"Destination","Year","Month","Scheduled Departure Time","Departure Delay Time (mins)","Scheduled Arrival Time","Arrival Delay Time (mins)","Flight Cancellation","Cancellation Reason","Airline"
"SMF",2018,5,1716,-6,1833,-6,0,"","JetBlue Airways "
"BOS",2018,12,2040,-14,454,-42,0,"","JetBlue Airways "
"FLL",2018,12,2100,-3,434,-18,0,"","JetBlue Airways "
"PDX",2018,11,1836,16,2057,9,0,"","JetBlue Airways "
"SMF",2018,5,813,-8,932,-12,0,"","JetBlue Airways "
"SFO",2018,5,1538,2,1709,-9,0,"","JetBlue Airways "
"SMF",2018,12,651,-7,829,-19,0,"","JetBlue Airways "
"LAS",2018,4,717,-5,824,-9,0,"","JetBlue Airways "
"OAK",2018,3,1129,-2,1246,6,0,"","JetBlue Airways "
"SJC",2018,6,646,-6,757,-1,0,"","JetBlue Airways "
"SMF",2018,1,807,374,935,377,0,"","JetBlue Airways "
"FLL",2018,9,2031,-12,425,-15,0,"","JetBlue Airways "
"OAK",2018,9,1626,11,1743,-4,0,"","JetBlue Airways "
"SEA",2018,3,832,6,1115,-3,0,"","JetBlue Airways "
"SJC",2018,6,646,NA,757,NA,1,"Airline","JetBlue Airways "
"SLC",2018,4,1511,9,1752,2,0,"","JetBlue Airways "
"SLC",2018,10,1131,-3,1413,8,0,"","JetBlue Airways "
"OAK",2018,3,2000,16,2117,11,0,"","JetBlue Airways "
"SMF",2018,12,651,-8,829,-6,0,"","JetBlue Airways "
"SLC",2018,7,1530,33,1810,32,0,"","JetBlue Airways "
"PDX",2018,1,1947,-12,2208,-9,0,"","JetBlue Airways "
"LAS",2018,8,645,-8,753,6,0,"","JetBlue Airways "
"SLC",2018,8,815,-5,1053,-7,0,"","JetBlue Airways "
"FLL",2018,2,2118,14,501,3,0,"","JetBlue Airways "
"SLC",2018,9,1550,37,1830,30,0,"","JetBlue Airways "
"OAK",2018,8,853,92,1008,89,0,"","JetBlue Airways "
"AUS",2018,8,1852,-2,2346,-13,0,"","JetBlue Airways "
"SLC",2018,7,1530,-1,1810,-1,0,"","JetBlue Airways "
"SMF",2018,10,1328,0,1450,5,0,"","JetBlue Airways "
"LAS",2018,6,1940,-4,2046,-8,0,"","JetBlue Airways "
"JFK",2018,2,2101,-5,512,-35,0,"","JetBlue Airways "
"OAK",2018,6,1634,-5,1747,7,0,"","JetBlue Airways "
"OAK",2018,11,924,-6,1039,-3,0,"","JetBlue Airways "
"JFK",2018,4,2057,26,513,21,0,"","JetBlue Airways "
"SFO",2018,1,1546,-8,1715,-17,0,"","JetBlue Airways "
"SFO",2018,3,645,-1,811,2,0,"","JetBlue Airways "
"FLL",2018,7,2037,16,441,12,0,"","JetBlue Airways "
"AUS",2018,6,1852,-6,2346,-9,0,"","JetBlue Airways "
"PDX",2018,7,1054,-10,1308,-20,0,"","JetBlue Airways "
"JFK",2018,4,2057,-8,513,-32,0,"","JetBlue Airways "
"SMF",2018,3,1640,2,1806,-5,0,"","JetBlue Airways "
"SJC",2018,6,1450,4,1600,-2,0,"","JetBlue Airways "
"SFO",2018,8,650,-1,818,29,0,"","JetBlue Airways "
"SFO",2018,2,1518,37,1648,18,0,"","JetBlue Airways "
"JFK",2018,8,1306,-2,2132,-15,0,"","JetBlue Airways "
"AUS",2018,8,1852,-4,2346,-6,0,"","JetBlue Airways "
"LAS",2018,10,1941,-5,2046,-8,0,"","JetBlue Airways "
"SFO",2018,8,1028,-8,1157,-2,0,"","JetBlue Airways "
"FLL",2018,4,2104,0,452,-15,0,"","JetBlue Airways "
"RNO",2018,8,1116,-8,1238,-12,0,"","JetBlue Airways "
"OAK",2018,4,1529,8,1646,0,0,"","JetBlue Airways "
"SJC",2018,9,1634,-11,1746,-19,0,"","JetBlue Airways "
"SMF",2018,6,1653,4,1814,6,0,"","JetBlue Airways "
"SMF",2018,11,1303,-2,1428,0,0,"","JetBlue Airways "
"SFO",2018,2,1039,-9,1210,-30,0,"","JetBlue Airways "
"SLC",2018,5,1444,17,1726,13,0,"","JetBlue Airways "
"SMF",2018,11,651,-5,829,-25,0,"","JetBlue Airways "
"SLC",2018,12,720,158,1005,147,0,"","JetBlue Airways "
