"Destination","Year","Month","Scheduled Departure Time","Departure Delay Time (mins)","Scheduled Arrival Time","Arrival Delay Time (mins)","Flight Cancellation","Cancellation Reason","Airline"
"LGA",2018,5,940,-1,1054,-5,0,"","Endeavor Air Inc. "
"JFK",2018,5,1135,-5,1256,-19,0,"","Endeavor Air Inc. "
"JFK",2018,2,1845,-6,2028,4,0,"","Endeavor Air Inc. "
"LGA",2018,9,1731,-7,1859,-31,0,"","Endeavor Air Inc. "
"JFK",2018,3,540,-10,714,-43,0,"","Endeavor Air Inc. "
"LGA",2018,7,1342,-6,1458,-16,0,"","Endeavor Air Inc. "
"JFK",2018,3,1911,-1,2049,35,0,"","Endeavor Air Inc. "
"JFK",2018,8,1130,-13,1248,-24,0,"","Endeavor Air Inc. "
"JFK",2018,7,1130,-8,1246,-18,0,"","Endeavor Air Inc. "
"DTW",2018,10,1735,82,1913,75,0,"","Endeavor Air Inc. "
"DTW",2018,3,600,-7,750,12,0,"","Endeavor Air Inc. "
"DTW",2018,7,945,-5,1114,-16,0,"","Endeavor Air Inc. "
"LGA",2018,9,948,43,1103,73,0,"","Endeavor Air Inc. "
"JFK",2018,2,1146,-5,1319,-34,0,"","Endeavor Air Inc. "
"JFK",2018,2,1845,-5,2028,-9,0,"","Endeavor Air Inc. "
"JFK",2018,9,555,-10,725,-36,0,"","Endeavor Air Inc. "
"LGA",2018,8,1342,-3,1458,-17,0,"","Endeavor Air Inc. "
"LGA",2018,10,950,-7,1107,-19,0,"","Endeavor Air Inc. "
"LGA",2018,4,1725,-3,1850,7,0,"","Endeavor Air Inc. "
"JFK",2018,11,545,-2,717,24,0,"","Endeavor Air Inc. "
"LGA",2018,5,609,-7,734,-36,0,"","Endeavor Air Inc. "
"LGA",2018,3,1004,-5,1128,-17,0,"","Endeavor Air Inc. "
"DTW",2018,5,616,-6,750,-7,0,"","Endeavor Air Inc. "
"JFK",2018,7,1130,-9,1248,NA,0,"","Endeavor Air Inc. "
"JFK",2018,4,550,-6,724,-18,0,"","Endeavor Air Inc. "
"DTW",2018,6,856,23,1024,11,0,"","Endeavor Air Inc. "
"LGA",2018,4,1725,80,1850,76,0,"","Endeavor Air Inc. "
"LGA",2018,1,1358,-4,1519,12,0,"","Endeavor Air Inc. "
"JFK",2018,4,1911,-5,2045,-15,0,"","Endeavor Air Inc. "
"LGA",2018,12,1120,-10,1239,-33,0,"","Endeavor Air Inc. "
"LGA",2018,9,600,-6,715,-6,0,"","Endeavor Air Inc. "
"JFK",2018,8,1130,-6,1248,-16,0,"","Endeavor Air Inc. "
"LGA",2018,12,715,-8,839,-4,0,"","Endeavor Air Inc. "
"LGA",2018,3,1725,33,1849,31,0,"","Endeavor Air Inc. "
"DTW",2018,9,955,-12,1127,-7,0,"","Endeavor Air Inc. "
"JFK",2018,6,600,-6,725,-9,0,"","Endeavor Air Inc. "
"DTW",2018,10,949,-1,1124,4,0,"","Endeavor Air Inc. "
"LGA",2018,10,950,-2,1106,18,0,"","Endeavor Air Inc. "
"LGA",2018,7,600,-6,722,-30,0,"","Endeavor Air Inc. "
"DTW",2018,3,600,-8,750,-2,0,"","Endeavor Air Inc. "
"JFK",2018,3,1133,-7,1255,-16,0,"","Endeavor Air Inc. "
"JFK",2018,7,600,-4,725,-16,0,"","Endeavor Air Inc. "
"JFK",2018,10,1125,0,1245,-2,0,"","Endeavor Air Inc. "
"JFK",2018,8,553,-8,725,-37,0,"","Endeavor Air Inc. "
"LGA",2018,3,1406,-8,1525,-16,0,"","Endeavor Air Inc. "
"JFK",2018,2,1845,-10,2028,-30,0,"","Endeavor Air Inc. "
"DTW",2018,8,950,115,1118,108,0,"","Endeavor Air Inc. "
"JFK",2018,4,1911,-8,2045,-15,0,"","Endeavor Air Inc. "
"DTW",2018,5,616,-6,750,-9,0,"","Endeavor Air Inc. "
"LGA",2018,8,945,-11,1100,-20,0,"","Endeavor Air Inc. "
"LGA",2018,11,1413,174,1530,158,0,"","Endeavor Air Inc. "
"LGA",2018,5,1400,-12,1514,-24,0,"","Endeavor Air Inc. "
"LGA",2018,9,948,-5,1103,-17,0,"","Endeavor Air Inc. "
"LGA",2018,8,1155,-21,1305,-28,0,"","Endeavor Air Inc. "
"JFK",2018,11,537,-13,720,-39,0,"","Endeavor Air Inc. "
