"Destination","Year","Month","Scheduled Departure Time","Departure Delay Time (mins)","Scheduled Arrival Time","Arrival Delay Time (mins)","Flight Cancellation","Cancellation Reason","Airline"
"MCO",2018,6,350,-11,645,-10,0,"","JetBlue Airways "
"JFK",2018,6,339,-2,737,-8,0,"","JetBlue Airways "
"MCO",2018,4,140,-2,447,-20,0,"","JetBlue Airways "
"JFK",2018,12,428,-9,730,-4,0,"","JetBlue Airways "
"MCO",2018,12,308,-16,512,-30,0,"","JetBlue Airways "
"MCO",2018,1,250,-7,455,-26,0,"","JetBlue Airways "
"JFK",2018,6,245,3,642,7,0,"","JetBlue Airways "
"JFK",2018,11,428,15,730,3,0,"","JetBlue Airways "
"JFK",2018,6,245,116,642,118,0,"","JetBlue Airways "
"MCO",2018,8,350,71,645,73,0,"","JetBlue Airways "
"JFK",2018,8,245,-10,642,-26,0,"","JetBlue Airways "
"MCO",2018,7,125,18,421,2,0,"","JetBlue Airways "
"JFK",2018,2,436,-8,743,-32,0,"","JetBlue Airways "
"JFK",2018,5,414,144,813,140,0,"","JetBlue Airways "
"MCO",2018,9,111,-20,409,-34,0,"","JetBlue Airways "
"MCO",2018,11,258,6,451,0,0,"","JetBlue Airways "
"MCO",2018,8,125,-7,421,-18,0,"","JetBlue Airways "
"JFK",2018,3,341,-7,751,-17,0,"","JetBlue Airways "
"MCO",2018,7,350,NA,645,NA,1,"Airline","JetBlue Airways "
"JFK",2018,7,245,4,642,-1,0,"","JetBlue Airways "
"JFK",2018,12,340,82,645,85,0,"","JetBlue Airways "
"JFK",2018,6,245,-12,642,-2,0,"","JetBlue Airways "
"JFK",2018,1,600,-16,907,-28,0,"","JetBlue Airways "
"JFK",2018,9,246,-10,637,-6,0,"","JetBlue Airways "
"MCO",2018,11,258,-10,451,-6,0,"","JetBlue Airways "
"MCO",2018,6,155,-12,458,-25,0,"","JetBlue Airways "
"MCO",2018,7,125,9,421,-9,0,"","JetBlue Airways "
"JFK",2018,1,600,4,907,-20,0,"","JetBlue Airways "
"MCO",2018,12,258,-14,459,-19,0,"","JetBlue Airways "
