"Destination","Year","Month","Scheduled Departure Time","Departure Delay Time (mins)","Scheduled Arrival Time","Arrival Delay Time (mins)","Flight Cancellation","Cancellation Reason","Airline"
"AZA",2018,7,1601,0,1650,-6,0,"","Allegiant Air "
"OAK",2018,7,2109,9,2203,17,0,"","Allegiant Air "
"AZA",2018,6,1030,297,1119,288,0,"","Allegiant Air "
"AZA",2018,6,1504,-12,1553,-20,0,"","Allegiant Air "
"AZA",2018,8,1049,-2,1141,-2,0,"","Allegiant Air "
"AZA",2018,8,1514,-7,1606,-13,0,"","Allegiant Air "
"AZA",2018,10,1520,5,1612,4,0,"","Allegiant Air "
"AZA",2018,10,1520,-2,1612,-8,0,"","Allegiant Air "
"AZA",2018,7,1609,21,1658,16,0,"","Allegiant Air "
"AZA",2018,1,1011,2,1206,-11,0,"","Allegiant Air "
"AZA",2018,12,939,-8,1132,-12,0,"","Allegiant Air "
"AZA",2018,10,1103,-5,1155,-6,0,"","Allegiant Air "
"AZA",2018,11,1521,5,1715,-5,0,"","Allegiant Air "
"AZA",2018,2,1011,23,1202,13,0,"","Allegiant Air "
"OAK",2018,6,2130,73,2229,73,0,"","Allegiant Air "
"AZA",2018,7,1500,-8,1549,-8,0,"","Allegiant Air "
"AZA",2018,2,1001,22,1152,24,0,"","Allegiant Air "
"AZA",2018,3,1708,14,1856,14,0,"","Allegiant Air "
"LAS",2018,2,2050,3,2126,49,0,"","Allegiant Air "
"AZA",2018,6,1601,2,1650,-7,0,"","Allegiant Air "
"LAS",2018,5,2049,5,2122,22,0,"","Allegiant Air "
"AZA",2018,7,1450,-1,1539,2,0,"","Allegiant Air "
"AZA",2018,6,2125,-14,2214,-18,0,"","Allegiant Air "
"AZA",2018,11,1521,18,1715,-5,0,"","Allegiant Air "
"AZA",2018,7,1500,-5,1549,-10,0,"","Allegiant Air "
"AZA",2018,7,1450,0,1539,-4,0,"","Allegiant Air "
"AZA",2018,8,1443,0,1534,-2,0,"","Allegiant Air "
"AZA",2018,9,1039,4,1132,-1,0,"","Allegiant Air "
"AZA",2018,6,1601,36,1650,38,0,"","Allegiant Air "
"AZA",2018,1,1011,6,1206,37,0,"","Allegiant Air "
"AZA",2018,1,1011,15,1206,29,0,"","Allegiant Air "
"AZA",2018,12,939,11,1132,5,0,"","Allegiant Air "
"AZA",2018,9,1518,-1,1611,-6,0,"","Allegiant Air "
"AZA",2018,12,939,-1,1132,-8,0,"","Allegiant Air "
"AZA",2018,6,1601,102,1650,113,0,"","Allegiant Air "
"AZA",2018,12,1850,3,2043,40,0,"","Allegiant Air "
"AZA",2018,4,2202,-5,2253,-8,0,"","Allegiant Air "
"AZA",2018,3,1818,-7,1906,-1,0,"","Allegiant Air "
"AZA",2018,8,1822,326,1914,326,0,"","Allegiant Air "
"AZA",2018,10,1848,296,1940,290,0,"","Allegiant Air "
"AZA",2018,11,1521,29,1715,27,0,"","Allegiant Air "
"AZA",2018,7,1450,5,1539,4,0,"","Allegiant Air "
"LAX",2018,6,1111,44,1218,36,0,"","Allegiant Air "
"LAX",2018,7,1103,-5,1210,-10,0,"","Allegiant Air "
"OAK",2018,8,2128,-10,2225,-8,0,"","Allegiant Air "
"LAS",2018,11,1622,0,1656,-7,0,"","Allegiant Air "
"LAS",2018,9,2141,-4,2216,-10,0,"","Allegiant Air "
"LAS",2018,6,1136,0,1207,-2,0,"","Allegiant Air "
"LAS",2018,4,2012,4,2048,-9,0,"","Allegiant Air "
"LAS",2018,4,2047,37,2123,26,0,"","Allegiant Air "
"LAS",2018,12,944,5,1019,4,0,"","Allegiant Air "
"LAS",2018,3,2022,83,2053,82,0,"","Allegiant Air "
"LAX",2018,8,1106,-12,1216,-15,0,"","Allegiant Air "
"LAS",2018,8,1133,0,1204,-5,0,"","Allegiant Air "
"LAS",2018,2,1931,-11,2003,-15,0,"","Allegiant Air "
"LAS",2018,7,1133,-5,1204,-4,0,"","Allegiant Air "
"OAK",2018,6,2113,27,2212,26,0,"","Allegiant Air "
"LAX",2018,6,1111,0,1218,-8,0,"","Allegiant Air "
"LAX",2018,6,1111,-2,1218,2,0,"","Allegiant Air "
"LAS",2018,5,2152,4,2225,4,0,"","Allegiant Air "
"LAS",2018,1,1915,13,1950,8,0,"","Allegiant Air "
"LAS",2018,3,2022,22,2053,30,0,"","Allegiant Air "
"OAK",2018,7,2109,-1,2203,16,0,"","Allegiant Air "
"OAK",2018,9,2143,97,2241,94,0,"","Allegiant Air "
"LAS",2018,12,1920,-1,1955,25,0,"","Allegiant Air "
"LAX",2018,7,1103,23,1210,16,0,"","Allegiant Air "
"LAS",2018,5,2149,84,2222,85,0,"","Allegiant Air "
"LAX",2018,8,1835,234,1946,244,0,"","Allegiant Air "
"LAS",2018,4,2012,10,2048,30,0,"","Allegiant Air "
"AZA",2018,7,1609,-5,1658,0,0,"","Allegiant Air "
"LAS",2018,3,2022,-5,2053,-10,0,"","Allegiant Air "
"LAS",2018,12,944,27,1019,14,0,"","Allegiant Air "
"LAS",2018,8,1039,-1,1111,-4,0,"","Allegiant Air "
"LAS",2018,1,1915,83,1950,100,0,"","Allegiant Air "
"LAS",2018,2,2050,-10,2126,-5,0,"","Allegiant Air "
"LAX",2018,7,1058,8,1205,1,0,"","Allegiant Air "
"LAS",2018,7,1133,0,1204,-4,0,"","Allegiant Air "
"AZA",2018,8,1514,-5,1606,-14,0,"","Allegiant Air "
"LAS",2018,3,1934,5,2005,-1,0,"","Allegiant Air "
