"Destination","Year","Month","Scheduled Departure Time","Departure Delay Time (mins)","Scheduled Arrival Time","Arrival Delay Time (mins)","Flight Cancellation","Cancellation Reason","Airline"
"DEN",2018,3,635,-8,733,-11,0,"","SkyWest Airlines Inc. "
"DEN",2018,9,620,-17,713,-9,0,"","SkyWest Airlines Inc. "
"DEN",2018,5,620,-15,714,-16,0,"","SkyWest Airlines Inc. "
"DEN",2018,2,630,-15,728,-16,0,"","SkyWest Airlines Inc. "
"DEN",2018,5,620,-9,714,-6,0,"","SkyWest Airlines Inc. "
"DEN",2018,8,620,141,713,136,0,"","SkyWest Airlines Inc. "
"DVL",2018,7,2318,-18,2359,0,0,"","SkyWest Airlines Inc. "
"DVL",2018,5,2311,-7,2354,-4,0,"","SkyWest Airlines Inc. "
"DVL",2018,8,1310,-18,1350,-18,0,"","SkyWest Airlines Inc. "
"DEN",2018,3,635,-11,733,-18,0,"","SkyWest Airlines Inc. "
"DEN",2018,9,620,405,713,406,0,"","SkyWest Airlines Inc. "
"DEN",2018,7,620,-4,710,-1,0,"","SkyWest Airlines Inc. "
"DVL",2018,3,2312,NA,2359,NA,1,"Weather","SkyWest Airlines Inc. "
"DEN",2018,5,620,-10,714,0,0,"","SkyWest Airlines Inc. "
"DEN",2018,10,620,-18,713,-29,0,"","SkyWest Airlines Inc. "
"DEN",2018,8,620,-11,710,-14,0,"","SkyWest Airlines Inc. "
"DEN",2018,4,620,-6,714,-8,0,"","SkyWest Airlines Inc. "
"DEN",2018,8,620,-16,713,-8,0,"","SkyWest Airlines Inc. "
"DVL",2018,9,2315,-25,2359,-41,0,"","SkyWest Airlines Inc. "
"DEN",2018,10,620,-7,713,-5,0,"","SkyWest Airlines Inc. "
"DEN",2018,5,620,-9,714,7,0,"","SkyWest Airlines Inc. "
"DVL",2018,6,1315,-8,1358,17,0,"","SkyWest Airlines Inc. "
"DVL",2018,6,2311,36,2354,35,0,"","SkyWest Airlines Inc. "
"DEN",2018,1,630,14,728,14,0,"","SkyWest Airlines Inc. "
"DEN",2018,8,620,-7,710,-14,0,"","SkyWest Airlines Inc. "
"DEN",2018,6,620,514,710,508,0,"","SkyWest Airlines Inc. "
"DVL",2018,12,2315,-17,2359,-10,0,"","SkyWest Airlines Inc. "
"DEN",2018,5,620,-10,714,-4,0,"","SkyWest Airlines Inc. "
"DEN",2018,2,635,-11,733,14,0,"","SkyWest Airlines Inc. "
"DEN",2018,10,620,-21,713,-21,0,"","SkyWest Airlines Inc. "
"DVL",2018,5,1315,-20,1358,-20,0,"","SkyWest Airlines Inc. "
"DEN",2018,1,630,-15,728,-29,0,"","SkyWest Airlines Inc. "
"DVL",2018,8,2315,-14,2356,-20,0,"","SkyWest Airlines Inc. "
"DEN",2018,3,635,NA,733,NA,1,"Weather","SkyWest Airlines Inc. "
"DEN",2018,5,620,153,714,189,0,"","SkyWest Airlines Inc. "
