"Destination","Year","Month","Scheduled Departure Time","Departure Delay Time (mins)","Scheduled Arrival Time","Arrival Delay Time (mins)","Flight Cancellation","Cancellation Reason","Airline"
"DEN",2018,12,958,-16,1145,-9,0,"","SkyWest Airlines Inc. "
"DEN",2018,8,903,3,1145,-1,0,"","SkyWest Airlines Inc. "
"DEN",2018,10,903,-8,1145,11,0,"","SkyWest Airlines Inc. "
"LAX",2018,9,1350,28,1512,32,0,"","SkyWest Airlines Inc. "
"DEN",2018,12,1003,15,1145,-4,0,"","SkyWest Airlines Inc. "
"LAX",2018,9,1350,-2,1512,-1,0,"","SkyWest Airlines Inc. "
"DEN",2018,9,903,10,1145,19,0,"","SkyWest Airlines Inc. "
"LAX",2018,12,1458,-6,1530,-17,0,"","SkyWest Airlines Inc. "
"LAX",2018,10,1350,-10,1512,-1,0,"","SkyWest Airlines Inc. "
"LAX",2018,12,1458,-13,1530,-3,0,"","SkyWest Airlines Inc. "
"DEN",2018,9,903,40,1145,90,0,"","SkyWest Airlines Inc. "
"DEN",2018,9,903,-6,1145,8,0,"","SkyWest Airlines Inc. "
"DEN",2018,11,1005,-14,1147,-1,0,"","SkyWest Airlines Inc. "
"LAX",2018,9,1350,104,1512,89,0,"","SkyWest Airlines Inc. "
"LAX",2018,12,1458,1,1530,-4,0,"","SkyWest Airlines Inc. "
"LAX",2018,9,1350,-4,1512,-4,0,"","SkyWest Airlines Inc. "
"DEN",2018,12,1003,-7,1145,-9,0,"","SkyWest Airlines Inc. "
"DEN",2018,11,1005,-11,1147,-7,0,"","SkyWest Airlines Inc. "
"LAX",2018,10,1350,86,1512,85,0,"","SkyWest Airlines Inc. "
"DEN",2018,11,1005,-8,1147,26,0,"","SkyWest Airlines Inc. "
"DEN",2018,12,1003,5,1145,4,0,"","SkyWest Airlines Inc. "
"LAX",2018,9,1350,-9,1512,-16,0,"","SkyWest Airlines Inc. "
"LAX",2018,9,1350,12,1512,69,0,"","SkyWest Airlines Inc. "
"DEN",2018,12,958,-5,1145,14,0,"","SkyWest Airlines Inc. "
"DEN",2018,9,903,-9,1145,-7,0,"","SkyWest Airlines Inc. "
"DEN",2018,9,903,-7,1145,4,0,"","SkyWest Airlines Inc. "
"LAX",2018,12,1458,-9,1530,-21,0,"","SkyWest Airlines Inc. "
