"Destination","Year","Month","Scheduled Departure Time","Departure Delay Time (mins)","Scheduled Arrival Time","Arrival Delay Time (mins)","Flight Cancellation","Cancellation Reason","Airline"
"PHX",2018,5,2205,0,704,-19,0,"","American Airlines Inc. "
"PHX",2018,10,2253,-16,750,3,0,"","American Airlines Inc. "
"LAX",2018,9,2228,-9,701,-26,0,"","American Airlines Inc. "
"LAX",2018,4,2225,-3,706,-22,0,"","American Airlines Inc. "
"LAX",2018,5,700,-7,1538,-38,0,"","American Airlines Inc. "
"PHX",2018,9,2252,-8,750,5,0,"","American Airlines Inc. "
"LAX",2018,11,813,-9,1543,-20,0,"","American Airlines Inc. "
"LAX",2018,4,700,-13,1534,-24,0,"","American Airlines Inc. "
"PHX",2018,1,2230,5,727,11,0,"","American Airlines Inc. "
"LAX",2018,1,800,-3,1533,-5,0,"","American Airlines Inc. "
"PHX",2018,11,2201,-4,700,-21,0,"","American Airlines Inc. "
"LAX",2018,1,810,-6,1544,-18,0,"","American Airlines Inc. "
"PHX",2018,11,2324,6,822,-7,0,"","American Airlines Inc. "
"LAX",2018,12,2233,0,610,2,0,"","American Airlines Inc. "
"LAX",2018,3,1415,12,2158,-30,0,"","American Airlines Inc. "
"LAX",2018,4,2225,-3,706,-33,0,"","American Airlines Inc. "
"LAX",2018,12,1527,-12,2309,-34,0,"","American Airlines Inc. "
"DFW",2018,9,2009,-7,833,-21,0,"","American Airlines Inc. "
"LAX",2018,8,2130,-8,600,-18,0,"","American Airlines Inc. "
"LAX",2018,11,2326,-12,700,-36,0,"","American Airlines Inc. "
"LAX",2018,1,800,-6,1533,-28,0,"","American Airlines Inc. "
"PHX",2018,9,2203,-3,659,64,0,"","American Airlines Inc. "
"LAX",2018,11,2232,-4,600,-11,0,"","American Airlines Inc. "
"LAX",2018,5,1300,-4,2149,-46,0,"","American Airlines Inc. "
"PHX",2018,5,2205,0,704,2,0,"","American Airlines Inc. "
"LAX",2018,7,705,-5,1537,6,0,"","American Airlines Inc. "
"DFW",2018,1,1845,-6,601,-28,0,"","American Airlines Inc. "
"LAX",2018,6,1425,-6,2311,-13,0,"","American Airlines Inc. "
"LAX",2018,12,1237,-8,2016,-11,0,"","American Airlines Inc. "
"PHX",2018,3,2230,-4,727,-11,0,"","American Airlines Inc. "
"PHX",2018,7,2250,-13,750,22,0,"","American Airlines Inc. "
"PHX",2018,6,2244,-5,750,1,0,"","American Airlines Inc. "
"DFW",2018,11,1827,-1,545,-12,0,"","American Airlines Inc. "
"PHX",2018,6,2154,-10,659,-18,0,"","American Airlines Inc. "
"DFW",2018,8,1726,-5,554,-8,0,"","American Airlines Inc. "
"DFW",2018,3,2005,0,829,-29,0,"","American Airlines Inc. "
"LAX",2018,5,700,-10,1540,-11,0,"","American Airlines Inc. "
"PHX",2018,5,2205,1,704,-30,0,"","American Airlines Inc. "
"LAX",2018,12,1527,-9,2309,-8,0,"","American Airlines Inc. "
"LAX",2018,8,710,-12,1543,-21,0,"","American Airlines Inc. "
"PHX",2018,12,2057,NA,602,NA,1,"Airline","American Airlines Inc. "
"PHX",2018,12,2201,-8,700,-33,0,"","American Airlines Inc. "
"LAX",2018,9,2228,-8,701,-36,0,"","American Airlines Inc. "
"PHX",2018,5,2205,10,704,-3,0,"","American Airlines Inc. "
"PHX",2018,11,2201,-6,700,-19,0,"","American Airlines Inc. "
"LAX",2018,11,2326,-9,700,-24,0,"","American Airlines Inc. "
"LAX",2018,6,2124,-13,600,-24,0,"","American Airlines Inc. "
"DFW",2018,5,1720,-7,544,-12,0,"","American Airlines Inc. "
"LAX",2018,9,2130,-5,600,-17,0,"","American Airlines Inc. "
"LAX",2018,6,704,-13,1539,-28,0,"","American Airlines Inc. "
"DFW",2018,5,2000,-8,828,-24,0,"","American Airlines Inc. "
"PHX",2018,7,2159,-12,658,-21,0,"","American Airlines Inc. "
"PHX",2018,10,2204,-6,659,-26,0,"","American Airlines Inc. "
"LAX",2018,5,2130,-4,605,-22,0,"","American Airlines Inc. "
"PHX",2018,9,2252,-10,750,-16,0,"","American Airlines Inc. "
