"Destination","Year","Month","Scheduled Departure Time","Departure Delay Time (mins)","Scheduled Arrival Time","Arrival Delay Time (mins)","Flight Cancellation","Cancellation Reason","Airline"
"FAI",2018,9,1150,-23,1310,-27,0,"","Alaska Airlines Inc. "
"FAI",2018,4,1140,-20,1259,-18,0,"","Alaska Airlines Inc. "
"FAI",2018,5,1145,-23,1301,-20,0,"","Alaska Airlines Inc. "
"ANC",2018,1,1904,-16,2051,-28,0,"","Alaska Airlines Inc. "
"ANC",2018,5,1908,-14,2058,-5,0,"","Alaska Airlines Inc. "
"ANC",2018,11,1909,-25,2056,-21,0,"","Alaska Airlines Inc. "
"ANC",2018,1,1904,34,2051,36,0,"","Alaska Airlines Inc. "
"FAI",2018,11,1148,-19,1308,-16,0,"","Alaska Airlines Inc. "
"FAI",2018,3,1140,-8,1259,-10,0,"","Alaska Airlines Inc. "
"ANC",2018,7,1907,-27,2100,-41,0,"","Alaska Airlines Inc. "
"FAI",2018,7,1145,-5,1304,1,0,"","Alaska Airlines Inc. "
"FAI",2018,9,1150,-16,1310,-19,0,"","Alaska Airlines Inc. "
"ANC",2018,11,1909,7,2056,1,0,"","Alaska Airlines Inc. "
"FAI",2018,12,1148,15,1314,8,0,"","Alaska Airlines Inc. "
"ANC",2018,8,1909,-11,2057,-23,0,"","Alaska Airlines Inc. "
"ANC",2018,6,1907,30,2100,24,0,"","Alaska Airlines Inc. "
"ANC",2018,5,1908,149,2058,143,0,"","Alaska Airlines Inc. "
"FAI",2018,10,1150,-25,1310,-15,0,"","Alaska Airlines Inc. "
"FAI",2018,4,1140,NA,1300,NA,1,"Weather","Alaska Airlines Inc. "
"FAI",2018,10,1150,-16,1310,-20,0,"","Alaska Airlines Inc. "
"FAI",2018,8,1145,-1,1304,-2,0,"","Alaska Airlines Inc. "
"ANC",2018,3,1908,-10,2056,-17,0,"","Alaska Airlines Inc. "
"FAI",2018,5,1155,-14,1314,-1,0,"","Alaska Airlines Inc. "
"ANC",2018,6,1907,-24,2100,-32,0,"","Alaska Airlines Inc. "
"FAI",2018,1,1154,-14,1314,0,0,"","Alaska Airlines Inc. "
"FAI",2018,3,1140,-12,1259,8,0,"","Alaska Airlines Inc. "
"FAI",2018,9,1150,29,1310,26,0,"","Alaska Airlines Inc. "
"FAI",2018,5,1155,-11,1314,-7,0,"","Alaska Airlines Inc. "
"ANC",2018,1,1904,-7,2053,-7,0,"","Alaska Airlines Inc. "
"FAI",2018,10,1150,-10,1310,-13,0,"","Alaska Airlines Inc. "
"ANC",2018,8,1904,0,2100,-14,0,"","Alaska Airlines Inc. "
"ANC",2018,2,1908,-14,2053,-16,0,"","Alaska Airlines Inc. "
"FAI",2018,2,1158,14,1317,17,0,"","Alaska Airlines Inc. "
"ANC",2018,3,1908,-1,2056,-5,0,"","Alaska Airlines Inc. "
"ANC",2018,11,1909,-24,2056,-22,0,"","Alaska Airlines Inc. "
"FAI",2018,4,1140,-5,1300,-7,0,"","Alaska Airlines Inc. "
"ANC",2018,2,1908,6,2053,2,0,"","Alaska Airlines Inc. "
"ANC",2018,6,1907,-13,2100,-27,0,"","Alaska Airlines Inc. "
"ANC",2018,2,1908,-14,2053,-21,0,"","Alaska Airlines Inc. "
"FAI",2018,12,1148,-20,1314,-4,0,"","Alaska Airlines Inc. "
"ANC",2018,5,1904,-18,2049,-27,0,"","Alaska Airlines Inc. "
"FAI",2018,9,1150,-14,1310,-17,0,"","Alaska Airlines Inc. "
"FAI",2018,6,1145,-1,1305,3,0,"","Alaska Airlines Inc. "
"FAI",2018,9,1150,11,1310,10,0,"","Alaska Airlines Inc. "
"FAI",2018,5,1140,-8,1259,-11,0,"","Alaska Airlines Inc. "
"FAI",2018,10,1150,-7,1310,0,0,"","Alaska Airlines Inc. "
"FAI",2018,8,1145,-16,1304,-10,0,"","Alaska Airlines Inc. "
"FAI",2018,11,1148,3,1308,1,0,"","Alaska Airlines Inc. "
"FAI",2018,4,1205,-9,1324,-12,0,"","Alaska Airlines Inc. "
"FAI",2018,8,1145,-14,1304,-13,0,"","Alaska Airlines Inc. "
"ANC",2018,5,1904,-9,2049,-12,0,"","Alaska Airlines Inc. "
