"Destination","Year","Month","Scheduled Departure Time","Departure Delay Time (mins)","Scheduled Arrival Time","Arrival Delay Time (mins)","Flight Cancellation","Cancellation Reason","Airline"
"LGA",2018,4,1629,-5,1815,-18,0,"","Endeavor Air Inc. "
"LGA",2018,12,1424,8,1619,-13,0,"","Endeavor Air Inc. "
"LGA",2018,8,1235,-4,1414,NA,0,"","Endeavor Air Inc. "
"JFK",2018,11,600,-4,748,-2,0,"","Endeavor Air Inc. "
"JFK",2018,7,600,-8,742,-17,0,"","Endeavor Air Inc. "
"LGA",2018,12,747,-9,947,13,0,"","Endeavor Air Inc. "
"LGA",2018,4,1232,-15,1415,-27,0,"","Endeavor Air Inc. "
"LGA",2018,12,1424,-2,1619,30,0,"","Endeavor Air Inc. "
"LGA",2018,11,1743,NA,1929,NA,1,"National Air System","Endeavor Air Inc. "
"LGA",2018,5,755,-2,936,-6,0,"","Endeavor Air Inc. "
"LGA",2018,12,1424,-5,1619,-31,0,"","Endeavor Air Inc. "
"JFK",2018,4,600,-6,739,-18,0,"","Endeavor Air Inc. "
"LGA",2018,7,1700,NA,1845,-20,0,"","Endeavor Air Inc. "
"JFK",2018,5,600,-10,739,-26,0,"","Endeavor Air Inc. "
"LGA",2018,8,1225,-10,1405,-21,0,"","Endeavor Air Inc. "
"JFK",2018,2,545,-4,750,-28,0,"","Endeavor Air Inc. "
"LGA",2018,1,1650,-10,1845,-38,0,"","Endeavor Air Inc. "
"LGA",2018,7,1230,102,1412,92,0,"","Endeavor Air Inc. "
"LGA",2018,12,747,-10,947,-21,0,"","Endeavor Air Inc. "
"JFK",2018,5,600,-9,739,-13,0,"","Endeavor Air Inc. "
"LGA",2018,8,1700,15,1845,19,0,"","Endeavor Air Inc. "
"LGA",2018,6,1700,26,1850,14,0,"","Endeavor Air Inc. "
"JFK",2018,9,600,-10,732,-8,0,"","Endeavor Air Inc. "
"JFK",2018,5,1559,11,1735,10,0,"","Endeavor Air Inc. "
"JFK",2018,4,600,-10,739,-28,0,"","Endeavor Air Inc. "
"JFK",2018,5,1559,-10,1735,-6,0,"","Endeavor Air Inc. "
"LGA",2018,9,747,16,930,20,0,"","Endeavor Air Inc. "
"LGA",2018,8,748,-10,930,-24,0,"","Endeavor Air Inc. "
