"Destination","Year","Month","Scheduled Departure Time","Departure Delay Time (mins)","Scheduled Arrival Time","Arrival Delay Time (mins)","Flight Cancellation","Cancellation Reason","Airline"
"DTW",2018,12,538,70,749,52,0,"","Endeavor Air Inc. "
"DTW",2018,8,610,256,744,244,0,"","Endeavor Air Inc. "
"DTW",2018,8,1737,18,1917,22,0,"","Endeavor Air Inc. "
"DTW",2018,12,538,-5,749,-29,0,"","Endeavor Air Inc. "
"DTW",2018,7,610,-5,744,3,0,"","Endeavor Air Inc. "
"DTW",2018,8,600,-6,737,-14,0,"","Endeavor Air Inc. "
"DTW",2018,9,1240,-5,1422,-17,0,"","Endeavor Air Inc. "
"DTW",2018,3,600,-3,747,-10,0,"","Endeavor Air Inc. "
"DTW",2018,6,600,-5,738,-5,0,"","Endeavor Air Inc. "
"DTW",2018,4,1735,-7,1924,-20,0,"","Endeavor Air Inc. "
"DTW",2018,9,1240,-6,1422,-20,0,"","Endeavor Air Inc. "
"DTW",2018,7,1201,-9,1340,-17,0,"","Endeavor Air Inc. "
"DTW",2018,7,600,12,738,7,0,"","Endeavor Air Inc. "
"DTW",2018,12,1437,-9,1641,-41,0,"","Endeavor Air Inc. "
"DTW",2018,9,1734,-7,1917,-6,0,"","Endeavor Air Inc. "
"DTW",2018,4,605,-9,744,-12,0,"","Endeavor Air Inc. "
"DTW",2018,8,1156,-6,1335,-14,0,"","Endeavor Air Inc. "
"DTW",2018,4,1735,-6,1924,-34,0,"","Endeavor Air Inc. "
"DTW",2018,7,1737,-2,1917,6,0,"","Endeavor Air Inc. "
"DTW",2018,6,600,-5,738,-15,0,"","Endeavor Air Inc. "
"DTW",2018,9,1240,66,1422,64,0,"","Endeavor Air Inc. "
"DTW",2018,12,538,184,749,160,0,"","Endeavor Air Inc. "
"DTW",2018,9,600,-5,742,12,0,"","Endeavor Air Inc. "
"DTW",2018,8,1201,-10,1340,-21,0,"","Endeavor Air Inc. "
"DTW",2018,8,1156,-2,1335,-11,0,"","Endeavor Air Inc. "
"DTW",2018,11,538,-5,749,-33,0,"","Endeavor Air Inc. "
"DTW",2018,8,610,-9,744,-11,0,"","Endeavor Air Inc. "
"DTW",2018,6,1700,1,1839,-12,0,"","Endeavor Air Inc. "
"DTW",2018,8,600,-5,736,-5,0,"","Endeavor Air Inc. "
"DTW",2018,9,1734,-10,1917,-18,0,"","Endeavor Air Inc. "
"DTW",2018,8,1737,31,1917,23,0,"","Endeavor Air Inc. "
"DTW",2018,7,1700,-6,1838,-20,0,"","Endeavor Air Inc. "
"DTW",2018,9,600,-3,741,-7,0,"","Endeavor Air Inc. "
"DTW",2018,9,600,-5,742,-2,0,"","Endeavor Air Inc. "
"DTW",2018,6,1145,-8,1324,-14,0,"","Endeavor Air Inc. "
"DTW",2018,6,1738,-6,1919,-26,0,"","Endeavor Air Inc. "
"DTW",2018,4,605,-13,742,-1,0,"","Endeavor Air Inc. "
"DTW",2018,6,1738,-7,1919,-24,0,"","Endeavor Air Inc. "
"DTW",2018,7,1201,9,1340,-4,0,"","Endeavor Air Inc. "
"DTW",2018,7,610,-9,744,-15,0,"","Endeavor Air Inc. "
"DTW",2018,12,539,-2,750,-32,0,"","Endeavor Air Inc. "
"DTW",2018,9,1700,-5,1840,-19,0,"","Endeavor Air Inc. "
"DTW",2018,8,1741,2,1921,-11,0,"","Endeavor Air Inc. "
"DTW",2018,6,1738,11,1919,-6,0,"","Endeavor Air Inc. "
"DTW",2018,7,1737,3,1917,-7,0,"","Endeavor Air Inc. "
"DTW",2018,12,539,-2,750,-38,0,"","Endeavor Air Inc. "
"DTW",2018,9,600,-6,742,-13,0,"","Endeavor Air Inc. "
"DTW",2018,6,1738,-7,1919,-6,0,"","Endeavor Air Inc. "
"DTW",2018,6,1738,-6,1919,-8,0,"","Endeavor Air Inc. "
"DTW",2018,8,600,-4,737,-15,0,"","Endeavor Air Inc. "
"DTW",2018,12,1437,-7,1641,-33,0,"","Endeavor Air Inc. "
"DTW",2018,7,610,-5,744,-8,0,"","Endeavor Air Inc. "
"DTW",2018,8,1741,-5,1921,-16,0,"","Endeavor Air Inc. "
"DTW",2018,9,1240,-9,1422,-15,0,"","Endeavor Air Inc. "
"DTW",2018,9,1700,-5,1840,-16,0,"","Endeavor Air Inc. "
"DTW",2018,12,1730,-7,1927,-27,0,"","Endeavor Air Inc. "
"DTW",2018,4,605,-5,742,-11,0,"","Endeavor Air Inc. "
"DTW",2018,7,1737,-5,1917,-18,0,"","Endeavor Air Inc. "
"DTW",2018,9,1700,-13,1840,-9,0,"","Endeavor Air Inc. "
"DTW",2018,6,1145,-4,1324,-3,0,"","Endeavor Air Inc. "
"DTW",2018,8,1201,-5,1340,-16,0,"","Endeavor Air Inc. "
"DTW",2018,12,1437,-4,1641,-7,0,"","Endeavor Air Inc. "
"DTW",2018,8,1741,12,1921,11,0,"","Endeavor Air Inc. "
"DTW",2018,8,610,-7,744,-12,0,"","Endeavor Air Inc. "
