"Destination","Year","Month","Scheduled Departure Time","Departure Delay Time (mins)","Scheduled Arrival Time","Arrival Delay Time (mins)","Flight Cancellation","Cancellation Reason","Airline"
"JFK",2018,5,1725,-2,2000,11,0,"","Endeavor Air Inc. "
"JFK",2018,8,1130,-5,1359,-21,0,"","Endeavor Air Inc. "
"JFK",2018,5,1725,-10,2000,-29,0,"","Endeavor Air Inc. "
"DTW",2018,9,705,-6,924,-25,0,"","Endeavor Air Inc. "
"LGA",2018,1,705,NA,931,NA,1,"National Air System","Endeavor Air Inc. "
"LGA",2018,10,707,-7,930,-14,0,"","Endeavor Air Inc. "
"LGA",2018,12,1755,-7,2019,-29,0,"","Endeavor Air Inc. "
"JFK",2018,6,1129,-3,1359,-19,0,"","Endeavor Air Inc. "
"LGA",2018,5,1824,147,2049,206,0,"","Endeavor Air Inc. "
"JFK",2018,3,605,-4,829,-26,0,"","Endeavor Air Inc. "
"JFK",2018,10,1831,7,2055,28,0,"","Endeavor Air Inc. "
"BOS",2018,3,1034,-6,1310,-1,0,"","Endeavor Air Inc. "
"DTW",2018,4,640,-4,905,14,0,"","Endeavor Air Inc. "
"LGA",2018,6,1119,-4,1339,-5,0,"","Endeavor Air Inc. "
"BOS",2018,5,1200,-8,1448,-31,0,"","Endeavor Air Inc. "
"JFK",2018,2,1153,-9,1415,-27,0,"","Endeavor Air Inc. "
"JFK",2018,6,600,-5,820,-13,0,"","Endeavor Air Inc. "
"BOS",2018,8,1925,16,2213,-4,0,"","Endeavor Air Inc. "
"LGA",2018,12,1755,-5,2019,-14,0,"","Endeavor Air Inc. "
"LGA",2018,5,1824,-2,2049,-15,0,"","Endeavor Air Inc. "
"JFK",2018,7,1740,29,2015,19,0,"","Endeavor Air Inc. "
"LGA",2018,7,1119,-7,1341,-4,0,"","Endeavor Air Inc. "
"JFK",2018,1,600,-7,827,-37,0,"","Endeavor Air Inc. "
"LGA",2018,11,704,-7,930,-21,0,"","Endeavor Air Inc. "
"LGA",2018,6,1820,72,2047,62,0,"","Endeavor Air Inc. "
"LGA",2018,12,709,-6,930,-25,0,"","Endeavor Air Inc. "
"LGA",2018,4,1140,-3,1359,6,0,"","Endeavor Air Inc. "
"JFK",2018,8,1130,59,1359,67,0,"","Endeavor Air Inc. "
"LGA",2018,7,1342,-7,1606,-22,0,"","Endeavor Air Inc. "
"BOS",2018,3,1034,15,1310,17,0,"","Endeavor Air Inc. "
"DTW",2018,12,645,-6,913,-21,0,"","Endeavor Air Inc. "
"LGA",2018,2,707,-10,930,-31,0,"","Endeavor Air Inc. "
"LGA",2018,11,704,-5,930,16,0,"","Endeavor Air Inc. "
"LGA",2018,5,1824,-5,2049,-10,0,"","Endeavor Air Inc. "
"BOS",2018,8,1126,-9,1415,-3,0,"","Endeavor Air Inc. "
