"Destination","Year","Month","Scheduled Departure Time","Departure Delay Time (mins)","Scheduled Arrival Time","Arrival Delay Time (mins)","Flight Cancellation","Cancellation Reason","Airline"
"DFW",2018,10,1514,-12,1700,-18,0,"","ExpressJet Airlines Inc. "
"DFW",2018,9,1431,10,1619,29,0,"","ExpressJet Airlines Inc. "
"DFW",2018,11,600,-2,755,-12,0,"","ExpressJet Airlines Inc. "
"DFW",2018,9,608,-7,757,-21,0,"","ExpressJet Airlines Inc. "
"DFW",2018,9,1757,84,1945,185,0,"","ExpressJet Airlines Inc. "
"DFW",2018,11,600,0,755,-1,0,"","ExpressJet Airlines Inc. "
"DFW",2018,10,605,-2,753,-19,0,"","ExpressJet Airlines Inc. "
"DFW",2018,9,1431,-9,1619,-12,0,"","ExpressJet Airlines Inc. "
"DFW",2018,9,608,0,757,-9,0,"","ExpressJet Airlines Inc. "
"DFW",2018,9,1431,-9,1619,-24,0,"","ExpressJet Airlines Inc. "
"DFW",2018,9,608,-15,757,-4,0,"","ExpressJet Airlines Inc. "
"DFW",2018,10,1514,12,1700,2,0,"","ExpressJet Airlines Inc. "
"DFW",2018,9,608,-4,757,-8,0,"","ExpressJet Airlines Inc. "
"DFW",2018,8,1448,-3,1636,-6,0,"","ExpressJet Airlines Inc. "
"DFW",2018,11,600,5,755,0,0,"","ExpressJet Airlines Inc. "
"DFW",2018,11,600,-5,755,-16,0,"","ExpressJet Airlines Inc. "
"DFW",2018,9,1757,13,1945,8,0,"","ExpressJet Airlines Inc. "
"DFW",2018,9,608,-6,757,-5,0,"","ExpressJet Airlines Inc. "
"DFW",2018,9,608,-16,757,-15,0,"","ExpressJet Airlines Inc. "
"DFW",2018,9,1431,0,1619,-10,0,"","ExpressJet Airlines Inc. "
"DFW",2018,8,1448,-3,1636,-4,0,"","ExpressJet Airlines Inc. "
"DFW",2018,8,1448,-11,1636,-12,0,"","ExpressJet Airlines Inc. "
"DFW",2018,9,1757,-13,1945,-30,0,"","ExpressJet Airlines Inc. "
"DFW",2018,10,605,-11,753,-9,0,"","ExpressJet Airlines Inc. "
"DFW",2018,10,1514,NA,1700,NA,1,"Airline","ExpressJet Airlines Inc. "
"DFW",2018,11,600,0,755,-13,0,"","ExpressJet Airlines Inc. "
"DFW",2018,10,605,17,753,24,0,"","ExpressJet Airlines Inc. "
"DFW",2018,11,600,0,755,-13,0,"","ExpressJet Airlines Inc. "
"DFW",2018,12,1514,3,1700,-11,0,"","ExpressJet Airlines Inc. "
"DFW",2018,10,605,0,753,NA,1,"Airline","ExpressJet Airlines Inc. "
"DFW",2018,9,1431,124,1619,113,0,"","ExpressJet Airlines Inc. "
"DFW",2018,9,1757,15,1945,12,0,"","ExpressJet Airlines Inc. "
"DFW",2018,10,1514,-16,1700,-15,0,"","ExpressJet Airlines Inc. "
"DFW",2018,11,600,0,755,1,0,"","ExpressJet Airlines Inc. "
"DFW",2018,10,605,-16,753,26,0,"","ExpressJet Airlines Inc. "
"DFW",2018,10,1514,-11,1700,9,0,"","ExpressJet Airlines Inc. "
