"Destination","Year","Month","Scheduled Departure Time","Departure Delay Time (mins)","Scheduled Arrival Time","Arrival Delay Time (mins)","Flight Cancellation","Cancellation Reason","Airline"
"DTW",2018,6,1307,-4,1449,-4,0,"","Endeavor Air Inc. "
"LGA",2018,10,1213,-7,1337,5,0,"","Endeavor Air Inc. "
"JFK",2018,2,1159,-4,1321,-22,0,"","Endeavor Air Inc. "
"JFK",2018,1,725,-9,857,-27,0,"","Endeavor Air Inc. "
"JFK",2018,6,1151,-2,1319,14,0,"","Endeavor Air Inc. "
"JFK",2018,12,1210,1,1338,-19,0,"","Endeavor Air Inc. "
"JFK",2018,3,1708,-3,1845,-1,0,"","Endeavor Air Inc. "
"LGA",2018,12,1816,-5,2000,-46,0,"","Endeavor Air Inc. "
"JFK",2018,11,710,-8,848,-25,0,"","Endeavor Air Inc. "
"JFK",2018,12,1201,12,1329,0,0,"","Endeavor Air Inc. "
"DTW",2018,8,1310,21,1454,14,0,"","Endeavor Air Inc. "
"DTW",2018,8,1310,-14,1454,-19,0,"","Endeavor Air Inc. "
"JFK",2018,7,732,NA,900,NA,1,"National Air System","Endeavor Air Inc. "
"JFK",2018,5,1155,-5,1322,-12,0,"","Endeavor Air Inc. "
"JFK",2018,8,1158,46,1325,28,0,"","Endeavor Air Inc. "
"LGA",2018,10,1746,-2,1919,-23,0,"","Endeavor Air Inc. "
"JFK",2018,5,1155,-2,1322,-19,0,"","Endeavor Air Inc. "
"JFK",2018,11,1703,47,1848,16,0,"","Endeavor Air Inc. "
"JFK",2018,7,1157,NA,1324,NA,1,"National Air System","Endeavor Air Inc. "
"JFK",2018,5,727,14,900,9,0,"","Endeavor Air Inc. "
"JFK",2018,9,1150,-2,1318,-14,0,"","Endeavor Air Inc. "
"LGA",2018,10,623,-4,750,-8,0,"","Endeavor Air Inc. "
"JFK",2018,4,1701,-6,1840,-7,0,"","Endeavor Air Inc. "
"JFK",2018,6,1151,-2,1319,-20,0,"","Endeavor Air Inc. "
"JFK",2018,11,733,-7,900,-30,0,"","Endeavor Air Inc. "
"JFK",2018,10,730,-5,857,-3,0,"","Endeavor Air Inc. "
"JFK",2018,3,1155,-5,1321,-6,0,"","Endeavor Air Inc. "
"JFK",2018,6,731,2,900,-5,0,"","Endeavor Air Inc. "
"JFK",2018,11,1201,-3,1329,-22,0,"","Endeavor Air Inc. "
"DTW",2018,9,600,-8,746,-10,0,"","Endeavor Air Inc. "
"JFK",2018,8,1157,8,1324,-2,0,"","Endeavor Air Inc. "
"JFK",2018,1,1709,NA,1845,NA,1,"National Air System","Endeavor Air Inc. "
"DTW",2018,11,1732,-5,1925,-7,0,"","Endeavor Air Inc. "
"LGA",2018,5,1245,-4,1404,11,0,"","Endeavor Air Inc. "
"JFK",2018,1,1159,-11,1321,-25,0,"","Endeavor Air Inc. "
"DTW",2018,8,1025,30,1205,30,0,"","Endeavor Air Inc. "
"DTW",2018,8,600,161,746,159,0,"","Endeavor Air Inc. "
"DTW",2018,9,1739,316,1925,297,0,"","Endeavor Air Inc. "
"DTW",2018,9,1739,-5,1925,-16,0,"","Endeavor Air Inc. "
"LGA",2018,10,1025,-4,1151,-16,0,"","Endeavor Air Inc. "
"DTW",2018,7,1025,-13,1205,-27,0,"","Endeavor Air Inc. "
"JFK",2018,4,1701,NA,1840,NA,1,"Weather","Endeavor Air Inc. "
"LGA",2018,8,1421,-2,1546,8,0,"","Endeavor Air Inc. "
"JFK",2018,10,1148,-7,1319,-29,0,"","Endeavor Air Inc. "
"JFK",2018,10,1658,27,1840,19,0,"","Endeavor Air Inc. "
"LGA",2018,5,1245,-4,1404,NA,0,"","Endeavor Air Inc. "
"LGA",2018,8,1820,NA,1945,NA,1,"National Air System","Endeavor Air Inc. "
"JFK",2018,11,730,-2,902,-3,0,"","Endeavor Air Inc. "
"JFK",2018,11,1700,-9,1837,-11,0,"","Endeavor Air Inc. "
"JFK",2018,5,727,-9,900,-3,0,"","Endeavor Air Inc. "
"LGA",2018,7,1752,-9,1930,-1,0,"","Endeavor Air Inc. "
"JFK",2018,8,732,-4,900,-19,0,"","Endeavor Air Inc. "
"MSP",2018,6,1701,23,1855,47,0,"","Endeavor Air Inc. "
"JFK",2018,4,720,-5,900,-15,0,"","Endeavor Air Inc. "
"DTW",2018,8,1310,-5,1454,-4,0,"","Endeavor Air Inc. "
"JFK",2018,10,730,10,858,21,0,"","Endeavor Air Inc. "
"LGA",2018,5,1755,-1,1934,-18,0,"","Endeavor Air Inc. "
"DTW",2018,12,1309,-5,1456,-18,0,"","Endeavor Air Inc. "
"LGA",2018,9,1751,13,1929,74,0,"","Endeavor Air Inc. "
"JFK",2018,7,731,-5,900,-19,0,"","Endeavor Air Inc. "
"LGA",2018,6,1245,-10,1404,-7,0,"","Endeavor Air Inc. "
"LGA",2018,3,1055,70,1220,58,0,"","Endeavor Air Inc. "
"DTW",2018,11,1732,-6,1925,-11,0,"","Endeavor Air Inc. "
"DTW",2018,11,1732,0,1925,2,0,"","Endeavor Air Inc. "
"JFK",2018,2,1709,-4,1845,4,0,"","Endeavor Air Inc. "
"DTW",2018,8,1310,-9,1454,-10,0,"","Endeavor Air Inc. "
"JFK",2018,3,731,-2,900,-12,0,"","Endeavor Air Inc. "
"JFK",2018,4,720,-10,900,-21,0,"","Endeavor Air Inc. "
"LGA",2018,10,1213,-8,1337,0,0,"","Endeavor Air Inc. "
"LGA",2018,9,1213,-5,1334,14,0,"","Endeavor Air Inc. "
"DTW",2018,8,1310,-11,1454,-15,0,"","Endeavor Air Inc. "
"JFK",2018,1,1714,-9,1858,-25,0,"","Endeavor Air Inc. "
"LGA",2018,9,1751,62,1929,39,0,"","Endeavor Air Inc. "
"DTW",2018,6,1026,1,1209,-6,0,"","Endeavor Air Inc. "
"DTW",2018,8,1025,5,1205,NA,0,"","Endeavor Air Inc. "
"JFK",2018,2,1707,42,1845,9,0,"","Endeavor Air Inc. "
"DTW",2018,10,1308,-9,1458,-6,0,"","Endeavor Air Inc. "
"JFK",2018,11,1148,6,1313,-17,0,"","Endeavor Air Inc. "
"JFK",2018,2,725,-9,857,-19,0,"","Endeavor Air Inc. "
"LGA",2018,10,1746,27,1919,24,0,"","Endeavor Air Inc. "
"LGA",2018,8,600,-7,722,-12,0,"","Endeavor Air Inc. "
