"Destination","Year","Month","Scheduled Departure Time","Departure Delay Time (mins)","Scheduled Arrival Time","Arrival Delay Time (mins)","Flight Cancellation","Cancellation Reason","Airline"
"PGD",2018,3,1834,-1,2126,-21,0,"","Allegiant Air "
"PGD",2018,2,1716,-12,2009,8,0,"","Allegiant Air "
"PGD",2018,4,1801,14,2053,0,0,"","Allegiant Air "
"PGD",2018,1,1830,-5,2129,-8,0,"","Allegiant Air "
"PGD",2018,1,1825,30,2124,34,0,"","Allegiant Air "
"PGD",2018,3,1830,141,2122,124,0,"","Allegiant Air "
"PGD",2018,3,1839,-2,2131,-23,0,"","Allegiant Air "
"PGD",2018,7,1746,-9,2029,-1,0,"","Allegiant Air "
"PGD",2018,10,1103,27,1353,25,0,"","Allegiant Air "
"PGD",2018,9,1026,-5,1317,8,0,"","Allegiant Air "
"PGD",2018,11,1813,5,2104,-2,0,"","Allegiant Air "
"PGD",2018,1,1040,-10,1339,-5,0,"","Allegiant Air "
"PGD",2018,9,1026,43,1317,34,0,"","Allegiant Air "
"PGD",2018,12,1054,0,1349,1,0,"","Allegiant Air "
"PGD",2018,4,1835,12,2127,-9,0,"","Allegiant Air "
"PGD",2018,12,1647,-17,1938,-13,0,"","Allegiant Air "
"PGD",2018,12,2007,29,2302,27,0,"","Allegiant Air "
"PGD",2018,3,1656,12,1948,19,0,"","Allegiant Air "
"PGD",2018,10,1103,18,1353,2,0,"","Allegiant Air "
"PGD",2018,3,1119,-7,1411,-7,0,"","Allegiant Air "
"PGD",2018,3,1109,0,1401,-11,0,"","Allegiant Air "
"SFB",2018,1,1045,-19,1333,-21,0,"","Allegiant Air "
"SFB",2018,12,2015,0,2258,-6,0,"","Allegiant Air "
"SFB",2018,3,1958,152,2236,123,0,"","Allegiant Air "
"SFB",2018,7,1909,80,2140,96,0,"","Allegiant Air "
"SFB",2018,3,2016,-8,2254,-27,0,"","Allegiant Air "
"SFB",2018,2,2014,39,2254,31,0,"","Allegiant Air "
"SFB",2018,7,1810,6,2041,-4,0,"","Allegiant Air "
"SFB",2018,9,1835,15,2118,-15,0,"","Allegiant Air "
"SFB",2018,3,1147,0,1425,36,0,"","Allegiant Air "
"SFB",2018,9,1835,18,2118,8,0,"","Allegiant Air "
"SFB",2018,1,1045,-9,1333,-27,0,"","Allegiant Air "
"SFB",2018,11,1904,0,2143,8,0,"","Allegiant Air "
"SFB",2018,2,2014,240,2254,226,0,"","Allegiant Air "
"SFB",2018,8,1041,-16,1313,-30,0,"","Allegiant Air "
"SFB",2018,11,1839,-18,2118,-18,0,"","Allegiant Air "
"SFB",2018,6,1953,-7,2227,-10,0,"","Allegiant Air "
"SFB",2018,3,2011,-13,2249,-1,0,"","Allegiant Air "
"SFB",2018,1,1617,83,1900,143,0,"","Allegiant Air "
"PGD",2018,5,1742,38,2028,47,0,"","Allegiant Air "
"PGD",2018,10,1103,36,1353,25,0,"","Allegiant Air "
"PGD",2018,9,1026,-11,1317,-19,0,"","Allegiant Air "
"PGD",2018,6,1746,0,2029,5,0,"","Allegiant Air "
"PGD",2018,11,1721,-8,2012,1,0,"","Allegiant Air "
"PIE",2018,2,1137,-27,1427,-14,0,"","Allegiant Air "
"SFB",2018,12,1817,38,2100,19,0,"","Allegiant Air "
"SFB",2018,5,1035,-5,1309,-8,0,"","Allegiant Air "
"SFB",2018,11,1634,-14,1909,-15,0,"","Allegiant Air "
"SFB",2018,1,1045,5,1333,43,0,"","Allegiant Air "
"PGD",2018,10,1757,27,2048,25,0,"","Allegiant Air "
"PGD",2018,3,1834,-14,2126,-31,0,"","Allegiant Air "
"PGD",2018,12,2007,-27,2302,-11,0,"","Allegiant Air "
"PGD",2018,1,1717,52,2015,58,0,"","Allegiant Air "
"PGD",2018,8,1740,-5,2026,30,0,"","Allegiant Air "
"PGD",2018,6,1746,-10,2029,-2,0,"","Allegiant Air "
"PGD",2018,5,1036,-6,1322,0,0,"","Allegiant Air "
"PGD",2018,2,1046,-15,1339,37,0,"","Allegiant Air "
"PGD",2018,5,1106,-24,1352,-23,0,"","Allegiant Air "
"PGD",2018,4,1830,0,2119,-12,0,"","Allegiant Air "
"PGD",2018,6,1746,149,2029,155,0,"","Allegiant Air "
"PGD",2018,2,1649,-4,1942,-13,0,"","Allegiant Air "
"PGD",2018,1,1040,4,1339,-12,0,"","Allegiant Air "
"PGD",2018,4,1105,21,1354,6,0,"","Allegiant Air "
"PGD",2018,2,1829,38,2122,44,0,"","Allegiant Air "
"PGD",2018,1,1825,NA,2124,NA,1,"Weather","Allegiant Air "
"PGD",2018,11,1721,-12,2012,-4,0,"","Allegiant Air "
"PGD",2018,2,1702,-2,1955,2,0,"","Allegiant Air "
"PGD",2018,6,1746,149,2029,144,0,"","Allegiant Air "
"PGD",2018,4,1105,0,1354,9,0,"","Allegiant Air "
"PGD",2018,2,1836,-27,2129,-32,0,"","Allegiant Air "
"PGD",2018,7,1746,263,2029,268,0,"","Allegiant Air "
"PGD",2018,12,1156,-6,1447,21,0,"","Allegiant Air "
"PGD",2018,10,1103,0,1353,13,0,"","Allegiant Air "
"PGD",2018,3,1839,-10,2131,-16,0,"","Allegiant Air "
"PGD",2018,8,1052,-1,1338,-11,0,"","Allegiant Air "
"PGD",2018,7,1746,212,2029,205,0,"","Allegiant Air "
"PGD",2018,1,1830,-20,2129,-19,0,"","Allegiant Air "
"SFB",2018,4,1956,-5,2230,10,0,"","Allegiant Air "
"PGD",2018,3,1834,79,2126,60,0,"","Allegiant Air "
"PGD",2018,8,1746,120,2032,142,0,"","Allegiant Air "
"PGD",2018,2,1836,314,2129,311,0,"","Allegiant Air "
"PGD",2018,6,1746,-4,2029,6,0,"","Allegiant Air "
"PGD",2018,7,1746,101,2029,108,0,"","Allegiant Air "
"PGD",2018,9,1046,-19,1337,-36,0,"","Allegiant Air "
"PGD",2018,2,1716,-1,2009,3,0,"","Allegiant Air "
"PGD",2018,4,1646,72,1938,68,0,"","Allegiant Air "
"PGD",2018,4,1105,11,1354,8,0,"","Allegiant Air "
"PGD",2018,3,1834,2,2126,-2,0,"","Allegiant Air "
"PGD",2018,10,1103,0,1353,0,0,"","Allegiant Air "
"PGD",2018,5,1750,22,2036,28,0,"","Allegiant Air "
