"Destination","Year","Month","Scheduled Departure Time","Departure Delay Time (mins)","Scheduled Arrival Time","Arrival Delay Time (mins)","Flight Cancellation","Cancellation Reason","Airline"
"DTW",2018,9,1630,-4,1825,-23,0,"","Endeavor Air Inc. "
"RDU",2018,9,605,-2,754,-2,0,"","Endeavor Air Inc. "
"DTW",2018,6,1714,-4,1914,-17,0,"","Endeavor Air Inc. "
"CVG",2018,11,1316,-10,1525,-7,0,"","Endeavor Air Inc. "
"CLE",2018,2,630,-8,833,8,0,"","Endeavor Air Inc. "
"RDU",2018,5,600,-5,752,-21,0,"","Endeavor Air Inc. "
"CLE",2018,6,614,37,759,43,0,"","Endeavor Air Inc. "
"CVG",2018,5,1520,-10,1722,-8,0,"","Endeavor Air Inc. "
"CLE",2018,10,800,-9,938,1,0,"","Endeavor Air Inc. "
"CVG",2018,9,1245,-4,1453,-9,0,"","Endeavor Air Inc. "
"CVG",2018,8,1233,-5,1436,-10,0,"","Endeavor Air Inc. "
"RDU",2018,9,605,-9,754,-6,0,"","Endeavor Air Inc. "
"MSP",2018,8,1308,-3,1509,-21,0,"","Endeavor Air Inc. "
"MSP",2018,7,1308,-5,1509,-26,0,"","Endeavor Air Inc. "
"CVG",2018,9,1245,0,1453,-6,0,"","Endeavor Air Inc. "
"CLE",2018,11,600,200,753,189,0,"","Endeavor Air Inc. "
"DTW",2018,7,1055,NA,1251,-18,0,"","Endeavor Air Inc. "
"RDU",2018,4,600,-4,755,-9,0,"","Endeavor Air Inc. "
"RDU",2018,9,700,-5,848,-14,0,"","Endeavor Air Inc. "
"CLE",2018,7,605,-4,750,-18,0,"","Endeavor Air Inc. "
"MSP",2018,7,1308,-10,1509,-27,0,"","Endeavor Air Inc. "
"CVG",2018,9,1245,-3,1453,-19,0,"","Endeavor Air Inc. "
"CLE",2018,10,600,-3,744,-6,0,"","Endeavor Air Inc. "
"RDU",2018,10,605,-8,753,-20,0,"","Endeavor Air Inc. "
"RDU",2018,4,600,-1,755,-14,0,"","Endeavor Air Inc. "
"RDU",2018,5,600,-7,752,-7,0,"","Endeavor Air Inc. "
"CLE",2018,8,600,-6,745,-14,0,"","Endeavor Air Inc. "
"CLE",2018,6,614,-5,759,-19,0,"","Endeavor Air Inc. "
"CVG",2018,7,1233,-9,1436,-23,0,"","Endeavor Air Inc. "
"MSP",2018,12,1445,-6,1700,-28,0,"","Endeavor Air Inc. "
"DTW",2018,2,540,-3,750,-9,0,"","Endeavor Air Inc. "
"CLE",2018,7,605,NA,750,-2,0,"","Endeavor Air Inc. "
"CLE",2018,6,614,-6,759,-18,0,"","Endeavor Air Inc. "
"RDU",2018,12,605,-6,810,-30,0,"","Endeavor Air Inc. "
"MSP",2018,11,1445,29,1700,6,0,"","Endeavor Air Inc. "
"CLE",2018,6,614,-8,759,-16,0,"","Endeavor Air Inc. "
"MSP",2018,12,1430,-7,1645,-16,0,"","Endeavor Air Inc. "
"CVG",2018,11,1316,-13,1525,1,0,"","Endeavor Air Inc. "
"CVG",2018,2,1213,-10,1432,-8,0,"","Endeavor Air Inc. "
"CLE",2018,8,600,-4,744,-3,0,"","Endeavor Air Inc. "
"RDU",2018,10,605,-3,753,-4,0,"","Endeavor Air Inc. "
"RDU",2018,6,600,-4,744,-3,0,"","Endeavor Air Inc. "
"CLE",2018,6,614,-7,759,-15,0,"","Endeavor Air Inc. "
"RDU",2018,12,605,-5,810,-9,0,"","Endeavor Air Inc. "
"CVG",2018,7,1233,-4,1436,-17,0,"","Endeavor Air Inc. "
"CLE",2018,12,600,-8,809,-9,0,"","Endeavor Air Inc. "
"CVG",2018,9,1245,0,1453,-19,0,"","Endeavor Air Inc. "
"CLE",2018,7,605,-5,750,-13,0,"","Endeavor Air Inc. "
"CLE",2018,11,600,-3,753,-15,0,"","Endeavor Air Inc. "
"MSP",2018,12,1324,-2,1540,-7,0,"","Endeavor Air Inc. "
"CVG",2018,7,1233,-10,1436,-16,0,"","Endeavor Air Inc. "
"CVG",2018,1,1213,-7,1432,12,0,"","Endeavor Air Inc. "
"MSP",2018,9,1301,-3,1504,-10,0,"","Endeavor Air Inc. "
"CLE",2018,10,600,-4,744,10,0,"","Endeavor Air Inc. "
"RDU",2018,5,600,-5,752,-19,0,"","Endeavor Air Inc. "
