"Destination","Year","Month","Scheduled Departure Time","Departure Delay Time (mins)","Scheduled Arrival Time","Arrival Delay Time (mins)","Flight Cancellation","Cancellation Reason","Airline"
"MSP",2018,10,530,-11,907,-16,0,"","SkyWest Airlines Inc. "
"SLC",2018,11,1759,-12,1929,-19,0,"","SkyWest Airlines Inc. "
"MSP",2018,8,535,-5,906,-12,0,"","SkyWest Airlines Inc. "
"DEN",2018,9,1452,-9,1650,-7,0,"","SkyWest Airlines Inc. "
"DEN",2018,5,655,-2,855,-16,0,"","SkyWest Airlines Inc. "
"MSP",2018,5,545,-3,917,-1,0,"","SkyWest Airlines Inc. "
"MSP",2018,8,535,-6,906,4,0,"","SkyWest Airlines Inc. "
"DEN",2018,11,700,-10,908,-27,0,"","SkyWest Airlines Inc. "
"SLC",2018,5,1750,-3,1917,-6,0,"","SkyWest Airlines Inc. "
"MSP",2018,3,545,0,920,2,0,"","SkyWest Airlines Inc. "
"SLC",2018,7,1759,-10,1927,-24,0,"","SkyWest Airlines Inc. "
"DEN",2018,8,710,-11,904,-9,0,"","SkyWest Airlines Inc. "
"MSP",2018,11,535,-7,916,-7,0,"","SkyWest Airlines Inc. "
"SLC",2018,7,1759,-8,1927,-5,0,"","SkyWest Airlines Inc. "
"MSP",2018,1,545,-2,920,9,0,"","SkyWest Airlines Inc. "
"MSP",2018,12,540,9,922,0,0,"","SkyWest Airlines Inc. "
"MSP",2018,4,545,-3,920,-1,0,"","SkyWest Airlines Inc. "
"MSP",2018,7,543,-3,914,-14,0,"","SkyWest Airlines Inc. "
"MSP",2018,8,535,-5,906,-15,0,"","SkyWest Airlines Inc. "
"SLC",2018,10,1759,0,1929,13,0,"","SkyWest Airlines Inc. "
"DEN",2018,10,710,-8,908,-18,0,"","SkyWest Airlines Inc. "
"DEN",2018,11,1445,10,1651,-3,0,"","SkyWest Airlines Inc. "
"DEN",2018,1,705,-4,910,-15,0,"","SkyWest Airlines Inc. "
"SLC",2018,4,1759,-9,1927,-19,0,"","SkyWest Airlines Inc. "
"MSP",2018,8,543,-7,914,-8,0,"","SkyWest Airlines Inc. "
"SLC",2018,9,1300,0,1429,-2,0,"","SkyWest Airlines Inc. "
"DEN",2018,5,655,-8,855,37,0,"","SkyWest Airlines Inc. "
"SLC",2018,2,1317,-9,1449,-19,0,"","SkyWest Airlines Inc. "
"MSP",2018,7,543,-3,914,-1,0,"","SkyWest Airlines Inc. "
"DEN",2018,3,650,-5,855,-22,0,"","SkyWest Airlines Inc. "
"SLC",2018,8,1759,84,1927,79,0,"","SkyWest Airlines Inc. "
"MSP",2018,1,545,-4,920,0,0,"","SkyWest Airlines Inc. "
"SLC",2018,8,1759,-9,1927,-10,0,"","SkyWest Airlines Inc. "
"SLC",2018,7,1259,2,1430,-3,0,"","SkyWest Airlines Inc. "
"SLC",2018,11,610,0,750,-22,0,"","SkyWest Airlines Inc. "
"SLC",2018,12,1319,-3,1459,-14,0,"","SkyWest Airlines Inc. "
"SLC",2018,12,1319,-8,1459,-37,0,"","SkyWest Airlines Inc. "
"SLC",2018,6,1759,-11,1927,-11,0,"","SkyWest Airlines Inc. "
"SLC",2018,10,1759,-4,1929,3,0,"","SkyWest Airlines Inc. "
