"Destination","Year","Month","Scheduled Departure Time","Departure Delay Time (mins)","Scheduled Arrival Time","Arrival Delay Time (mins)","Flight Cancellation","Cancellation Reason","Airline"
"DFW",2018,6,1600,NA,1737,NA,1,"Weather","American Airlines Inc. "
"DFW",2018,3,745,-7,927,-14,0,"","American Airlines Inc. "
"DFW",2018,3,745,-5,927,-1,0,"","American Airlines Inc. "
"DFW",2018,11,806,-4,946,5,0,"","American Airlines Inc. "
"DFW",2018,11,806,-4,946,1,0,"","American Airlines Inc. "
"DFW",2018,3,1555,17,1734,9,0,"","American Airlines Inc. "
"DFW",2018,3,745,-3,927,0,0,"","American Airlines Inc. "
"DFW",2018,3,1555,-4,1734,-11,0,"","American Airlines Inc. "
"DFW",2018,2,1555,124,1734,126,0,"","American Airlines Inc. "
"DFW",2018,5,800,-9,941,-15,0,"","American Airlines Inc. "
"DFW",2018,3,745,2,927,-8,0,"","American Airlines Inc. "
"DFW",2018,1,745,-3,927,-3,0,"","American Airlines Inc. "
"DFW",2018,5,800,-2,942,-12,0,"","American Airlines Inc. "
"DFW",2018,1,745,-3,927,8,0,"","American Airlines Inc. "
"DFW",2018,5,605,-5,743,-2,0,"","American Airlines Inc. "
"DFW",2018,5,1600,199,1737,195,0,"","American Airlines Inc. "
"DFW",2018,2,1555,93,1734,75,0,"","American Airlines Inc. "
"DFW",2018,5,1600,139,1737,137,0,"","American Airlines Inc. "
"DFW",2018,2,1555,20,1734,25,0,"","American Airlines Inc. "
"DFW",2018,11,806,-4,946,14,0,"","American Airlines Inc. "
"DFW",2018,1,745,-3,927,-14,0,"","American Airlines Inc. "
"DFW",2018,2,745,-6,927,-16,0,"","American Airlines Inc. "
"DFW",2018,2,745,-13,927,-27,0,"","American Airlines Inc. "
"DFW",2018,11,806,-1,946,9,0,"","American Airlines Inc. "
"DFW",2018,11,806,13,946,0,0,"","American Airlines Inc. "
"DFW",2018,5,800,-5,941,-17,0,"","American Airlines Inc. "
"DFW",2018,1,1550,-10,1729,-8,0,"","American Airlines Inc. "
"DFW",2018,3,745,86,927,86,0,"","American Airlines Inc. "
"DFW",2018,2,1555,138,1734,130,0,"","American Airlines Inc. "
"DFW",2018,4,800,194,942,182,0,"","American Airlines Inc. "
"DFW",2018,5,800,12,941,4,0,"","American Airlines Inc. "
"DFW",2018,3,1555,-3,1734,-8,0,"","American Airlines Inc. "
"DFW",2018,2,1555,214,1734,211,0,"","American Airlines Inc. "
"DFW",2018,6,1600,81,1737,73,0,"","American Airlines Inc. "
"DFW",2018,12,806,7,946,2,0,"","American Airlines Inc. "
"DFW",2018,1,1550,NA,1729,NA,1,"Weather","American Airlines Inc. "
"DFW",2018,11,2105,-7,2239,-9,0,"","American Airlines Inc. "
"DFW",2018,2,745,0,927,-1,0,"","American Airlines Inc. "
"DFW",2018,1,1550,3,1729,2,0,"","American Airlines Inc. "
"DFW",2018,1,1550,-1,1729,-7,0,"","American Airlines Inc. "
"DFW",2018,2,745,-3,927,-13,0,"","American Airlines Inc. "
"DFW",2018,5,800,-3,941,-3,0,"","American Airlines Inc. "
"DFW",2018,4,800,-7,942,-11,0,"","American Airlines Inc. "
"DFW",2018,2,1550,12,1729,28,0,"","American Airlines Inc. "
"DFW",2018,11,806,14,946,7,0,"","American Airlines Inc. "
"DFW",2018,5,1600,-7,1737,2,0,"","American Airlines Inc. "
"DFW",2018,4,745,-2,927,-8,0,"","American Airlines Inc. "
"DFW",2018,1,750,133,930,128,0,"","American Airlines Inc. "
"DFW",2018,1,745,-6,927,-15,0,"","American Airlines Inc. "
"DFW",2018,5,1600,-5,1737,-18,0,"","American Airlines Inc. "
"DFW",2018,1,745,-4,927,-3,0,"","American Airlines Inc. "
"DFW",2018,5,605,-3,743,-8,0,"","American Airlines Inc. "
"DFW",2018,2,1550,0,1729,4,0,"","American Airlines Inc. "
