"Destination","Year","Month","Scheduled Departure Time","Departure Delay Time (mins)","Scheduled Arrival Time","Arrival Delay Time (mins)","Flight Cancellation","Cancellation Reason","Airline"
"ANC",2018,8,1750,82,2140,61,0,"","Alaska Airlines Inc. "
"ANC",2018,2,1715,NA,2057,NA,1,"Weather","Alaska Airlines Inc. "
"ANC",2018,10,1750,-16,2132,-23,0,"","Alaska Airlines Inc. "
"ANC",2018,12,1650,67,2030,55,0,"","Alaska Airlines Inc. "
"ANC",2018,2,1715,12,2057,6,0,"","Alaska Airlines Inc. "
"ANC",2018,6,1755,-5,2140,-3,0,"","Alaska Airlines Inc. "
"ANC",2018,9,1750,-18,2132,-27,0,"","Alaska Airlines Inc. "
"ANC",2018,10,1750,52,2132,47,0,"","Alaska Airlines Inc. "
"ANC",2018,1,1715,-7,2057,-9,0,"","Alaska Airlines Inc. "
"ANC",2018,4,1811,-11,2210,-30,0,"","Alaska Airlines Inc. "
"ANC",2018,9,1750,20,2132,16,0,"","Alaska Airlines Inc. "
"ANC",2018,10,1750,70,2132,56,0,"","Alaska Airlines Inc. "
"ANC",2018,9,1750,-10,2132,-18,0,"","Alaska Airlines Inc. "
"ANC",2018,10,1750,81,2132,82,0,"","Alaska Airlines Inc. "
"ANC",2018,8,1750,21,2132,0,0,"","Alaska Airlines Inc. "
"ANC",2018,9,1750,-32,2132,-28,0,"","Alaska Airlines Inc. "
"ANC",2018,3,1811,-26,2210,-45,0,"","Alaska Airlines Inc. "
"ANC",2018,3,1715,23,2057,31,0,"","Alaska Airlines Inc. "
"ANC",2018,1,1715,NA,2057,NA,1,"Weather","Alaska Airlines Inc. "
"ANC",2018,11,1715,-32,2056,-41,0,"","Alaska Airlines Inc. "
"ANC",2018,10,1750,55,2132,49,0,"","Alaska Airlines Inc. "
"ANC",2018,4,1811,-5,2157,-9,0,"","Alaska Airlines Inc. "
"ANC",2018,6,1755,67,2140,77,0,"","Alaska Airlines Inc. "
"ANC",2018,3,1811,-3,2210,-27,0,"","Alaska Airlines Inc. "
"ANC",2018,7,1750,34,2140,61,0,"","Alaska Airlines Inc. "
"ANC",2018,5,1750,-45,2147,-65,0,"","Alaska Airlines Inc. "
"ANC",2018,12,1715,-16,2058,-24,0,"","Alaska Airlines Inc. "
"ANC",2018,7,1755,0,2140,-8,0,"","Alaska Airlines Inc. "
"ANC",2018,11,1715,-21,2056,-27,0,"","Alaska Airlines Inc. "
"ANC",2018,10,1750,NA,2132,NA,1,"Weather","Alaska Airlines Inc. "
"ANC",2018,11,1750,18,2132,9,0,"","Alaska Airlines Inc. "
"ANC",2018,5,1750,-23,2147,-33,0,"","Alaska Airlines Inc. "
"ANC",2018,12,1715,-26,2058,-19,0,"","Alaska Airlines Inc. "
"ANC",2018,5,1811,-23,2156,-26,0,"","Alaska Airlines Inc. "
"ANC",2018,3,1715,123,2057,111,0,"","Alaska Airlines Inc. "
"ANC",2018,3,1811,202,2210,196,0,"","Alaska Airlines Inc. "
"ANC",2018,7,1750,2,2140,-15,0,"","Alaska Airlines Inc. "
"ANC",2018,5,1811,-27,2157,-41,0,"","Alaska Airlines Inc. "
"ANC",2018,12,1715,-22,2058,-18,0,"","Alaska Airlines Inc. "
"ANC",2018,6,1755,-46,2140,-57,0,"","Alaska Airlines Inc. "
"ANC",2018,3,1811,21,2210,11,0,"","Alaska Airlines Inc. "
"ANC",2018,6,1755,-25,2140,-34,0,"","Alaska Airlines Inc. "
"ANC",2018,4,1811,11,2157,8,0,"","Alaska Airlines Inc. "
"ANC",2018,5,1750,-11,2147,-36,0,"","Alaska Airlines Inc. "
"ANC",2018,4,1811,-50,2157,-52,0,"","Alaska Airlines Inc. "
"ANC",2018,4,1811,-40,2157,-47,0,"","Alaska Airlines Inc. "
"ANC",2018,10,1750,2,2132,10,0,"","Alaska Airlines Inc. "
"ANC",2018,7,1755,-6,2140,-22,0,"","Alaska Airlines Inc. "
"ANC",2018,12,1800,6,2143,22,0,"","Alaska Airlines Inc. "
"ANC",2018,2,1715,16,2057,21,0,"","Alaska Airlines Inc. "
"ANC",2018,6,1755,-42,2140,-46,0,"","Alaska Airlines Inc. "
"ANC",2018,9,1750,48,2132,34,0,"","Alaska Airlines Inc. "
"ANC",2018,12,1715,-22,2058,-18,0,"","Alaska Airlines Inc. "
"ANC",2018,7,1750,9,2140,4,0,"","Alaska Airlines Inc. "
"ANC",2018,6,1750,-27,2147,-51,0,"","Alaska Airlines Inc. "
"ANC",2018,9,1750,26,2132,18,0,"","Alaska Airlines Inc. "
"ANC",2018,2,1715,5,2057,9,0,"","Alaska Airlines Inc. "
"ANC",2018,1,1715,-17,2057,-15,0,"","Alaska Airlines Inc. "
"ANC",2018,2,1715,-13,2057,-12,0,"","Alaska Airlines Inc. "
"ANC",2018,9,1750,46,2132,60,0,"","Alaska Airlines Inc. "
"ANC",2018,10,1750,17,2132,11,0,"","Alaska Airlines Inc. "
"ANC",2018,1,1715,-7,2057,-4,0,"","Alaska Airlines Inc. "
"ANC",2018,8,1750,-5,2140,-10,0,"","Alaska Airlines Inc. "
"ANC",2018,1,1715,-22,2057,-26,0,"","Alaska Airlines Inc. "
"ANC",2018,4,1811,-25,2157,-34,0,"","Alaska Airlines Inc. "
"ANC",2018,5,1811,-36,2156,-50,0,"","Alaska Airlines Inc. "
"ANC",2018,6,1755,-30,2140,-14,0,"","Alaska Airlines Inc. "
"ANC",2018,3,1811,-22,2210,-42,0,"","Alaska Airlines Inc. "
"ANC",2018,4,1811,-60,2157,-62,0,"","Alaska Airlines Inc. "
"ANC",2018,8,1750,28,2140,22,0,"","Alaska Airlines Inc. "
"ANC",2018,9,1750,17,2132,16,0,"","Alaska Airlines Inc. "
"ANC",2018,2,1715,45,2057,42,0,"","Alaska Airlines Inc. "
"ANC",2018,5,1811,-43,2156,-49,0,"","Alaska Airlines Inc. "
"ANC",2018,7,1755,40,2140,32,0,"","Alaska Airlines Inc. "
"ANC",2018,4,1811,-45,2210,-71,0,"","Alaska Airlines Inc. "
"ANC",2018,1,1715,-17,2057,-9,0,"","Alaska Airlines Inc. "
"ANC",2018,2,1715,-7,2057,-5,0,"","Alaska Airlines Inc. "
"ANC",2018,12,1715,-17,2058,-23,0,"","Alaska Airlines Inc. "
"ANC",2018,8,1750,24,2140,2,0,"","Alaska Airlines Inc. "
"ANC",2018,1,1715,-1,2057,-1,0,"","Alaska Airlines Inc. "
"ANC",2018,11,1715,-6,2056,1,0,"","Alaska Airlines Inc. "
"ANC",2018,5,1811,-24,2156,-27,0,"","Alaska Airlines Inc. "
"ANC",2018,11,1715,19,2056,20,0,"","Alaska Airlines Inc. "
"ANC",2018,11,1715,-27,2056,-37,0,"","Alaska Airlines Inc. "
"ANC",2018,8,1750,-10,2140,-22,0,"","Alaska Airlines Inc. "
"ANC",2018,7,1750,61,2140,59,0,"","Alaska Airlines Inc. "
"ANC",2018,6,1755,-38,2140,-55,0,"","Alaska Airlines Inc. "
"ANC",2018,7,1755,-8,2140,-26,0,"","Alaska Airlines Inc. "
"ANC",2018,2,1715,51,2057,48,0,"","Alaska Airlines Inc. "
"ANC",2018,10,1750,-2,2132,-3,0,"","Alaska Airlines Inc. "
