"Destination","Year","Month","Scheduled Departure Time","Departure Delay Time (mins)","Scheduled Arrival Time","Arrival Delay Time (mins)","Flight Cancellation","Cancellation Reason","Airline"
"DEN",2018,2,1330,-6,1439,-1,0,"","SkyWest Airlines Inc. "
"DEN",2018,8,1551,2,1700,-7,0,"","SkyWest Airlines Inc. "
"DEN",2018,11,1310,3,1419,-1,0,"","SkyWest Airlines Inc. "
"DEN",2018,10,1551,-10,1700,-18,0,"","SkyWest Airlines Inc. "
"PHX",2018,3,1831,-5,1910,-13,0,"","SkyWest Airlines Inc. "
"PHX",2018,2,1831,6,2022,-13,0,"","SkyWest Airlines Inc. "
"DEN",2018,9,935,-10,1045,-19,0,"","SkyWest Airlines Inc. "
"DEN",2018,8,1551,7,1700,4,0,"","SkyWest Airlines Inc. "
"DEN",2018,3,1755,-11,1910,-8,0,"","SkyWest Airlines Inc. "
"DEN",2018,7,1550,-10,1700,-20,0,"","SkyWest Airlines Inc. "
"DEN",2018,11,1310,-12,1419,-20,0,"","SkyWest Airlines Inc. "
"PHX",2018,1,1831,56,2022,67,0,"","SkyWest Airlines Inc. "
"DEN",2018,1,1545,19,1655,11,0,"","SkyWest Airlines Inc. "
"DEN",2018,3,1755,-5,1910,-10,0,"","SkyWest Airlines Inc. "
"PHX",2018,3,1831,-10,2010,0,0,"","SkyWest Airlines Inc. "
"DEN",2018,7,930,-10,1040,0,0,"","SkyWest Airlines Inc. "
"DEN",2018,10,935,-12,1045,-7,0,"","SkyWest Airlines Inc. "
"DEN",2018,10,1801,-11,1915,-1,0,"","SkyWest Airlines Inc. "
"DEN",2018,8,1750,-8,1906,4,0,"","SkyWest Airlines Inc. "
"PHX",2018,1,1831,57,2022,47,0,"","SkyWest Airlines Inc. "
"DEN",2018,5,1315,9,1423,11,0,"","SkyWest Airlines Inc. "
"DEN",2018,1,1805,-5,1920,-12,0,"","SkyWest Airlines Inc. "
"PHX",2018,1,1831,-10,2022,-5,0,"","SkyWest Airlines Inc. "
"DEN",2018,6,1135,-6,1245,-16,0,"","SkyWest Airlines Inc. "
"DEN",2018,1,930,-8,1045,-21,0,"","SkyWest Airlines Inc. "
"DEN",2018,2,1805,8,1922,40,0,"","SkyWest Airlines Inc. "
"DEN",2018,10,555,-6,715,-12,0,"","SkyWest Airlines Inc. "
"PHX",2018,6,1210,-4,1243,-23,0,"","SkyWest Airlines Inc. "
"LAX",2018,7,1457,-1,1555,-7,0,"","SkyWest Airlines Inc. "
"DEN",2018,2,545,-9,708,-5,0,"","SkyWest Airlines Inc. "
"DEN",2018,11,1551,-10,1656,2,0,"","SkyWest Airlines Inc. "
"DEN",2018,10,1551,-2,1700,-2,0,"","SkyWest Airlines Inc. "
"PHX",2018,6,1210,-8,1243,-25,0,"","SkyWest Airlines Inc. "
"DEN",2018,9,1551,16,1700,11,0,"","SkyWest Airlines Inc. "
"DEN",2018,1,930,-1,1045,-10,0,"","SkyWest Airlines Inc. "
"DEN",2018,9,1551,-6,1700,-9,0,"","SkyWest Airlines Inc. "
"DEN",2018,4,1755,-11,1910,-23,0,"","SkyWest Airlines Inc. "
"DEN",2018,1,1805,-10,1922,-3,0,"","SkyWest Airlines Inc. "
"DEN",2018,6,725,-10,834,-21,0,"","SkyWest Airlines Inc. "
"DEN",2018,4,1755,-11,1918,-7,0,"","SkyWest Airlines Inc. "
"DEN",2018,7,1550,-8,1700,-12,0,"","SkyWest Airlines Inc. "
"DEN",2018,10,600,-4,713,-13,0,"","SkyWest Airlines Inc. "
"DEN",2018,1,1545,-6,1655,-9,0,"","SkyWest Airlines Inc. "
"DEN",2018,5,1315,-9,1423,-5,0,"","SkyWest Airlines Inc. "
"DEN",2018,8,1950,827,2102,810,0,"","SkyWest Airlines Inc. "
"DEN",2018,8,1950,1,2102,9,0,"","SkyWest Airlines Inc. "
"DEN",2018,7,1550,153,1700,158,0,"","SkyWest Airlines Inc. "
"PHX",2018,12,1837,-15,2010,-13,0,"","SkyWest Airlines Inc. "
"DEN",2018,10,935,-2,1045,4,0,"","SkyWest Airlines Inc. "
"DEN",2018,5,725,-9,834,-11,0,"","SkyWest Airlines Inc. "
"DEN",2018,8,600,-8,710,-4,0,"","SkyWest Airlines Inc. "
"DEN",2018,9,1551,-3,1700,0,0,"","SkyWest Airlines Inc. "
