"Destination","Year","Month","Scheduled Departure Time","Departure Delay Time (mins)","Scheduled Arrival Time","Arrival Delay Time (mins)","Flight Cancellation","Cancellation Reason","Airline"
"LGA",2018,4,1430,NA,1744,NA,1,"National Air System","Endeavor Air Inc. "
"LGA",2018,2,1757,160,2115,171,0,"","Endeavor Air Inc. "
"BOS",2018,10,1959,2,2309,-11,0,"","Endeavor Air Inc. "
"LGA",2018,4,600,-4,914,-3,0,"","Endeavor Air Inc. "
"LGA",2018,7,908,NA,1220,NA,1,"National Air System","Endeavor Air Inc. "
"LGA",2018,1,1757,-10,2115,-31,0,"","Endeavor Air Inc. "
"BOS",2018,11,834,95,1146,101,0,"","Endeavor Air Inc. "
"LGA",2018,2,600,30,919,65,0,"","Endeavor Air Inc. "
"LGA",2018,3,1125,-5,1443,-18,0,"","Endeavor Air Inc. "
"LGA",2018,4,600,-6,914,-22,0,"","Endeavor Air Inc. "
"BOS",2018,12,847,0,1157,-1,0,"","Endeavor Air Inc. "
"LGA",2018,4,1430,-7,1744,-23,0,"","Endeavor Air Inc. "
"BOS",2018,4,1825,-1,2139,-13,0,"","Endeavor Air Inc. "
"MSP",2018,12,1533,-4,1705,-9,0,"","Endeavor Air Inc. "
"LGA",2018,4,600,NA,914,NA,1,"National Air System","Endeavor Air Inc. "
"LGA",2018,2,1425,56,1746,60,0,"","Endeavor Air Inc. "
"LGA",2018,5,1145,-6,1455,-15,0,"","Endeavor Air Inc. "
"LGA",2018,3,1515,-3,1826,-15,0,"","Endeavor Air Inc. "
"LGA",2018,1,1131,-6,1443,-19,0,"","Endeavor Air Inc. "
"BOS",2018,10,1959,-11,2309,-6,0,"","Endeavor Air Inc. "
"BOS",2018,11,835,-3,1140,9,0,"","Endeavor Air Inc. "
"LGA",2018,4,1430,-5,1744,-2,0,"","Endeavor Air Inc. "
"LGA",2018,5,1140,-4,1450,-2,0,"","Endeavor Air Inc. "
"LGA",2018,4,600,-3,914,-27,0,"","Endeavor Air Inc. "
"DTW",2018,6,1044,-3,1259,-13,0,"","Endeavor Air Inc. "
"LGA",2018,4,1132,-4,1443,-16,0,"","Endeavor Air Inc. "
"DTW",2018,6,914,42,1129,39,0,"","Endeavor Air Inc. "
"LGA",2018,6,1756,-8,2112,-22,0,"","Endeavor Air Inc. "
"MCO",2018,3,935,21,1326,7,0,"","Endeavor Air Inc. "
"LGA",2018,12,1135,-10,1447,-22,0,"","Endeavor Air Inc. "
"MSP",2018,11,1055,17,1215,17,0,"","Endeavor Air Inc. "
"LGA",2018,1,1425,-1,1746,-17,0,"","Endeavor Air Inc. "
"LGA",2018,1,1759,-12,2114,-34,0,"","Endeavor Air Inc. "
"LGA",2018,2,921,-4,1230,-16,0,"","Endeavor Air Inc. "
"LGA",2018,2,1200,45,1514,37,0,"","Endeavor Air Inc. "
"LGA",2018,5,1145,1,1455,-6,0,"","Endeavor Air Inc. "
"LGA",2018,3,1430,-5,1749,-18,0,"","Endeavor Air Inc. "
"MSP",2018,12,1533,2,1705,-11,0,"","Endeavor Air Inc. "
"LGA",2018,4,1758,-6,2112,-11,0,"","Endeavor Air Inc. "
"LGA",2018,3,1125,-6,1443,-2,0,"","Endeavor Air Inc. "
"MSP",2018,12,1533,-10,1705,-15,0,"","Endeavor Air Inc. "
"LGA",2018,5,1140,-3,1450,-8,0,"","Endeavor Air Inc. "
"LGA",2018,1,600,-4,919,-23,0,"","Endeavor Air Inc. "
"LGA",2018,2,1425,125,1746,104,0,"","Endeavor Air Inc. "
"LGA",2018,5,1140,-5,1450,-11,0,"","Endeavor Air Inc. "
"LGA",2018,4,1430,-4,1744,-17,0,"","Endeavor Air Inc. "
"BOS",2018,10,833,-6,1145,-29,0,"","Endeavor Air Inc. "
"LGA",2018,6,920,6,1230,-7,0,"","Endeavor Air Inc. "
"BOS",2018,11,835,-2,1140,8,0,"","Endeavor Air Inc. "
"DTW",2018,6,914,NA,1129,-16,0,"","Endeavor Air Inc. "
"BOS",2018,11,835,-6,1140,3,0,"","Endeavor Air Inc. "
"LGA",2018,5,1145,-6,1455,-4,0,"","Endeavor Air Inc. "
"BOS",2018,9,1940,-7,2300,-20,0,"","Endeavor Air Inc. "
"LGA",2018,6,1756,-5,2112,-10,0,"","Endeavor Air Inc. "
"LGA",2018,2,921,270,1230,267,0,"","Endeavor Air Inc. "
"LGA",2018,1,1757,NA,2115,NA,1,"National Air System","Endeavor Air Inc. "
"LGA",2018,3,1430,-7,1749,-25,0,"","Endeavor Air Inc. "
"LGA",2018,5,1145,-4,1455,-15,0,"","Endeavor Air Inc. "
"LGA",2018,3,615,-6,932,-17,0,"","Endeavor Air Inc. "
"LGA",2018,4,1430,-8,1744,-6,0,"","Endeavor Air Inc. "
"LGA",2018,5,1756,-2,2112,-21,0,"","Endeavor Air Inc. "
"LGA",2018,6,920,-5,1230,-6,0,"","Endeavor Air Inc. "
"BOS",2018,10,1959,-10,2309,-17,0,"","Endeavor Air Inc. "
"LGA",2018,3,1430,-5,1749,-23,0,"","Endeavor Air Inc. "
"DTW",2018,6,1652,2,1906,-9,0,"","Endeavor Air Inc. "
"LGA",2018,3,930,NA,1246,-3,0,"","Endeavor Air Inc. "
"LGA",2018,1,1425,64,1746,55,0,"","Endeavor Air Inc. "
"LGA",2018,1,600,NA,919,NA,1,"National Air System","Endeavor Air Inc. "
"MSP",2018,4,1200,-5,1323,-18,0,"","Endeavor Air Inc. "
"LGA",2018,2,1425,-1,1746,-29,0,"","Endeavor Air Inc. "
"LGA",2018,6,612,-6,930,-15,0,"","Endeavor Air Inc. "
"BOS",2018,9,825,-6,1142,-16,0,"","Endeavor Air Inc. "
"LGA",2018,5,612,-5,930,-10,0,"","Endeavor Air Inc. "
"LGA",2018,1,930,109,1242,113,0,"","Endeavor Air Inc. "
"LGA",2018,4,615,194,932,188,0,"","Endeavor Air Inc. "
"LGA",2018,7,908,-6,1220,-19,0,"","Endeavor Air Inc. "
"LGA",2018,1,1131,-7,1443,-18,0,"","Endeavor Air Inc. "
"DTW",2018,6,1044,-7,1259,-19,0,"","Endeavor Air Inc. "
"BOS",2018,9,825,-5,1142,-16,0,"","Endeavor Air Inc. "
"LGA",2018,2,600,-8,919,-33,0,"","Endeavor Air Inc. "
"MSP",2018,2,1310,3,1430,-5,0,"","Endeavor Air Inc. "
"MSP",2018,1,1717,-7,1841,-3,0,"","Endeavor Air Inc. "
"LGA",2018,4,600,41,914,26,0,"","Endeavor Air Inc. "
"LGA",2018,2,1757,24,2115,22,0,"","Endeavor Air Inc. "
"BOS",2018,11,1629,49,1941,66,0,"","Endeavor Air Inc. "
"BOS",2018,9,825,-4,1142,-18,0,"","Endeavor Air Inc. "
"BOS",2018,11,1629,68,1941,83,0,"","Endeavor Air Inc. "
"MSP",2018,4,1200,-8,1323,-18,0,"","Endeavor Air Inc. "
"LGA",2018,1,930,-12,1242,-29,0,"","Endeavor Air Inc. "
"DTW",2018,2,1255,-3,1508,-22,0,"","Endeavor Air Inc. "
"LGA",2018,11,1137,59,1449,53,0,"","Endeavor Air Inc. "
"LGA",2018,3,1430,24,1749,12,0,"","Endeavor Air Inc. "
"LGA",2018,4,1758,-12,2115,-29,0,"","Endeavor Air Inc. "
"LGA",2018,3,1140,-8,1458,-26,0,"","Endeavor Air Inc. "
"LGA",2018,5,1145,-7,1455,-8,0,"","Endeavor Air Inc. "
"LGA",2018,1,600,86,919,117,0,"","Endeavor Air Inc. "
"DTW",2018,8,1058,-1,1312,-11,0,"","Endeavor Air Inc. "
"LGA",2018,6,920,-5,1230,-12,0,"","Endeavor Air Inc. "
"LGA",2018,1,930,-9,1242,-3,0,"","Endeavor Air Inc. "
"LGA",2018,5,612,-6,930,-10,0,"","Endeavor Air Inc. "
"DTW",2018,8,1058,-2,1312,-2,0,"","Endeavor Air Inc. "
