"Destination","Year","Month","Scheduled Departure Time","Departure Delay Time (mins)","Scheduled Arrival Time","Arrival Delay Time (mins)","Flight Cancellation","Cancellation Reason","Airline"
"DTW",2018,6,1730,-9,1828,-15,0,"","Endeavor Air Inc. "
"LGA",2018,5,600,-9,756,-14,0,"","Endeavor Air Inc. "
"LGA",2018,8,1855,NA,2052,NA,1,"National Air System","Endeavor Air Inc. "
"MSP",2018,8,1258,-5,1330,-13,0,"","Endeavor Air Inc. "
"DTW",2018,6,1730,58,1828,52,0,"","Endeavor Air Inc. "
"MSP",2018,12,1329,-3,1419,-31,0,"","Endeavor Air Inc. "
"LGA",2018,5,1245,-8,1443,-14,0,"","Endeavor Air Inc. "
"MSP",2018,6,955,-3,1030,-19,0,"","Endeavor Air Inc. "
"DTW",2018,8,1016,-5,1113,3,0,"","Endeavor Air Inc. "
"LGA",2018,9,600,-5,755,-10,0,"","Endeavor Air Inc. "
"DTW",2018,8,535,-9,629,-13,0,"","Endeavor Air Inc. "
"LGA",2018,5,600,-7,756,-21,0,"","Endeavor Air Inc. "
"LGA",2018,8,600,-3,756,-10,0,"","Endeavor Air Inc. "
"LGA",2018,8,1239,-6,1436,-15,0,"","Endeavor Air Inc. "
"DTW",2018,8,1348,-10,1448,-17,0,"","Endeavor Air Inc. "
"LGA",2018,6,1857,-10,2055,-1,0,"","Endeavor Air Inc. "
"DTW",2018,8,1525,-5,1623,-13,0,"","Endeavor Air Inc. "
"LGA",2018,4,1246,6,1440,2,0,"","Endeavor Air Inc. "
"LGA",2018,4,1246,14,1440,3,0,"","Endeavor Air Inc. "
"LGA",2018,8,1851,NA,2048,NA,1,"National Air System","Endeavor Air Inc. "
"MSP",2018,8,1003,-7,1036,-8,0,"","Endeavor Air Inc. "
"MSP",2018,11,1000,0,1036,-12,0,"","Endeavor Air Inc. "
"MSP",2018,12,1329,-9,1419,0,0,"","Endeavor Air Inc. "
"MSP",2018,12,1329,-6,1419,-38,0,"","Endeavor Air Inc. "
"MSP",2018,11,1315,-9,1349,-20,0,"","Endeavor Air Inc. "
"MSP",2018,6,955,59,1030,47,0,"","Endeavor Air Inc. "
"LGA",2018,6,1236,10,1437,18,0,"","Endeavor Air Inc. "
"DTW",2018,7,1016,-3,1113,-15,0,"","Endeavor Air Inc. "
"LGA",2018,6,600,NA,752,3,0,"","Endeavor Air Inc. "
"DTW",2018,8,535,-11,629,-1,0,"","Endeavor Air Inc. "
"DTW",2018,3,1016,2,1118,-6,0,"","Endeavor Air Inc. "
"DTW",2018,6,1730,-10,1828,-10,0,"","Endeavor Air Inc. "
"DTW",2018,7,1016,-5,1113,-9,0,"","Endeavor Air Inc. "
"LGA",2018,7,1851,NA,2048,NA,1,"National Air System","Endeavor Air Inc. "
"DTW",2018,7,1526,-1,1624,-7,0,"","Endeavor Air Inc. "
"LGA",2018,7,600,152,756,163,0,"","Endeavor Air Inc. "
"LGA",2018,6,1236,-10,1437,-16,0,"","Endeavor Air Inc. "
"MSP",2018,10,1006,112,1041,104,0,"","Endeavor Air Inc. "
