"Destination","Year","Month","Scheduled Departure Time","Departure Delay Time (mins)","Scheduled Arrival Time","Arrival Delay Time (mins)","Flight Cancellation","Cancellation Reason","Airline"
"JNU",2018,10,1832,-10,1915,-7,0,"","Alaska Airlines Inc. "
"JNU",2018,12,1845,-18,1934,-26,0,"","Alaska Airlines Inc. "
"JNU",2018,11,1845,-42,1934,-41,0,"","Alaska Airlines Inc. "
"JNU",2018,9,1832,-26,1916,-23,0,"","Alaska Airlines Inc. "
"JNU",2018,9,1832,-11,1916,0,0,"","Alaska Airlines Inc. "
"JNU",2018,6,1832,-25,1920,-23,0,"","Alaska Airlines Inc. "
"JNU",2018,12,1845,-9,1934,-14,0,"","Alaska Airlines Inc. "
"JNU",2018,2,1832,-17,1917,-19,0,"","Alaska Airlines Inc. "
"JNU",2018,5,1821,0,1906,18,0,"","Alaska Airlines Inc. "
"JNU",2018,10,1832,-12,1915,-10,0,"","Alaska Airlines Inc. "
"JNU",2018,12,1845,-9,1934,-8,0,"","Alaska Airlines Inc. "
"JNU",2018,4,1821,-14,1905,-16,0,"","Alaska Airlines Inc. "
"JNU",2018,11,1845,-13,1934,-21,0,"","Alaska Airlines Inc. "
"JNU",2018,4,1821,-18,1906,-24,0,"","Alaska Airlines Inc. "
"JNU",2018,1,1832,-50,1920,-38,0,"","Alaska Airlines Inc. "
"JNU",2018,8,1832,-12,1921,-11,0,"","Alaska Airlines Inc. "
"JNU",2018,4,1821,-36,1906,-26,0,"","Alaska Airlines Inc. "
"JNU",2018,7,1832,-23,1920,-19,0,"","Alaska Airlines Inc. "
"JNU",2018,11,1845,-35,1934,-33,0,"","Alaska Airlines Inc. "
"JNU",2018,7,1832,-8,1920,-12,0,"","Alaska Airlines Inc. "
"JNU",2018,4,1821,-3,1905,2,0,"","Alaska Airlines Inc. "
"JNU",2018,5,1832,-1,1914,1,0,"","Alaska Airlines Inc. "
"JNU",2018,8,1832,0,1921,-4,0,"","Alaska Airlines Inc. "
"JNU",2018,5,1832,-10,1914,-10,0,"","Alaska Airlines Inc. "
"JNU",2018,11,1832,-25,1915,-18,0,"","Alaska Airlines Inc. "
"JNU",2018,5,1821,-16,1907,-3,0,"","Alaska Airlines Inc. "
"JNU",2018,5,1821,1,1906,-5,0,"","Alaska Airlines Inc. "
"JNU",2018,12,1845,-26,1934,-22,0,"","Alaska Airlines Inc. "
"JNU",2018,7,1832,-5,1920,-7,0,"","Alaska Airlines Inc. "
"JNU",2018,10,1832,-32,1915,-25,0,"","Alaska Airlines Inc. "
"JNU",2018,9,1832,-17,1916,-11,0,"","Alaska Airlines Inc. "
"JNU",2018,6,1832,19,1920,12,0,"","Alaska Airlines Inc. "
"CDV",2018,3,1150,-7,1237,0,0,"","Alaska Airlines Inc. "
"JNU",2018,3,1821,-7,1905,-7,0,"","Alaska Airlines Inc. "
"JNU",2018,11,1845,-38,1934,-25,0,"","Alaska Airlines Inc. "
"CDV",2018,6,1131,-17,1220,-6,0,"","Alaska Airlines Inc. "
"JNU",2018,7,1832,-21,1921,-17,0,"","Alaska Airlines Inc. "
"JNU",2018,11,1845,-2,1934,-8,0,"","Alaska Airlines Inc. "
"CDV",2018,6,1131,-7,1220,-9,0,"","Alaska Airlines Inc. "
"JNU",2018,7,1832,-19,1920,-28,0,"","Alaska Airlines Inc. "
"JNU",2018,1,1832,-35,1920,-39,0,"","Alaska Airlines Inc. "
"JNU",2018,8,1832,-3,1916,12,0,"","Alaska Airlines Inc. "
"JNU",2018,10,1832,-15,1915,-17,0,"","Alaska Airlines Inc. "
"JNU",2018,1,1832,-42,1920,-27,0,"","Alaska Airlines Inc. "
"JNU",2018,9,1832,3,1916,0,0,"","Alaska Airlines Inc. "
"CDV",2018,1,1149,-23,1239,-33,0,"","Alaska Airlines Inc. "
"JNU",2018,9,1832,-2,1916,-5,0,"","Alaska Airlines Inc. "
"JNU",2018,6,1832,-17,1920,-17,0,"","Alaska Airlines Inc. "
"JNU",2018,2,1832,-36,1917,-23,0,"","Alaska Airlines Inc. "
"JNU",2018,1,1832,-33,1920,-20,0,"","Alaska Airlines Inc. "
"JNU",2018,12,1845,-32,1934,-27,0,"","Alaska Airlines Inc. "
"JNU",2018,2,1832,-16,1917,-9,0,"","Alaska Airlines Inc. "
"JNU",2018,6,1832,-18,1914,-14,0,"","Alaska Airlines Inc. "
"CDV",2018,5,1150,12,1238,12,0,"","Alaska Airlines Inc. "
"JNU",2018,10,1832,40,1915,43,0,"","Alaska Airlines Inc. "
"JNU",2018,10,1832,-24,1915,-22,0,"","Alaska Airlines Inc. "
"JNU",2018,1,1832,-27,1920,-23,0,"","Alaska Airlines Inc. "
"JNU",2018,9,1832,-22,1916,-19,0,"","Alaska Airlines Inc. "
"JNU",2018,11,1845,-16,1934,-19,0,"","Alaska Airlines Inc. "
"CDV",2018,10,1155,-16,1245,-18,0,"","Alaska Airlines Inc. "
"CDV",2018,4,1150,-15,1238,-18,0,"","Alaska Airlines Inc. "
"JNU",2018,5,1821,-4,1907,-5,0,"","Alaska Airlines Inc. "
"JNU",2018,12,1845,-25,1934,-12,0,"","Alaska Airlines Inc. "
"JNU",2018,5,1832,2,1914,4,0,"","Alaska Airlines Inc. "
"JNU",2018,1,1832,11,1920,20,0,"","Alaska Airlines Inc. "
"CDV",2018,3,1149,-7,1240,-15,0,"","Alaska Airlines Inc. "
"JNU",2018,4,1821,-24,1906,-24,0,"","Alaska Airlines Inc. "
"CDV",2018,5,1150,-11,1237,-12,0,"","Alaska Airlines Inc. "
"CDV",2018,10,1155,-24,1245,-20,0,"","Alaska Airlines Inc. "
"CDV",2018,10,1155,-20,1245,-22,0,"","Alaska Airlines Inc. "
"CDV",2018,6,1131,0,1214,0,0,"","Alaska Airlines Inc. "
"JNU",2018,10,1832,12,1915,12,0,"","Alaska Airlines Inc. "
"JNU",2018,7,1832,-5,1920,-4,0,"","Alaska Airlines Inc. "
"JNU",2018,8,1832,-27,1921,-31,0,"","Alaska Airlines Inc. "
"CDV",2018,4,1150,-35,1237,-23,0,"","Alaska Airlines Inc. "
"JNU",2018,3,1821,7,1905,26,0,"","Alaska Airlines Inc. "
"JNU",2018,7,1832,-16,1920,-24,0,"","Alaska Airlines Inc. "
"JNU",2018,8,1832,-7,1921,-9,0,"","Alaska Airlines Inc. "
"JNU",2018,11,1845,-39,1934,-29,0,"","Alaska Airlines Inc. "
"JNU",2018,8,1832,-6,1921,2,0,"","Alaska Airlines Inc. "
"JNU",2018,11,1845,-25,1934,-30,0,"","Alaska Airlines Inc. "
"JNU",2018,12,1845,-19,1934,-22,0,"","Alaska Airlines Inc. "
"CDV",2018,7,1131,-5,1220,-9,0,"","Alaska Airlines Inc. "
"JNU",2018,11,1845,3,1934,5,0,"","Alaska Airlines Inc. "
"JNU",2018,8,1832,-9,1921,-10,0,"","Alaska Airlines Inc. "
"JNU",2018,6,1832,11,1920,10,0,"","Alaska Airlines Inc. "
"JNU",2018,3,1832,-2,1917,21,0,"","Alaska Airlines Inc. "
"JNU",2018,3,1821,-5,1905,-6,0,"","Alaska Airlines Inc. "
"JNU",2018,3,1821,-1,1905,9,0,"","Alaska Airlines Inc. "
"CDV",2018,2,1149,-24,1240,-30,0,"","Alaska Airlines Inc. "
"JNU",2018,9,1832,53,1916,54,0,"","Alaska Airlines Inc. "
"CDV",2018,2,1149,-20,1240,-24,0,"","Alaska Airlines Inc. "
"CDV",2018,10,1155,-16,1245,-15,0,"","Alaska Airlines Inc. "
"JNU",2018,11,1845,-26,1934,-33,0,"","Alaska Airlines Inc. "
"JNU",2018,8,1832,-2,1916,-2,0,"","Alaska Airlines Inc. "
"JNU",2018,5,1832,-12,1914,-10,0,"","Alaska Airlines Inc. "
"JNU",2018,9,1832,-11,1916,-7,0,"","Alaska Airlines Inc. "
"JNU",2018,5,1821,-6,1907,-10,0,"","Alaska Airlines Inc. "
"JNU",2018,8,1832,-11,1921,-15,0,"","Alaska Airlines Inc. "
"JNU",2018,6,1832,5,1920,6,0,"","Alaska Airlines Inc. "
"JNU",2018,2,1832,-3,1920,3,0,"","Alaska Airlines Inc. "
"JNU",2018,9,1832,0,1916,4,0,"","Alaska Airlines Inc. "
"JNU",2018,1,1832,-27,1919,-30,0,"","Alaska Airlines Inc. "
"JNU",2018,7,1832,-13,1920,-13,0,"","Alaska Airlines Inc. "
"JNU",2018,5,1832,-4,1914,2,0,"","Alaska Airlines Inc. "
"JNU",2018,3,1821,-15,1905,-15,0,"","Alaska Airlines Inc. "
"JNU",2018,12,1845,-17,1934,-18,0,"","Alaska Airlines Inc. "
"JNU",2018,10,1832,-27,1915,-27,0,"","Alaska Airlines Inc. "
"JNU",2018,6,1832,-7,1920,-17,0,"","Alaska Airlines Inc. "
"JNU",2018,1,1832,-25,1920,-28,0,"","Alaska Airlines Inc. "
"JNU",2018,8,1832,8,1921,0,0,"","Alaska Airlines Inc. "
"JNU",2018,6,1832,-19,1920,-26,0,"","Alaska Airlines Inc. "
"CDV",2018,11,1159,-22,1247,-18,0,"","Alaska Airlines Inc. "
"JNU",2018,8,1832,-27,1921,-30,0,"","Alaska Airlines Inc. "
"JNU",2018,2,1832,-5,1917,33,0,"","Alaska Airlines Inc. "
"JNU",2018,9,1832,-10,1916,-4,0,"","Alaska Airlines Inc. "
"CDV",2018,6,1131,-10,1220,-16,0,"","Alaska Airlines Inc. "
"JNU",2018,2,1832,-12,1917,-13,0,"","Alaska Airlines Inc. "
"CDV",2018,1,1149,-35,1239,-27,0,"","Alaska Airlines Inc. "
"JNU",2018,7,1832,-7,1921,-11,0,"","Alaska Airlines Inc. "
"JNU",2018,3,1821,-30,1905,-28,0,"","Alaska Airlines Inc. "
"JNU",2018,4,1821,-12,1906,-9,0,"","Alaska Airlines Inc. "
"JNU",2018,12,1845,-27,1934,-21,0,"","Alaska Airlines Inc. "
"JNU",2018,2,1832,-28,1917,-26,0,"","Alaska Airlines Inc. "
"JNU",2018,5,1832,-8,1914,-3,0,"","Alaska Airlines Inc. "
"JNU",2018,11,1845,-29,1934,-14,0,"","Alaska Airlines Inc. "
"JNU",2018,8,1832,-25,1921,-30,0,"","Alaska Airlines Inc. "
"JNU",2018,1,1832,-27,1920,-34,0,"","Alaska Airlines Inc. "
"JNU",2018,10,1832,-10,1915,0,0,"","Alaska Airlines Inc. "
"JNU",2018,7,1832,-8,1921,-18,0,"","Alaska Airlines Inc. "
"CDV",2018,6,1131,-4,1220,-6,0,"","Alaska Airlines Inc. "
"JNU",2018,9,1832,-19,1916,-11,0,"","Alaska Airlines Inc. "
"CDV",2018,1,1149,-9,1239,-3,0,"","Alaska Airlines Inc. "
"CDV",2018,3,1150,-13,1237,-16,0,"","Alaska Airlines Inc. "
"CDV",2018,8,1131,-2,1223,-8,0,"","Alaska Airlines Inc. "
"CDV",2018,8,1131,-13,1223,-10,0,"","Alaska Airlines Inc. "
"JNU",2018,3,1821,68,1905,76,0,"","Alaska Airlines Inc. "
"JNU",2018,4,1821,-22,1905,-21,0,"","Alaska Airlines Inc. "
"CDV",2018,12,1159,-8,1248,-3,0,"","Alaska Airlines Inc. "
"CDV",2018,4,1150,-16,1238,-21,0,"","Alaska Airlines Inc. "
"JNU",2018,7,1832,-17,1920,-21,0,"","Alaska Airlines Inc. "
"JNU",2018,4,1821,-27,1906,-27,0,"","Alaska Airlines Inc. "
"JNU",2018,1,1832,-40,1920,-34,0,"","Alaska Airlines Inc. "
"JNU",2018,4,1821,61,1906,61,0,"","Alaska Airlines Inc. "
"JNU",2018,3,1832,-16,1917,-18,0,"","Alaska Airlines Inc. "
"JNU",2018,6,1832,-18,1920,-9,0,"","Alaska Airlines Inc. "
"JNU",2018,7,1832,-5,1920,-6,0,"","Alaska Airlines Inc. "
"JNU",2018,3,1821,NA,1905,NA,1,"Airline","Alaska Airlines Inc. "
"CDV",2018,1,1149,-10,1239,-16,0,"","Alaska Airlines Inc. "
"CDV",2018,8,1155,-6,1243,-8,0,"","Alaska Airlines Inc. "
"CDV",2018,8,1131,-8,1223,-14,0,"","Alaska Airlines Inc. "
"CDV",2018,8,1131,-6,1223,-8,0,"","Alaska Airlines Inc. "
"CDV",2018,2,1149,NA,1240,NA,1,"Weather","Alaska Airlines Inc. "
"CDV",2018,7,1131,-8,1223,-16,0,"","Alaska Airlines Inc. "
"JNU",2018,11,1845,-18,1934,-25,0,"","Alaska Airlines Inc. "
"CDV",2018,1,1149,NA,1239,NA,1,"Weather","Alaska Airlines Inc. "
"CDV",2018,8,1131,-13,1223,-16,0,"","Alaska Airlines Inc. "
"JNU",2018,4,1821,-14,1905,-5,0,"","Alaska Airlines Inc. "
"JNU",2018,12,1845,34,1934,30,0,"","Alaska Airlines Inc. "
"JNU",2018,4,1821,-24,1906,-23,0,"","Alaska Airlines Inc. "
"JNU",2018,1,1832,-27,1920,-25,0,"","Alaska Airlines Inc. "
"JNU",2018,9,1832,-29,1916,-14,0,"","Alaska Airlines Inc. "
