"Destination","Year","Month","Scheduled Departure Time","Departure Delay Time (mins)","Scheduled Arrival Time","Arrival Delay Time (mins)","Flight Cancellation","Cancellation Reason","Airline"
"JAX",2018,5,1049,4,1244,0,0,"","Allegiant Air "
"JAX",2018,4,1116,-1,1307,8,0,"","Allegiant Air "
"JAX",2018,4,1051,-10,1242,-16,0,"","Allegiant Air "
"AUS",2018,3,1003,-4,1151,-4,0,"","Allegiant Air "
"AUS",2018,4,956,164,1144,192,0,"","Allegiant Air "
"AUS",2018,5,1104,36,1252,13,0,"","Allegiant Air "
"AUS",2018,2,1005,39,1153,55,0,"","Allegiant Air "
"FLL",2018,5,1839,45,2111,46,0,"","Allegiant Air "
"MSY",2018,3,1803,127,1927,105,0,"","Allegiant Air "
"MSY",2018,4,1803,-20,1916,-6,0,"","Allegiant Air "
"MSY",2018,5,1309,-8,1421,-22,0,"","Allegiant Air "
"JAX",2018,4,1111,31,1302,33,0,"","Allegiant Air "
"PGD",2018,6,1630,7,1844,10,0,"","Allegiant Air "
"PGD",2018,10,2007,-5,2225,-10,0,"","Allegiant Air "
"PGD",2018,3,933,-7,1151,3,0,"","Allegiant Air "
"PGD",2018,8,937,1,1149,-1,0,"","Allegiant Air "
"FLL",2018,1,1521,46,1757,29,0,"","Allegiant Air "
"AUS",2018,8,1118,-9,1306,-29,0,"","Allegiant Air "
"PGD",2018,4,2023,81,2236,65,0,"","Allegiant Air "
"PGD",2018,10,1706,-5,1924,-14,0,"","Allegiant Air "
"AUS",2018,7,1122,28,1310,4,0,"","Allegiant Air "
"FLL",2018,12,1539,-4,1814,3,0,"","Allegiant Air "
"PGD",2018,7,941,-2,1153,1,0,"","Allegiant Air "
"PGD",2018,12,2015,-9,2236,-14,0,"","Allegiant Air "
"FLL",2018,4,1220,23,1450,3,0,"","Allegiant Air "
"FLL",2018,10,2058,200,2328,192,0,"","Allegiant Air "
"PGD",2018,8,2002,24,2222,13,0,"","Allegiant Air "
"PGD",2018,10,2007,3,2225,-6,0,"","Allegiant Air "
"PGD",2018,8,2005,7,2218,8,0,"","Allegiant Air "
"PGD",2018,12,1038,-8,1258,-7,0,"","Allegiant Air "
"PGD",2018,1,1732,0,1952,8,0,"","Allegiant Air "
"PGD",2018,4,1023,33,1241,38,0,"","Allegiant Air "
"PGD",2018,7,941,49,1153,51,0,"","Allegiant Air "
"PGD",2018,8,937,-1,1149,4,0,"","Allegiant Air "
"SFB",2018,2,1939,2,2142,-1,0,"","Allegiant Air "
"MYR",2018,6,1239,-1,1401,-6,0,"","Allegiant Air "
"JAX",2018,5,1049,60,1244,60,0,"","Allegiant Air "
"FLL",2018,12,1911,5,2145,35,0,"","Allegiant Air "
"SFB",2018,4,1625,29,1827,29,0,"","Allegiant Air "
"FLL",2018,7,1442,23,1709,36,0,"","Allegiant Air "
