"Destination","Year","Month","Scheduled Departure Time","Departure Delay Time (mins)","Scheduled Arrival Time","Arrival Delay Time (mins)","Flight Cancellation","Cancellation Reason","Airline"
"UIN",2018,9,635,-8,734,-3,0,"","SkyWest Airlines Inc. "
"UIN",2018,11,610,-11,724,12,0,"","SkyWest Airlines Inc. "
"UIN",2018,5,625,190,850,NA,0,"","SkyWest Airlines Inc. "
"UIN",2018,11,610,-9,724,-13,0,"","SkyWest Airlines Inc. "
"UIN",2018,6,625,-7,734,34,0,"","SkyWest Airlines Inc. "
"ORD",2018,10,1258,-24,1433,0,0,"","SkyWest Airlines Inc. "
"UIN",2018,2,630,-6,728,8,0,"","SkyWest Airlines Inc. "
"UIN",2018,4,635,21,735,13,0,"","SkyWest Airlines Inc. "
"UIN",2018,9,635,-11,734,-15,0,"","SkyWest Airlines Inc. "
"UIN",2018,8,626,-8,735,NA,0,"","SkyWest Airlines Inc. "
"UIN",2018,12,610,-7,725,-4,0,"","SkyWest Airlines Inc. "
"UIN",2018,12,610,-4,725,-6,0,"","SkyWest Airlines Inc. "
"UIN",2018,8,626,-9,735,13,0,"","SkyWest Airlines Inc. "
"ORD",2018,7,1303,-20,1438,4,0,"","SkyWest Airlines Inc. "
"ORD",2018,6,1303,-10,1438,-7,0,"","SkyWest Airlines Inc. "
"UIN",2018,3,630,-10,728,6,0,"","SkyWest Airlines Inc. "
"UIN",2018,1,625,NA,725,NA,1,"Weather","SkyWest Airlines Inc. "
"UIN",2018,10,625,-7,724,0,0,"","SkyWest Airlines Inc. "
"UIN",2018,11,610,-4,724,1,0,"","SkyWest Airlines Inc. "
"UIN",2018,12,610,-11,725,-5,0,"","SkyWest Airlines Inc. "
"ORD",2018,12,1258,-15,1438,-26,0,"","SkyWest Airlines Inc. "
"UIN",2018,8,626,133,735,120,0,"","SkyWest Airlines Inc. "
"UIN",2018,5,625,7,735,-13,0,"","SkyWest Airlines Inc. "
"UIN",2018,5,625,-9,735,-20,0,"","SkyWest Airlines Inc. "
"ORD",2018,11,1258,NA,1435,NA,1,"Weather","SkyWest Airlines Inc. "
"ORD",2018,11,1258,-10,1435,-8,0,"","SkyWest Airlines Inc. "
"UIN",2018,10,625,-10,724,2,0,"","SkyWest Airlines Inc. "
"UIN",2018,8,625,-2,734,-1,0,"","SkyWest Airlines Inc. "
"ORD",2018,7,1303,-16,1438,-6,0,"","SkyWest Airlines Inc. "
"UIN",2018,6,625,-2,735,-17,0,"","SkyWest Airlines Inc. "
"ORD",2018,1,1232,6,1408,-2,0,"","SkyWest Airlines Inc. "
"ORD",2018,12,1258,-14,1436,-9,0,"","SkyWest Airlines Inc. "
"UIN",2018,12,610,-5,725,-7,0,"","SkyWest Airlines Inc. "
"UIN",2018,3,630,-7,728,-2,0,"","SkyWest Airlines Inc. "
"UIN",2018,6,626,-10,735,-11,0,"","SkyWest Airlines Inc. "
"UIN",2018,2,630,-8,728,4,0,"","SkyWest Airlines Inc. "
"ORD",2018,8,1303,-5,1438,21,0,"","SkyWest Airlines Inc. "
"UIN",2018,6,625,-5,734,-9,0,"","SkyWest Airlines Inc. "
"ORD",2018,1,1233,121,1413,130,0,"","SkyWest Airlines Inc. "
"ORD",2018,4,1300,-11,1436,-5,0,"","SkyWest Airlines Inc. "
"UIN",2018,11,610,-4,724,5,0,"","SkyWest Airlines Inc. "
"UIN",2018,6,625,2,735,-11,0,"","SkyWest Airlines Inc. "
"ORD",2018,11,1258,-4,1435,16,0,"","SkyWest Airlines Inc. "
"UIN",2018,2,630,-4,728,24,0,"","SkyWest Airlines Inc. "
"UIN",2018,5,625,-12,735,-21,0,"","SkyWest Airlines Inc. "
"UIN",2018,2,625,NA,725,NA,1,"Weather","SkyWest Airlines Inc. "
"UIN",2018,10,610,-8,724,7,0,"","SkyWest Airlines Inc. "
"UIN",2018,11,610,-5,724,-11,0,"","SkyWest Airlines Inc. "
"UIN",2018,5,625,17,735,-4,0,"","SkyWest Airlines Inc. "
"UIN",2018,1,625,-4,725,11,0,"","SkyWest Airlines Inc. "
"UIN",2018,6,625,-9,734,-22,0,"","SkyWest Airlines Inc. "
"ORD",2018,3,1250,11,1430,1,0,"","SkyWest Airlines Inc. "
"ORD",2018,2,1250,-1,1430,-23,0,"","SkyWest Airlines Inc. "
"ORD",2018,7,1303,22,1438,12,0,"","SkyWest Airlines Inc. "
"ORD",2018,7,1303,-19,1438,-17,0,"","SkyWest Airlines Inc. "
"ORD",2018,6,1303,197,1438,268,0,"","SkyWest Airlines Inc. "
"ORD",2018,2,1250,-6,1430,-8,0,"","SkyWest Airlines Inc. "
"ORD",2018,8,1303,266,1438,384,0,"","SkyWest Airlines Inc. "
"UIN",2018,2,625,-5,725,-8,0,"","SkyWest Airlines Inc. "
"UIN",2018,7,626,-11,735,-13,0,"","SkyWest Airlines Inc. "
"UIN",2018,11,610,-4,724,-23,0,"","SkyWest Airlines Inc. "
"UIN",2018,4,635,-11,735,-3,0,"","SkyWest Airlines Inc. "
"ORD",2018,10,1258,-21,1433,-7,0,"","SkyWest Airlines Inc. "
