"Destination","Year","Month","Scheduled Departure Time","Departure Delay Time (mins)","Scheduled Arrival Time","Arrival Delay Time (mins)","Flight Cancellation","Cancellation Reason","Airline"
"ATL",2018,11,1002,-11,1130,-7,0,"","Endeavor Air Inc. "
"ATL",2018,7,1405,-3,1537,-4,0,"","Endeavor Air Inc. "
"ATL",2018,3,1153,-1,1321,-1,0,"","Endeavor Air Inc. "
"ATL",2018,11,1002,2,1130,-7,0,"","Endeavor Air Inc. "
"ATL",2018,3,1847,73,2004,94,0,"","Endeavor Air Inc. "
"ATL",2018,7,605,-5,728,-13,0,"","Endeavor Air Inc. "
"DTW",2018,9,628,-6,750,-13,0,"","Endeavor Air Inc. "
"ATL",2018,11,1845,38,2013,57,0,"","Endeavor Air Inc. "
"ATL",2018,12,1649,0,1825,-18,0,"","Endeavor Air Inc. "
"ATL",2018,2,1200,120,1332,120,0,"","Endeavor Air Inc. "
"ATL",2018,3,1153,-5,1321,-18,0,"","Endeavor Air Inc. "
"ATL",2018,11,1154,-7,1328,-7,0,"","Endeavor Air Inc. "
"DTW",2018,2,615,-10,746,-26,0,"","Endeavor Air Inc. "
"ATL",2018,6,1003,-4,1126,5,0,"","Endeavor Air Inc. "
"DTW",2018,9,628,-2,750,-9,0,"","Endeavor Air Inc. "
"LGA",2018,6,800,-6,1006,-17,0,"","Endeavor Air Inc. "
"ATL",2018,12,1836,-9,2015,-19,0,"","Endeavor Air Inc. "
"ATL",2018,7,1405,-8,1537,-8,0,"","Endeavor Air Inc. "
"ATL",2018,8,1201,-5,1332,-11,0,"","Endeavor Air Inc. "
"ATL",2018,3,1153,-4,1321,-22,0,"","Endeavor Air Inc. "
"LGA",2018,5,555,-1,759,-7,0,"","Endeavor Air Inc. "
"ATL",2018,7,1201,34,1332,39,0,"","Endeavor Air Inc. "
"ATL",2018,2,1200,-6,1333,-13,0,"","Endeavor Air Inc. "
"ATL",2018,6,1003,-6,1126,-13,0,"","Endeavor Air Inc. "
"ATL",2018,6,1210,173,1344,188,0,"","Endeavor Air Inc. "
"ATL",2018,12,1006,-9,1146,-8,0,"","Endeavor Air Inc. "
"ATL",2018,6,1210,-10,1344,-12,0,"","Endeavor Air Inc. "
"ATL",2018,10,1453,7,1621,18,0,"","Endeavor Air Inc. "
"ATL",2018,3,1153,54,1321,58,0,"","Endeavor Air Inc. "
"LGA",2018,12,600,-8,759,-6,0,"","Endeavor Air Inc. "
"ATL",2018,10,1210,-1,1333,13,0,"","Endeavor Air Inc. "
"ATL",2018,12,1006,-13,1146,-18,0,"","Endeavor Air Inc. "
"ATL",2018,11,1836,-5,2015,-5,0,"","Endeavor Air Inc. "
"ATL",2018,12,1257,-2,1436,-10,0,"","Endeavor Air Inc. "
"ATL",2018,12,1006,-7,1146,-16,0,"","Endeavor Air Inc. "
"ATL",2018,12,1851,28,2024,32,0,"","Endeavor Air Inc. "
"ATL",2018,10,1845,-1,2013,-7,0,"","Endeavor Air Inc. "
"LGA",2018,9,600,-1,801,-8,0,"","Endeavor Air Inc. "
"ATL",2018,3,1153,11,1321,21,0,"","Endeavor Air Inc. "
"MSP",2018,9,640,-4,804,-14,0,"","Endeavor Air Inc. "
"ATL",2018,10,1453,-14,1621,-11,0,"","Endeavor Air Inc. "
"MSP",2018,12,640,-1,814,-17,0,"","Endeavor Air Inc. "
"ATL",2018,11,1257,11,1436,6,0,"","Endeavor Air Inc. "
"DTW",2018,2,615,-10,746,-22,0,"","Endeavor Air Inc. "
"ATL",2018,8,600,-7,724,-1,0,"","Endeavor Air Inc. "
"DTW",2018,2,615,-2,746,-17,0,"","Endeavor Air Inc. "
"ATL",2018,7,605,-8,728,-17,0,"","Endeavor Air Inc. "
"ATL",2018,7,1004,-5,1130,-8,0,"","Endeavor Air Inc. "
"ATL",2018,11,1847,-4,2019,-2,0,"","Endeavor Air Inc. "
"LGA",2018,6,600,-7,752,36,0,"","Endeavor Air Inc. "
"ATL",2018,4,959,-4,1126,-12,0,"","Endeavor Air Inc. "
"ATL",2018,12,1145,-2,1324,-13,0,"","Endeavor Air Inc. "
"ATL",2018,8,1201,1,1332,-12,0,"","Endeavor Air Inc. "
"ATL",2018,11,1458,-11,1632,-11,0,"","Endeavor Air Inc. "
"ATL",2018,11,1458,-8,1632,-9,0,"","Endeavor Air Inc. "
"DTW",2018,2,619,-3,744,-20,0,"","Endeavor Air Inc. "
"ATL",2018,1,1959,-11,2131,-19,0,"","Endeavor Air Inc. "
"MSP",2018,9,640,-8,804,-16,0,"","Endeavor Air Inc. "
"DTW",2018,12,1749,-6,1912,-10,0,"","Endeavor Air Inc. "
"ATL",2018,7,1201,-11,1332,-9,0,"","Endeavor Air Inc. "
"ATL",2018,11,1002,-8,1130,21,0,"","Endeavor Air Inc. "
"ATL",2018,3,1847,NA,2004,26,0,"","Endeavor Air Inc. "
"ATL",2018,2,1200,-12,1333,-22,0,"","Endeavor Air Inc. "
"ATL",2018,8,600,-8,724,-12,0,"","Endeavor Air Inc. "
"DTW",2018,1,615,-11,746,-23,0,"","Endeavor Air Inc. "
