"Destination","Year","Month","Scheduled Departure Time","Departure Delay Time (mins)","Scheduled Arrival Time","Arrival Delay Time (mins)","Flight Cancellation","Cancellation Reason","Airline"
"DTW",2018,12,1740,-3,1916,-1,0,"","Endeavor Air Inc. "
"DTW",2018,1,1315,-11,1453,-35,0,"","Endeavor Air Inc. "
"DTW",2018,12,1530,23,1706,14,0,"","Endeavor Air Inc. "
"DTW",2018,12,1146,-10,1310,-14,0,"","Endeavor Air Inc. "
"DTW",2018,12,1740,-11,1916,-6,0,"","Endeavor Air Inc. "
"DTW",2018,12,1530,4,1706,-8,0,"","Endeavor Air Inc. "
"DTW",2018,12,1300,-13,1435,-20,0,"","Endeavor Air Inc. "
"DTW",2018,12,1146,-6,1310,-8,0,"","Endeavor Air Inc. "
"DTW",2018,12,1146,-10,1310,-1,0,"","Endeavor Air Inc. "
"DTW",2018,12,1300,-8,1435,-26,0,"","Endeavor Air Inc. "
"DTW",2018,1,1145,37,1315,21,0,"","Endeavor Air Inc. "
"ATL",2018,12,610,15,848,8,0,"","Endeavor Air Inc. "
"DTW",2018,12,1740,-9,1916,5,0,"","Endeavor Air Inc. "
"DTW",2018,12,1740,3,1916,4,0,"","Endeavor Air Inc. "
"ATL",2018,12,610,181,848,170,0,"","Endeavor Air Inc. "
"DTW",2018,12,1740,-13,1916,-23,0,"","Endeavor Air Inc. "
"DTW",2018,12,1146,10,1310,9,0,"","Endeavor Air Inc. "
"DTW",2018,12,1300,-11,1435,-21,0,"","Endeavor Air Inc. "
"ATL",2018,12,610,2,848,-8,0,"","Endeavor Air Inc. "
"ATL",2018,12,610,2,848,-13,0,"","Endeavor Air Inc. "
"DTW",2018,12,1146,-10,1310,-14,0,"","Endeavor Air Inc. "
"ATL",2018,12,610,-2,848,7,0,"","Endeavor Air Inc. "
"ATL",2018,12,610,-1,848,-14,0,"","Endeavor Air Inc. "
"DTW",2018,12,1146,-4,1310,-12,0,"","Endeavor Air Inc. "
"DTW",2018,12,1530,-11,1706,-29,0,"","Endeavor Air Inc. "
"ATL",2018,12,610,-3,848,-44,0,"","Endeavor Air Inc. "
"ATL",2018,12,610,NA,848,NA,1,"Weather","Endeavor Air Inc. "
"DTW",2018,12,1530,-2,1706,-11,0,"","Endeavor Air Inc. "
"ATL",2018,12,610,6,848,12,0,"","Endeavor Air Inc. "
"DTW",2018,12,1740,63,1916,82,0,"","Endeavor Air Inc. "
"DTW",2018,12,1146,-7,1310,-3,0,"","Endeavor Air Inc. "
"DTW",2018,12,1530,-10,1706,-27,0,"","Endeavor Air Inc. "
"DTW",2018,12,1530,70,1706,52,0,"","Endeavor Air Inc. "
"DTW",2018,1,1530,1,1700,-10,0,"","Endeavor Air Inc. "
"DTW",2018,1,1731,-3,1914,-22,0,"","Endeavor Air Inc. "
"DTW",2018,12,1530,13,1706,27,0,"","Endeavor Air Inc. "
"DTW",2018,12,1740,12,1916,14,0,"","Endeavor Air Inc. "
"ATL",2018,12,610,8,848,14,0,"","Endeavor Air Inc. "
"ATL",2018,1,602,389,840,346,0,"","ExpressJet Airlines Inc. "
"ATL",2018,1,602,-1,840,-8,0,"","ExpressJet Airlines Inc. "
"PIE",2018,5,1716,-7,2001,-21,0,"","Allegiant Air "
"SFB",2018,1,1025,162,1313,151,0,"","Allegiant Air "
"SFB",2018,5,1102,-6,1334,-13,0,"","Allegiant Air "
"SFB",2018,7,1021,-8,1252,-31,0,"","Allegiant Air "
"SFB",2018,7,1021,-5,1252,-13,0,"","Allegiant Air "
"SFB",2018,11,1020,12,1301,18,0,"","Allegiant Air "
"SFB",2018,4,1800,-7,2037,-28,0,"","Allegiant Air "
"SFB",2018,6,1020,-12,1250,-31,0,"","Allegiant Air "
"SFB",2018,2,1234,-16,1518,-31,0,"","Allegiant Air "
