"Destination","Year","Month","Scheduled Departure Time","Departure Delay Time (mins)","Scheduled Arrival Time","Arrival Delay Time (mins)","Flight Cancellation","Cancellation Reason","Airline"
"LAX",2018,4,1310,-7,2140,3,0,"","American Airlines Inc. "
"LAX",2018,6,1305,-9,2139,-15,0,"","American Airlines Inc. "
"PHX",2018,7,2245,-13,731,-10,0,"","American Airlines Inc. "
"DFW",2018,6,1743,-11,606,-15,0,"","American Airlines Inc. "
"PHX",2018,5,2240,-9,728,-15,0,"","American Airlines Inc. "
"LAX",2018,4,1310,-13,2140,-37,0,"","American Airlines Inc. "
"LAX",2018,12,1358,-14,2125,-40,0,"","American Airlines Inc. "
"LAX",2018,8,1314,-22,2139,-23,0,"","American Airlines Inc. "
"PHX",2018,3,2225,-2,715,-30,0,"","American Airlines Inc. "
"LAX",2018,12,1350,-24,2120,-36,0,"","American Airlines Inc. "
"LAX",2018,4,1310,-6,2140,-28,0,"","American Airlines Inc. "
"PHX",2018,4,2240,-3,729,-13,0,"","American Airlines Inc. "
"DFW",2018,2,1835,2,600,-12,0,"","American Airlines Inc. "
"PHX",2018,8,2245,-8,731,11,0,"","American Airlines Inc. "
"LAX",2018,10,1310,-10,2135,-25,0,"","American Airlines Inc. "
"PHX",2018,7,2245,-7,731,-6,0,"","American Airlines Inc. "
"PHX",2018,6,2239,-4,731,-13,0,"","American Airlines Inc. "
"LAX",2018,6,1305,-9,2139,-12,0,"","American Airlines Inc. "
"LAX",2018,7,1314,-19,2139,-14,0,"","American Airlines Inc. "
"PHX",2018,3,2225,51,715,11,0,"","American Airlines Inc. "
"PHX",2018,11,2349,-5,833,-11,0,"","American Airlines Inc. "
"PHX",2018,2,2335,-4,825,-13,0,"","American Airlines Inc. "
"PHX",2018,7,2245,-17,731,-21,0,"","American Airlines Inc. "
"PHX",2018,7,2245,-14,731,-11,0,"","American Airlines Inc. "
"DFW",2018,12,1843,-6,555,-13,0,"","American Airlines Inc. "
"PHX",2018,11,2349,-13,833,-31,0,"","American Airlines Inc. "
"PHX",2018,5,2240,-15,728,-29,0,"","American Airlines Inc. "
"PHX",2018,12,2331,-7,815,-1,0,"","American Airlines Inc. "
"DFW",2018,12,1843,88,555,86,0,"","American Airlines Inc. "
"LAX",2018,2,1535,53,2306,34,0,"","American Airlines Inc. "
"DFW",2018,3,1840,-11,605,-57,0,"","American Airlines Inc. "
"PHX",2018,8,2243,-7,731,-26,0,"","American Airlines Inc. "
"LAX",2018,4,1310,-1,2140,-8,0,"","American Airlines Inc. "
"LAX",2018,12,1350,2,2120,12,0,"","American Airlines Inc. "
"PHX",2018,8,2243,-2,731,-5,0,"","American Airlines Inc. "
"PHX",2018,7,2239,-5,731,49,0,"","American Airlines Inc. "
"PHX",2018,12,2331,7,815,8,0,"","American Airlines Inc. "
"LAX",2018,4,2155,-1,622,-11,0,"","American Airlines Inc. "
"PHX",2018,12,2331,0,815,0,0,"","American Airlines Inc. "
"PHX",2018,3,2335,0,825,-16,0,"","American Airlines Inc. "
"LAX",2018,3,1309,13,2138,-25,0,"","American Airlines Inc. "
"LAX",2018,1,2300,-3,617,21,0,"","American Airlines Inc. "
"LAX",2018,10,1310,0,2135,-12,0,"","American Airlines Inc. "
"LAX",2018,11,1358,-20,2125,-37,0,"","American Airlines Inc. "
"PHX",2018,3,2120,20,604,0,0,"","American Airlines Inc. "
"PHX",2018,1,2345,-1,835,-23,0,"","American Airlines Inc. "
"LAX",2018,1,1409,-8,2141,-23,0,"","American Airlines Inc. "
"PHX",2018,10,2243,-12,731,-39,0,"","American Airlines Inc. "
"LAX",2018,8,2149,-5,608,-7,0,"","American Airlines Inc. "
"PHX",2018,2,2335,-10,825,-38,0,"","American Airlines Inc. "
"LAX",2018,6,1305,-15,2139,-20,0,"","American Airlines Inc. "
"PHX",2018,10,2243,-13,731,-20,0,"","American Airlines Inc. "
"LAX",2018,5,2140,-7,609,-12,0,"","American Airlines Inc. "
"PHX",2018,1,2345,-6,835,-26,0,"","American Airlines Inc. "
"PHX",2018,9,2243,-16,731,-41,0,"","American Airlines Inc. "
"DFW",2018,3,1740,0,605,-28,0,"","American Airlines Inc. "
"DFW",2018,12,1843,-1,555,-13,0,"","American Airlines Inc. "
"LAX",2018,1,1409,-21,2141,-29,0,"","American Airlines Inc. "
"PHX",2018,2,2345,-15,835,-22,0,"","American Airlines Inc. "
"LAX",2018,12,1350,-11,2120,-6,0,"","American Airlines Inc. "
"DFW",2018,8,1744,-10,606,-10,0,"","American Airlines Inc. "
"LAX",2018,7,1314,-11,2139,-17,0,"","American Airlines Inc. "
"PHX",2018,10,2243,-19,731,-7,0,"","American Airlines Inc. "
"DFW",2018,7,1744,-8,606,-14,0,"","American Airlines Inc. "
"LAX",2018,2,2255,32,620,29,0,"","American Airlines Inc. "
"LAX",2018,10,1310,76,2135,62,0,"","American Airlines Inc. "
"DFW",2018,8,1744,-10,606,-29,0,"","American Airlines Inc. "
"PHX",2018,2,2220,150,714,124,0,"","American Airlines Inc. "
"PHX",2018,3,2120,-5,604,-33,0,"","American Airlines Inc. "
"LAX",2018,8,2146,-13,608,-33,0,"","American Airlines Inc. "
"LAX",2018,5,1400,0,2235,-27,0,"","American Airlines Inc. "
"PHX",2018,10,2243,-1,731,14,0,"","American Airlines Inc. "
