"Destination","Year","Month","Scheduled Departure Time","Departure Delay Time (mins)","Scheduled Arrival Time","Arrival Delay Time (mins)","Flight Cancellation","Cancellation Reason","Airline"
"LGA",2018,11,600,-7,938,15,0,"","Endeavor Air Inc. "
"LGA",2018,3,600,-3,936,1,0,"","Endeavor Air Inc. "
"LGA",2018,11,1700,NA,2038,NA,1,"Weather","Endeavor Air Inc. "
"LGA",2018,8,615,-5,958,-32,0,"","Endeavor Air Inc. "
"LGA",2018,9,1323,118,1705,148,0,"","Endeavor Air Inc. "
"DTW",2018,10,1140,-1,1436,-15,0,"","Endeavor Air Inc. "
"LGA",2018,9,600,143,940,178,0,"","Endeavor Air Inc. "
"DTW",2018,3,608,-4,904,NA,0,"","Endeavor Air Inc. "
"DTW",2018,3,608,-4,904,-22,0,"","Endeavor Air Inc. "
"LGA",2018,3,1340,-5,1720,-30,0,"","Endeavor Air Inc. "
"LGA",2018,10,1705,43,2040,48,0,"","Endeavor Air Inc. "
"LGA",2018,5,600,-3,939,-5,0,"","Endeavor Air Inc. "
"LGA",2018,11,700,-6,1048,-36,0,"","Endeavor Air Inc. "
"LGA",2018,11,1625,-5,2005,-20,0,"","Endeavor Air Inc. "
"LGA",2018,11,618,-2,1000,-37,0,"","Endeavor Air Inc. "
"DTW",2018,10,1140,-6,1436,-2,0,"","Endeavor Air Inc. "
"LGA",2018,7,617,-6,1000,-21,0,"","Endeavor Air Inc. "
"MCO",2018,3,800,-2,1055,-8,0,"","Endeavor Air Inc. "
"LGA",2018,12,1322,-5,1655,-20,0,"","Endeavor Air Inc. "
"LGA",2018,5,600,-5,939,-15,0,"","Endeavor Air Inc. "
"DTW",2018,9,1144,11,1441,1,0,"","Endeavor Air Inc. "
"LGA",2018,9,600,NA,940,NA,1,"National Air System","Endeavor Air Inc. "
"LGA",2018,10,600,-6,937,0,0,"","Endeavor Air Inc. "
"DTW",2018,9,1144,-5,1441,-15,0,"","Endeavor Air Inc. "
"LGA",2018,6,620,-5,1000,-15,0,"","Endeavor Air Inc. "
"LGA",2018,5,1330,13,1712,NA,0,"","Endeavor Air Inc. "
"LGA",2018,4,600,-5,936,-12,0,"","Endeavor Air Inc. "
"LGA",2018,12,1745,-8,2119,-22,0,"","Endeavor Air Inc. "
"DTW",2018,10,1140,7,1436,-1,0,"","Endeavor Air Inc. "
"LGA",2018,8,617,-8,1000,13,0,"","Endeavor Air Inc. "
"DTW",2018,6,1559,-1,1900,-3,0,"","Endeavor Air Inc. "
"DTW",2018,7,1145,-5,1443,-10,0,"","Endeavor Air Inc. "
"DTW",2018,4,608,-3,904,-14,0,"","Endeavor Air Inc. "
"DTW",2018,9,1144,3,1441,0,0,"","Endeavor Air Inc. "
"LGA",2018,12,600,-5,938,-1,0,"","Endeavor Air Inc. "
"MSP",2018,4,1140,5,1350,4,0,"","Endeavor Air Inc. "
"DTW",2018,7,1600,-9,1900,-13,0,"","Endeavor Air Inc. "
"LGA",2018,6,1310,-3,1655,-21,0,"","Endeavor Air Inc. "
"LGA",2018,9,600,-6,940,-19,0,"","Endeavor Air Inc. "
"DTW",2018,1,1600,NA,1858,NA,1,"Weather","Endeavor Air Inc. "
