"Destination","Year","Month","Scheduled Departure Time","Departure Delay Time (mins)","Scheduled Arrival Time","Arrival Delay Time (mins)","Flight Cancellation","Cancellation Reason","Airline"
"LAX",2014,10,1607,-7,1650,-14,0,"","SkyWest Airlines Inc. "
"LAX",2014,11,2052,-5,2135,0,0,"","SkyWest Airlines Inc. "
"LAX",2014,12,1305,-10,1348,-13,0,"","SkyWest Airlines Inc. "
"LAX",2014,10,838,-2,926,4,0,"","SkyWest Airlines Inc. "
"LAX",2014,6,1609,-9,1654,-16,0,"","SkyWest Airlines Inc. "
"LAX",2014,7,600,-4,652,-7,0,"","SkyWest Airlines Inc. "
"LAX",2014,4,1610,-4,1652,-8,0,"","SkyWest Airlines Inc. "
"LAX",2014,4,1127,1,1212,4,0,"","SkyWest Airlines Inc. "
"LAX",2014,9,600,2,648,-10,0,"","SkyWest Airlines Inc. "
"LAX",2014,5,1618,3,1700,3,0,"","SkyWest Airlines Inc. "
"LAX",2014,4,600,-5,651,-6,0,"","SkyWest Airlines Inc. "
"LAX",2014,7,1858,-4,1943,-8,0,"","SkyWest Airlines Inc. "
"LAX",2014,5,1728,-1,1810,-3,0,"","SkyWest Airlines Inc. "
"LAX",2014,10,838,-9,926,-20,0,"","SkyWest Airlines Inc. "
"LAX",2014,3,1734,-2,1817,-1,0,"","SkyWest Airlines Inc. "
"LAX",2014,6,1341,0,1422,-4,0,"","SkyWest Airlines Inc. "
"LAX",2014,10,2052,2,2135,-7,0,"","SkyWest Airlines Inc. "
"LAX",2014,12,600,-8,651,-7,0,"","SkyWest Airlines Inc. "
"LAX",2014,8,1900,-6,1943,2,0,"","SkyWest Airlines Inc. "
"LAX",2014,1,600,20,650,8,0,"","SkyWest Airlines Inc. "
"LAX",2014,9,1728,33,1811,23,0,"","SkyWest Airlines Inc. "
"LAX",2014,12,1305,6,1348,4,0,"","SkyWest Airlines Inc. "
"LAX",2014,3,1341,-1,1424,-4,0,"","SkyWest Airlines Inc. "
"LAX",2014,9,1110,-1,1158,18,0,"","SkyWest Airlines Inc. "
"LAX",2014,5,1342,7,1427,4,0,"","SkyWest Airlines Inc. "
"LAX",2014,1,1337,-6,1420,5,0,"","SkyWest Airlines Inc. "
"LAX",2014,4,600,-5,651,-6,0,"","SkyWest Airlines Inc. "
"LAX",2014,8,1900,-7,1943,6,0,"","SkyWest Airlines Inc. "
"LAX",2014,2,1132,-3,1215,-2,0,"","SkyWest Airlines Inc. "
"LAX",2014,7,1341,15,1422,28,0,"","SkyWest Airlines Inc. "
"LAX",2014,12,1305,-8,1348,-12,0,"","SkyWest Airlines Inc. "
"LAX",2014,7,1736,-8,1821,-12,0,"","SkyWest Airlines Inc. "
"LAX",2014,8,1110,0,1158,-1,0,"","SkyWest Airlines Inc. "
"LAX",2014,3,600,-1,650,-4,0,"","SkyWest Airlines Inc. "
"LAX",2014,7,2039,-8,2124,-13,0,"","SkyWest Airlines Inc. "
"LAX",2014,12,1542,27,1625,29,0,"","SkyWest Airlines Inc. "
"LAX",2014,3,1734,-7,1817,-9,0,"","SkyWest Airlines Inc. "
"LAX",2014,3,833,-1,916,-10,0,"","SkyWest Airlines Inc. "
"LAX",2014,12,2045,-3,2128,4,0,"","SkyWest Airlines Inc. "
"LAX",2014,1,1132,-7,1215,-5,0,"","SkyWest Airlines Inc. "
"LAX",2014,5,839,-12,924,-20,0,"","SkyWest Airlines Inc. "
"LAX",2014,7,1132,11,1218,3,0,"","SkyWest Airlines Inc. "
"LAX",2014,7,838,-14,924,-16,0,"","SkyWest Airlines Inc. "
"LAX",2014,7,1609,2,1654,16,0,"","SkyWest Airlines Inc. "
"LAX",2014,7,600,-1,652,-9,0,"","SkyWest Airlines Inc. "
"LAX",2014,1,600,20,650,8,0,"","SkyWest Airlines Inc. "
"LAX",2014,10,2039,-10,2122,-18,0,"","SkyWest Airlines Inc. "
"LAX",2014,3,1609,1,1652,-4,0,"","SkyWest Airlines Inc. "
"LAX",2014,1,1612,-5,1655,-4,0,"","SkyWest Airlines Inc. "
"LAX",2014,4,1736,-7,1818,-4,0,"","SkyWest Airlines Inc. "
"LAX",2014,7,838,-3,924,0,0,"","SkyWest Airlines Inc. "
"LAX",2014,11,1642,29,1725,31,0,"","SkyWest Airlines Inc. "
"LAX",2014,9,1736,-3,1819,-13,0,"","SkyWest Airlines Inc. "
"LAX",2014,1,1337,17,1420,18,0,"","SkyWest Airlines Inc. "
"LAX",2014,9,1341,-1,1424,-7,0,"","SkyWest Airlines Inc. "
"LAX",2014,5,1342,2,1427,-1,0,"","SkyWest Airlines Inc. "
"LAX",2014,4,600,-2,651,-2,0,"","SkyWest Airlines Inc. "
"LAX",2014,4,1346,-10,1431,-18,0,"","SkyWest Airlines Inc. "
"LAX",2014,8,838,-7,926,-18,0,"","SkyWest Airlines Inc. "
"LAX",2014,9,2039,-3,2122,11,0,"","SkyWest Airlines Inc. "
"LAX",2014,6,838,7,924,4,0,"","SkyWest Airlines Inc. "
"LAX",2014,11,1110,-6,1201,-8,0,"","SkyWest Airlines Inc. "
"LAX",2014,1,2032,-11,2115,-12,0,"","SkyWest Airlines Inc. "
"LAX",2014,1,1343,-10,1426,-22,0,"","SkyWest Airlines Inc. "
"LAX",2014,7,1132,1,1218,-1,0,"","SkyWest Airlines Inc. "
"LAX",2014,5,600,-6,651,-16,0,"","SkyWest Airlines Inc. "
"LAX",2014,4,2030,-4,2112,-13,0,"","SkyWest Airlines Inc. "
"LAX",2014,8,600,-2,648,0,0,"","SkyWest Airlines Inc. "
"LAX",2014,7,1609,-3,1654,-10,0,"","SkyWest Airlines Inc. "
"LAX",2014,6,1735,-7,1820,-12,0,"","SkyWest Airlines Inc. "
"LAX",2014,10,838,-7,926,-8,0,"","SkyWest Airlines Inc. "
"LAX",2014,12,1110,0,1201,4,0,"","SkyWest Airlines Inc. "
"LAX",2014,6,838,-1,924,-2,0,"","SkyWest Airlines Inc. "
"LAX",2014,11,835,-9,926,-12,0,"","SkyWest Airlines Inc. "
"LAX",2014,6,838,-6,924,5,0,"","SkyWest Airlines Inc. "
"LAX",2014,6,1735,1,1820,3,0,"","SkyWest Airlines Inc. "
"LAX",2014,3,600,0,650,-3,0,"","SkyWest Airlines Inc. "
"LAX",2014,2,1132,-2,1215,2,0,"","SkyWest Airlines Inc. "
"LAX",2014,1,1612,-6,1655,-9,0,"","SkyWest Airlines Inc. "
"LAX",2014,6,1735,6,1820,5,0,"","SkyWest Airlines Inc. "
"LAX",2014,6,600,3,652,15,0,"","SkyWest Airlines Inc. "
"LAX",2014,5,1342,-5,1427,-14,0,"","SkyWest Airlines Inc. "
"LAX",2014,2,1609,14,1652,6,0,"","SkyWest Airlines Inc. "
"LAX",2014,11,1257,66,1340,60,0,"","SkyWest Airlines Inc. "
"LAX",2014,9,838,-5,926,-12,0,"","SkyWest Airlines Inc. "
"LAX",2014,9,1110,5,1158,-5,0,"","SkyWest Airlines Inc. "
"LAX",2014,7,1736,-1,1821,4,0,"","SkyWest Airlines Inc. "
"LAX",2014,5,1344,31,1429,21,0,"","SkyWest Airlines Inc. "
"LAX",2014,5,1728,-6,1810,-11,0,"","SkyWest Airlines Inc. "
"LAX",2014,10,600,-6,648,-5,0,"","SkyWest Airlines Inc. "
"LAX",2014,1,838,-9,921,-18,0,"","SkyWest Airlines Inc. "
"LAX",2014,6,1341,21,1422,17,0,"","SkyWest Airlines Inc. "
"LAX",2014,2,1132,-9,1215,-5,0,"","SkyWest Airlines Inc. "
"LAX",2014,11,1257,85,1340,85,0,"","SkyWest Airlines Inc. "
"LAX",2014,9,1110,37,1158,43,0,"","SkyWest Airlines Inc. "
"LAX",2014,6,1341,-6,1422,-10,0,"","SkyWest Airlines Inc. "
"LAX",2014,6,1735,-5,1820,-3,0,"","SkyWest Airlines Inc. "
"LAX",2014,6,600,-3,652,0,0,"","SkyWest Airlines Inc. "
"LAX",2014,7,2039,17,2124,15,0,"","SkyWest Airlines Inc. "
"LAX",2014,4,1610,14,1652,18,0,"","SkyWest Airlines Inc. "
"LAX",2014,10,1110,-4,1158,-11,0,"","SkyWest Airlines Inc. "
"LAX",2014,7,1858,-10,1943,-11,0,"","SkyWest Airlines Inc. "
"LAX",2014,1,1739,12,1822,21,0,"","SkyWest Airlines Inc. "
"LAX",2014,3,1135,2,1218,-1,0,"","SkyWest Airlines Inc. "
"LAX",2014,3,2037,-11,2120,16,0,"","SkyWest Airlines Inc. "
"LAX",2014,7,2039,-1,2124,-8,0,"","SkyWest Airlines Inc. "
"LAX",2014,8,600,-4,652,-3,0,"","SkyWest Airlines Inc. "
"LAX",2014,3,1734,-5,1817,-4,0,"","SkyWest Airlines Inc. "
"LAX",2014,12,1542,-3,1625,-5,0,"","SkyWest Airlines Inc. "
"LAX",2014,7,1144,5,1230,10,0,"","SkyWest Airlines Inc. "
"LAX",2014,5,1736,20,1818,17,0,"","SkyWest Airlines Inc. "
"LAX",2014,5,1127,43,1212,46,0,"","SkyWest Airlines Inc. "
"LAX",2014,6,1127,10,1212,9,0,"","SkyWest Airlines Inc. "
"LAX",2014,9,600,-4,648,-6,0,"","SkyWest Airlines Inc. "
"LAX",2014,11,1257,-6,1340,5,0,"","SkyWest Airlines Inc. "
"LAX",2014,8,1341,6,1422,2,0,"","SkyWest Airlines Inc. "
"LAX",2014,9,1609,-6,1652,-7,0,"","SkyWest Airlines Inc. "
"LAX",2014,9,1609,0,1652,0,0,"","SkyWest Airlines Inc. "
"LAX",2014,12,1543,10,1626,54,0,"","SkyWest Airlines Inc. "
"LAX",2014,12,1010,7,1101,39,0,"","SkyWest Airlines Inc. "
"LAX",2014,2,1339,-6,1422,-10,0,"","SkyWest Airlines Inc. "
"LAX",2014,11,1642,-3,1725,0,0,"","SkyWest Airlines Inc. "
"LAX",2014,8,1110,-5,1158,1,0,"","SkyWest Airlines Inc. "
"LAX",2014,10,1542,-3,1625,0,0,"","SkyWest Airlines Inc. "
"LAX",2014,9,600,-1,648,11,0,"","SkyWest Airlines Inc. "
