"Destination","Year","Month","Scheduled Departure Time","Departure Delay Time (mins)","Scheduled Arrival Time","Arrival Delay Time (mins)","Flight Cancellation","Cancellation Reason","Airline"
"PHX",2018,1,550,-15,902,53,0,"","SkyWest Airlines Inc. "
"SFO",2018,4,1240,-6,1336,-1,0,"","SkyWest Airlines Inc. "
"SFO",2018,4,1245,-11,1339,1,0,"","SkyWest Airlines Inc. "
"SFO",2018,7,1220,-15,1310,-4,0,"","SkyWest Airlines Inc. "
"SFO",2018,6,1220,-11,1310,-10,0,"","SkyWest Airlines Inc. "
"SFO",2018,4,600,-11,656,-26,0,"","SkyWest Airlines Inc. "
"PHX",2018,3,1257,102,1459,87,0,"","SkyWest Airlines Inc. "
"SFO",2018,9,600,-10,652,-19,0,"","SkyWest Airlines Inc. "
"SFO",2018,1,1230,-12,1324,-21,0,"","SkyWest Airlines Inc. "
"PDX",2018,7,1442,16,1622,3,0,"","SkyWest Airlines Inc. "
"SFO",2018,12,600,-11,654,-26,0,"","SkyWest Airlines Inc. "
"SFO",2018,5,1240,9,1336,-6,0,"","SkyWest Airlines Inc. "
"SFO",2018,7,1715,-13,1805,-15,0,"","SkyWest Airlines Inc. "
"SFO",2018,5,600,-11,656,-24,0,"","SkyWest Airlines Inc. "
"SFO",2018,2,1245,-19,1339,-40,0,"","SkyWest Airlines Inc. "
"SFO",2018,3,1730,-12,1824,-29,0,"","SkyWest Airlines Inc. "
"PHX",2018,3,1257,0,1459,-3,0,"","SkyWest Airlines Inc. "
"SFO",2018,1,1230,-9,1324,-4,0,"","SkyWest Airlines Inc. "
"SFO",2018,9,1730,-8,1822,4,0,"","SkyWest Airlines Inc. "
"SFO",2018,8,1715,32,1805,47,0,"","SkyWest Airlines Inc. "
"SFO",2018,12,600,-8,654,-10,0,"","SkyWest Airlines Inc. "
"SFO",2018,1,1420,-8,1513,-9,0,"","SkyWest Airlines Inc. "
"SFO",2018,7,600,-9,650,-17,0,"","SkyWest Airlines Inc. "
"SFO",2018,10,600,-7,652,-22,0,"","SkyWest Airlines Inc. "
"SFO",2018,1,1725,-12,1819,-25,0,"","SkyWest Airlines Inc. "
"SFO",2018,3,1730,-6,1824,-20,0,"","SkyWest Airlines Inc. "
"SFO",2018,8,1220,-2,1310,-7,0,"","SkyWest Airlines Inc. "
"SFO",2018,11,600,-8,653,-5,0,"","SkyWest Airlines Inc. "
"SFO",2018,8,600,-10,652,-11,0,"","SkyWest Airlines Inc. "
"SFO",2018,10,1730,-13,1822,-18,0,"","SkyWest Airlines Inc. "
"SFO",2018,3,1730,-11,1824,-2,0,"","SkyWest Airlines Inc. "
"SFO",2018,6,1220,-6,1310,-5,0,"","SkyWest Airlines Inc. "
"SFO",2018,1,600,-11,654,-26,0,"","SkyWest Airlines Inc. "
"SAN",2018,7,1930,-3,2115,-20,0,"","SkyWest Airlines Inc. "
"SFO",2018,10,600,-7,653,-22,0,"","SkyWest Airlines Inc. "
"SFO",2018,5,600,-2,656,-12,0,"","SkyWest Airlines Inc. "
"SFO",2018,6,1732,-19,1825,-29,0,"","SkyWest Airlines Inc. "
"SFO",2018,2,1230,-19,1324,-32,0,"","SkyWest Airlines Inc. "
"SFO",2018,5,1729,-15,1825,-31,0,"","SkyWest Airlines Inc. "
"SFO",2018,1,1725,47,1819,62,0,"","SkyWest Airlines Inc. "
"SAN",2018,10,1935,-12,2115,-13,0,"","SkyWest Airlines Inc. "
"SFO",2018,4,600,-10,656,-21,0,"","SkyWest Airlines Inc. "
"SFO",2018,4,605,-9,659,-20,0,"","SkyWest Airlines Inc. "
"SFO",2018,6,1220,-11,1310,-6,0,"","SkyWest Airlines Inc. "
"SFO",2018,6,1729,51,1825,34,0,"","SkyWest Airlines Inc. "
"SAN",2018,9,1935,-17,2117,-24,0,"","SkyWest Airlines Inc. "
"SAN",2018,9,1935,5,2117,-12,0,"","SkyWest Airlines Inc. "
"SFO",2018,3,1730,-5,1824,-20,0,"","SkyWest Airlines Inc. "
"PHX",2018,3,1257,1117,1459,1107,0,"","SkyWest Airlines Inc. "
"SFO",2018,6,600,8,650,10,0,"","SkyWest Airlines Inc. "
"SFO",2018,1,1230,-16,1324,-35,0,"","SkyWest Airlines Inc. "
"SFO",2018,8,1730,143,1822,154,0,"","SkyWest Airlines Inc. "
"SFO",2018,7,600,319,650,318,0,"","SkyWest Airlines Inc. "
"SFO",2018,6,1732,-7,1825,-8,0,"","SkyWest Airlines Inc. "
"SAN",2018,7,1930,-9,2115,-26,0,"","SkyWest Airlines Inc. "
"SAN",2018,6,1930,-4,2115,-14,0,"","SkyWest Airlines Inc. "
"SFO",2018,4,1729,-9,1825,-24,0,"","SkyWest Airlines Inc. "
"SFO",2018,3,1730,137,1824,130,0,"","SkyWest Airlines Inc. "
"SAN",2018,8,1930,-7,2115,-21,0,"","SkyWest Airlines Inc. "
"SAN",2018,8,1935,-22,2117,-14,0,"","SkyWest Airlines Inc. "
"SFO",2018,4,1734,-8,1828,-13,0,"","SkyWest Airlines Inc. "
"SFO",2018,6,1220,-9,1310,-13,0,"","SkyWest Airlines Inc. "
"SFO",2018,2,1725,-12,1819,-29,0,"","SkyWest Airlines Inc. "
"SFO",2018,7,600,-13,650,-13,0,"","SkyWest Airlines Inc. "
"SFO",2018,3,605,-7,659,-11,0,"","SkyWest Airlines Inc. "
"SFO",2018,4,600,-13,656,-12,0,"","SkyWest Airlines Inc. "
"SFO",2018,2,605,-13,659,-8,0,"","SkyWest Airlines Inc. "
"SFO",2018,3,605,-7,659,-13,0,"","SkyWest Airlines Inc. "
"SFO",2018,2,1725,-9,1819,-27,0,"","SkyWest Airlines Inc. "
"SFO",2018,5,1729,-1,1825,7,0,"","SkyWest Airlines Inc. "
"SFO",2018,1,1725,-15,1819,-28,0,"","SkyWest Airlines Inc. "
"SFO",2018,9,600,-8,652,-16,0,"","SkyWest Airlines Inc. "
"SFO",2018,5,600,-5,656,-13,0,"","SkyWest Airlines Inc. "
"SFO",2018,1,1230,50,1324,62,0,"","SkyWest Airlines Inc. "
"SFO",2018,9,1730,-16,1822,-2,0,"","SkyWest Airlines Inc. "
"SFO",2018,7,1220,10,1310,1,0,"","SkyWest Airlines Inc. "
"SFO",2018,9,600,-12,652,-17,0,"","SkyWest Airlines Inc. "
"SFO",2018,8,1220,25,1310,17,0,"","SkyWest Airlines Inc. "
"SAN",2018,8,1930,-10,2115,-23,0,"","SkyWest Airlines Inc. "
"PHX",2018,2,1248,33,1558,51,0,"","SkyWest Airlines Inc. "
"SFO",2018,1,1725,-5,1819,-23,0,"","SkyWest Airlines Inc. "
"SFO",2018,9,1730,-9,1822,-19,0,"","SkyWest Airlines Inc. "
"SFO",2018,5,1729,-4,1825,-16,0,"","SkyWest Airlines Inc. "
"SFO",2018,3,605,-4,659,-2,0,"","SkyWest Airlines Inc. "
"SFO",2018,12,600,-13,700,-40,0,"","SkyWest Airlines Inc. "
"SFO",2018,4,1734,-7,1830,-23,0,"","SkyWest Airlines Inc. "
"SFO",2018,7,1715,-9,1805,1,0,"","SkyWest Airlines Inc. "
"SFO",2018,9,1220,-2,1312,-3,0,"","SkyWest Airlines Inc. "
"SAN",2018,10,1935,7,2115,-6,0,"","SkyWest Airlines Inc. "
"SFO",2018,11,600,-7,653,-22,0,"","SkyWest Airlines Inc. "
"SAN",2018,6,1930,-8,2115,-19,0,"","SkyWest Airlines Inc. "
"SFO",2018,6,600,-18,650,-27,0,"","SkyWest Airlines Inc. "
"SFO",2018,1,1420,-15,1513,-16,0,"","SkyWest Airlines Inc. "
"SFO",2018,9,600,-8,652,-22,0,"","SkyWest Airlines Inc. "
"SFO",2018,6,1220,38,1310,51,0,"","SkyWest Airlines Inc. "
"SFO",2018,4,605,-7,659,-17,0,"","SkyWest Airlines Inc. "
"SFO",2018,7,1715,174,1805,183,0,"","SkyWest Airlines Inc. "
"SAN",2018,10,1935,2,2115,-12,0,"","SkyWest Airlines Inc. "
"PHX",2018,2,1248,-5,1558,-4,0,"","SkyWest Airlines Inc. "
"SFO",2018,8,1730,57,1822,40,0,"","SkyWest Airlines Inc. "
"SFO",2018,8,1715,-11,1805,-13,0,"","SkyWest Airlines Inc. "
"SFO",2018,7,1715,0,1805,2,0,"","SkyWest Airlines Inc. "
"SFO",2018,11,600,-12,653,-32,0,"","SkyWest Airlines Inc. "
"SFO",2018,4,1734,-12,1830,-29,0,"","SkyWest Airlines Inc. "
"SFO",2018,12,600,-7,700,-25,0,"","SkyWest Airlines Inc. "
"SFO",2018,8,600,-15,650,3,0,"","SkyWest Airlines Inc. "
"SFO",2018,11,600,-10,653,-20,0,"","SkyWest Airlines Inc. "
