"Destination","Year","Month","Scheduled Departure Time","Departure Delay Time (mins)","Scheduled Arrival Time","Arrival Delay Time (mins)","Flight Cancellation","Cancellation Reason","Airline"
"MSP",2018,7,600,-5,753,-26,0,"","Frontier Airlines Inc. "
"MYR",2018,9,1335,NA,1508,NA,1,"Weather","Frontier Airlines Inc. "
"MCO",2018,4,600,-11,845,-24,0,"","Frontier Airlines Inc. "
"MCO",2018,2,600,-8,858,-32,0,"","Frontier Airlines Inc. "
"MYR",2018,6,1331,-1,1525,-28,0,"","Frontier Airlines Inc. "
"CHS",2018,10,945,NA,1140,NA,1,"Airline","Frontier Airlines Inc. "
"ATL",2018,7,645,5,859,-6,0,"","Frontier Airlines Inc. "
"ATL",2018,1,745,-4,1016,1,0,"","Frontier Airlines Inc. "
"CLT",2018,9,1539,50,1725,39,0,"","Frontier Airlines Inc. "
"ORD",2018,8,1839,33,2007,32,0,"","Frontier Airlines Inc. "
"RDU",2018,4,1556,-10,1725,-24,0,"","Frontier Airlines Inc. "
"RSW",2018,11,1032,-12,1338,-1,0,"","Frontier Airlines Inc. "
"MCO",2018,1,600,1,858,16,0,"","Frontier Airlines Inc. "
"CLT",2018,3,1239,27,1429,13,0,"","Frontier Airlines Inc. "
"RDU",2018,7,1532,6,1659,4,0,"","Frontier Airlines Inc. "
"MYR",2018,9,1335,NA,1508,NA,1,"Weather","Frontier Airlines Inc. "
"MCO",2018,8,1803,210,2042,204,0,"","Frontier Airlines Inc. "
"RSW",2018,1,1620,25,1927,24,0,"","Frontier Airlines Inc. "
"CHS",2018,8,1018,2,1209,7,0,"","Frontier Airlines Inc. "
"ATL",2018,10,644,-8,900,-10,0,"","Frontier Airlines Inc. "
"PBI",2018,9,1019,-11,1310,-31,0,"","Frontier Airlines Inc. "
"MCO",2018,6,1824,13,2101,-6,0,"","Frontier Airlines Inc. "
"ORD",2018,4,1824,5,1953,4,0,"","Frontier Airlines Inc. "
"ORD",2018,9,1921,157,2045,131,0,"","Frontier Airlines Inc. "
"FLL",2018,12,1113,2,1405,-3,0,"","Frontier Airlines Inc. "
"RSW",2018,2,1640,-9,1947,20,0,"","Frontier Airlines Inc. "
"TPA",2018,11,1035,24,1318,16,0,"","Frontier Airlines Inc. "
"CHS",2018,5,1016,-7,1206,-15,0,"","Frontier Airlines Inc. "
"TPA",2018,5,1115,55,1357,53,0,"","Frontier Airlines Inc. "
"BNA",2018,7,1328,16,1441,52,0,"","Frontier Airlines Inc. "
"MCO",2018,5,1808,109,2045,101,0,"","Frontier Airlines Inc. "
"ATL",2018,7,645,7,859,11,0,"","Frontier Airlines Inc. "
"ORD",2018,9,1821,68,1945,57,0,"","Frontier Airlines Inc. "
"DTW",2018,5,600,-3,746,-2,0,"","Frontier Airlines Inc. "
"ORD",2018,6,1849,106,2015,92,0,"","Frontier Airlines Inc. "
"JAX",2018,5,1016,24,1249,11,0,"","Frontier Airlines Inc. "
"DTW",2018,6,600,44,746,27,0,"","Frontier Airlines Inc. "
"ORD",2018,5,1849,-10,2015,-11,0,"","Frontier Airlines Inc. "
"PBI",2018,6,1120,-9,1412,-32,0,"","Frontier Airlines Inc. "
"MCO",2018,8,1749,19,2028,3,0,"","Frontier Airlines Inc. "
"ATL",2018,9,644,-4,900,5,0,"","Frontier Airlines Inc. "
"ATL",2018,4,640,0,903,-13,0,"","Frontier Airlines Inc. "
"ATL",2018,6,700,-3,914,-24,0,"","Frontier Airlines Inc. "
"PBI",2018,2,1640,-8,1939,-21,0,"","Frontier Airlines Inc. "
"RSW",2018,3,1612,-8,1916,-33,0,"","Frontier Airlines Inc. "
