"Destination","Year","Month","Scheduled Departure Time","Departure Delay Time (mins)","Scheduled Arrival Time","Arrival Delay Time (mins)","Flight Cancellation","Cancellation Reason","Airline"
"DFW",2018,2,1720,9,1931,16,0,"","American Airlines Inc. "
"CLT",2018,3,1435,121,1717,NA,0,"","American Airlines Inc. "
"DFW",2018,6,1544,110,1743,114,0,"","American Airlines Inc. "
"DFW",2018,7,540,-4,741,-14,0,"","American Airlines Inc. "
"DFW",2018,10,700,-8,908,-19,0,"","American Airlines Inc. "
"DFW",2018,7,937,-5,1138,-20,0,"","American Airlines Inc. "
"DFW",2018,3,735,-2,944,7,0,"","American Airlines Inc. "
"DFW",2018,5,1545,15,1753,-3,0,"","American Airlines Inc. "
"DFW",2018,8,1546,-6,1750,-1,0,"","American Airlines Inc. "
"DFW",2018,7,1545,270,1745,249,0,"","American Airlines Inc. "
"CLT",2018,2,1435,-1,1717,1,0,"","American Airlines Inc. "
"DFW",2018,2,1720,45,1931,20,0,"","American Airlines Inc. "
"DFW",2018,4,1606,43,1815,59,0,"","American Airlines Inc. "
"DFW",2018,12,707,-4,915,7,0,"","American Airlines Inc. "
"DFW",2018,12,923,19,1130,10,0,"","American Airlines Inc. "
"DFW",2018,6,540,-3,740,-13,0,"","American Airlines Inc. "
"DFW",2018,1,730,-5,939,-12,0,"","American Airlines Inc. "
"CLT",2018,3,1435,-7,1717,3,0,"","American Airlines Inc. "
"CLT",2018,3,1107,-8,1346,-21,0,"","American Airlines Inc. "
"DFW",2018,6,1545,23,1753,12,0,"","American Airlines Inc. "
"DFW",2018,10,700,NA,908,NA,1,"Weather","American Airlines Inc. "
"DFW",2018,6,540,-4,740,-8,0,"","American Airlines Inc. "
"DFW",2018,9,1526,85,1734,73,0,"","American Airlines Inc. "
"DFW",2018,3,1713,-9,1924,-23,0,"","American Airlines Inc. "
"DFW",2018,2,730,0,939,-5,0,"","American Airlines Inc. "
"DFW",2018,6,1544,8,1743,1,0,"","American Airlines Inc. "
"DFW",2018,5,540,279,748,254,0,"","American Airlines Inc. "
"DFW",2018,1,730,-5,939,-9,0,"","American Airlines Inc. "
"DFW",2018,10,1528,11,1734,0,0,"","American Airlines Inc. "
"DFW",2018,6,540,-5,748,16,0,"","American Airlines Inc. "
"CLT",2018,1,1435,252,1717,248,0,"","American Airlines Inc. "
"DFW",2018,10,1529,115,1735,124,0,"","American Airlines Inc. "
"DFW",2018,1,730,NA,939,NA,1,"Weather","American Airlines Inc. "
"DFW",2018,8,1546,19,1750,24,0,"","American Airlines Inc. "
"DFW",2018,5,1606,185,1815,194,0,"","American Airlines Inc. "
"DFW",2018,4,740,-9,949,-1,0,"","American Airlines Inc. "
"DFW",2018,8,656,-11,903,-36,0,"","American Airlines Inc. "
