"Destination","Year","Month","Scheduled Departure Time","Departure Delay Time (mins)","Scheduled Arrival Time","Arrival Delay Time (mins)","Flight Cancellation","Cancellation Reason","Airline"
"LGA",2018,2,600,100,935,71,0,"","Endeavor Air Inc. "
"DTW",2018,9,1400,-7,1635,-17,0,"","Endeavor Air Inc. "
"LGA",2018,5,600,-6,934,-22,0,"","Endeavor Air Inc. "
"LGA",2018,9,1246,-8,1615,20,0,"","Endeavor Air Inc. "
"CVG",2018,12,1228,-3,1434,37,0,"","Endeavor Air Inc. "
"LGA",2018,4,1250,138,1613,150,0,"","Endeavor Air Inc. "
"LGA",2018,5,1045,-11,1420,-20,0,"","Endeavor Air Inc. "
"LGA",2018,6,650,-5,1020,23,0,"","Endeavor Air Inc. "
"CVG",2018,1,1300,-8,1507,-1,0,"","Endeavor Air Inc. "
"LGA",2018,1,1320,-6,1647,-22,0,"","Endeavor Air Inc. "
"LGA",2018,6,1045,12,1420,1,0,"","Endeavor Air Inc. "
"LGA",2018,11,1500,-17,1828,-46,0,"","Endeavor Air Inc. "
"LGA",2018,5,1635,-8,2017,-9,0,"","Endeavor Air Inc. "
"LGA",2018,5,1830,18,2202,9,0,"","Endeavor Air Inc. "
"DTW",2018,12,1656,9,1934,1,0,"","Endeavor Air Inc. "
"LGA",2018,5,1635,212,2017,196,0,"","Endeavor Air Inc. "
"LGA",2018,3,1055,-3,1422,-16,0,"","Endeavor Air Inc. "
"LGA",2018,10,628,-4,1000,7,0,"","Endeavor Air Inc. "
"MSP",2018,4,1949,3,2121,-3,0,"","Endeavor Air Inc. "
"LGA",2018,8,1629,-7,2005,-5,0,"","Endeavor Air Inc. "
"LGA",2018,4,1847,NA,2211,5,0,"","Endeavor Air Inc. "
"LGA",2018,10,1858,-6,2225,-11,0,"","Endeavor Air Inc. "
"LGA",2018,3,940,-1,1302,-13,0,"","Endeavor Air Inc. "
"LGA",2018,1,600,-5,935,-5,0,"","Endeavor Air Inc. "
"MSP",2018,4,1949,140,2121,131,0,"","Endeavor Air Inc. "
"LGA",2018,7,650,1,1018,5,0,"","Endeavor Air Inc. "
"LGA",2018,8,625,-8,1000,12,0,"","Endeavor Air Inc. "
"LGA",2018,10,1443,-2,1810,-10,0,"","Endeavor Air Inc. "
"LGA",2018,12,1859,18,2221,15,0,"","Endeavor Air Inc. "
"LGA",2018,3,1258,-5,1630,-15,0,"","Endeavor Air Inc. "
"LGA",2018,12,1847,-3,2209,-14,0,"","Endeavor Air Inc. "
"LGA",2018,10,1858,30,2225,27,0,"","Endeavor Air Inc. "
"LGA",2018,6,1445,-7,1819,-25,0,"","Endeavor Air Inc. "
"LGA",2018,12,1847,-3,2209,-16,0,"","Endeavor Air Inc. "
"LGA",2018,12,1449,93,1815,103,0,"","Endeavor Air Inc. "
"LGA",2018,12,1254,-13,1618,-17,0,"","Endeavor Air Inc. "
"LGA",2018,4,1445,-10,1812,-18,0,"","Endeavor Air Inc. "
"LGA",2018,9,1246,61,1615,54,0,"","Endeavor Air Inc. "
"LGA",2018,9,1440,1,1810,-4,0,"","Endeavor Air Inc. "
"LGA",2018,10,1247,-8,1619,-29,0,"","Endeavor Air Inc. "
"CVG",2018,2,1305,-5,1517,-16,0,"","Endeavor Air Inc. "
"LGA",2018,12,1624,-7,1946,-12,0,"","Endeavor Air Inc. "
"LGA",2018,2,1856,213,2223,194,0,"","Endeavor Air Inc. "
"LGA",2018,1,600,-6,935,-10,0,"","Endeavor Air Inc. "
"LGA",2018,8,1629,60,2005,NA,0,"","Endeavor Air Inc. "
"LGA",2018,10,1630,111,2001,93,0,"","Endeavor Air Inc. "
"LGA",2018,8,1629,130,2005,121,0,"","Endeavor Air Inc. "
"LGA",2018,8,1245,-5,1616,-3,0,"","Endeavor Air Inc. "
"LGA",2018,12,1710,-7,2036,-11,0,"","Endeavor Air Inc. "
"LGA",2018,4,1640,31,2018,2,0,"","Endeavor Air Inc. "
"LGA",2018,12,1859,13,2221,2,0,"","Endeavor Air Inc. "
"CVG",2018,11,1228,-1,1434,3,0,"","Endeavor Air Inc. "
"LGA",2018,2,1310,-6,1634,-23,0,"","Endeavor Air Inc. "
"LGA",2018,2,1858,-10,2228,-21,0,"","Endeavor Air Inc. "
"LGA",2018,9,625,-3,1000,-15,0,"","Endeavor Air Inc. "
"LGA",2018,6,1859,-3,2233,-17,0,"","Endeavor Air Inc. "
"LGA",2018,5,600,-4,934,-13,0,"","Endeavor Air Inc. "
"CVG",2018,12,1228,23,1434,37,0,"","Endeavor Air Inc. "
"LGA",2018,8,1245,NA,1616,NA,1,"National Air System","Endeavor Air Inc. "
"LGA",2018,8,1859,-4,2233,-23,0,"","Endeavor Air Inc. "
"LGA",2018,5,1600,-5,1932,-14,0,"","Endeavor Air Inc. "
"LGA",2018,12,1624,80,1946,72,0,"","Endeavor Air Inc. "
"LGA",2018,7,1629,51,2005,35,0,"","Endeavor Air Inc. "
"LGA",2018,9,1246,485,1615,470,0,"","Endeavor Air Inc. "
"LGA",2018,8,1859,-11,2233,19,0,"","Endeavor Air Inc. "
"MSP",2018,12,706,-8,851,-12,0,"","Endeavor Air Inc. "
"LGA",2018,7,1245,11,1616,-3,0,"","Endeavor Air Inc. "
"LGA",2018,3,1055,-9,1422,-20,0,"","Endeavor Air Inc. "
"CVG",2018,2,1300,-5,1507,-12,0,"","Endeavor Air Inc. "
"LGA",2018,9,1100,-1,1427,3,0,"","Endeavor Air Inc. "
"LGA",2018,1,640,-14,1010,-32,0,"","Endeavor Air Inc. "
"LGA",2018,10,1630,44,2001,48,0,"","Endeavor Air Inc. "
"LGA",2018,6,1045,-8,1420,-6,0,"","Endeavor Air Inc. "
"MSP",2018,6,1714,82,1855,75,0,"","Endeavor Air Inc. "
"LGA",2018,12,1254,-5,1618,-6,0,"","Endeavor Air Inc. "
"LGA",2018,4,1100,106,1427,89,0,"","Endeavor Air Inc. "
"MSP",2018,5,1230,-6,1407,-19,0,"","Endeavor Air Inc. "
"LGA",2018,10,628,1,1000,-11,0,"","Endeavor Air Inc. "
"LGA",2018,7,1445,-12,1819,-9,0,"","Endeavor Air Inc. "
"LGA",2018,7,1859,122,2233,135,0,"","Endeavor Air Inc. "
"MSP",2018,7,1714,-4,1855,-16,0,"","Endeavor Air Inc. "
"LGA",2018,4,1055,-5,1422,-25,0,"","Endeavor Air Inc. "
"LGA",2018,10,1443,-5,1810,-18,0,"","Endeavor Air Inc. "
"LGA",2018,3,1440,-7,1810,-17,0,"","Endeavor Air Inc. "
"LGA",2018,3,600,-10,932,-21,0,"","Endeavor Air Inc. "
"LGA",2018,7,1445,-6,1817,-28,0,"","Endeavor Air Inc. "
"LGA",2018,4,610,-7,938,-7,0,"","Endeavor Air Inc. "
"LGA",2018,8,625,-5,1000,-17,0,"","Endeavor Air Inc. "
"LGA",2018,5,1830,76,2202,51,0,"","Endeavor Air Inc. "
"LGA",2018,6,1830,-9,2202,-26,0,"","Endeavor Air Inc. "
"LGA",2018,6,1445,-10,1819,6,0,"","Endeavor Air Inc. "
"LGA",2018,8,1445,45,1817,53,0,"","Endeavor Air Inc. "
"LGA",2018,6,1445,3,1819,12,0,"","Endeavor Air Inc. "
"LGA",2018,4,1055,-7,1419,3,0,"","Endeavor Air Inc. "
"LGA",2018,3,1258,2,1630,14,0,"","Endeavor Air Inc. "
"LGA",2018,4,610,-9,938,-10,0,"","Endeavor Air Inc. "
"LGA",2018,5,1045,-8,1420,-21,0,"","Endeavor Air Inc. "
"LGA",2018,2,1856,-5,2223,-29,0,"","Endeavor Air Inc. "
"LGA",2018,6,1250,39,1626,24,0,"","Endeavor Air Inc. "
"CVG",2018,4,1243,-22,1455,-5,0,"","Endeavor Air Inc. "
"LGA",2018,10,1225,-14,1550,-22,0,"","Endeavor Air Inc. "
"MSP",2018,4,1949,-4,2121,-9,0,"","Endeavor Air Inc. "
"DTW",2018,1,1220,-6,1451,3,0,"","Endeavor Air Inc. "
"LGA",2018,8,650,NA,1018,6,0,"","Endeavor Air Inc. "
"LGA",2018,9,1246,-1,1615,-5,0,"","Endeavor Air Inc. "
"LGA",2018,10,628,-10,1000,-31,0,"","Endeavor Air Inc. "
"LGA",2018,6,1249,-3,1620,-4,0,"","Endeavor Air Inc. "
"LGA",2018,11,1249,-5,1615,-26,0,"","Endeavor Air Inc. "
"MSP",2018,6,1945,2,2120,-5,0,"","Endeavor Air Inc. "
"LGA",2018,2,600,-3,932,-20,0,"","Endeavor Air Inc. "
"LGA",2018,12,1859,-9,2221,-20,0,"","Endeavor Air Inc. "
"MSP",2018,6,1714,23,1855,8,0,"","Endeavor Air Inc. "
"LGA",2018,7,1859,NA,2233,NA,1,"National Air System","Endeavor Air Inc. "
"LGA",2018,11,700,0,1031,-15,0,"","Endeavor Air Inc. "
"LGA",2018,12,1710,-10,2036,-16,0,"","Endeavor Air Inc. "
"LGA",2018,6,600,-1,935,-5,0,"","Endeavor Air Inc. "
"LGA",2018,4,1055,NA,1419,NA,1,"Weather","Endeavor Air Inc. "
"LGA",2018,7,1015,-5,1345,2,0,"","Endeavor Air Inc. "
"LGA",2018,4,1640,74,2018,89,0,"","Endeavor Air Inc. "
"LGA",2018,6,1250,-5,1626,-31,0,"","Endeavor Air Inc. "
"CVG",2018,12,1228,-5,1434,-4,0,"","Endeavor Air Inc. "
"LGA",2018,6,1830,-3,2202,-1,0,"","Endeavor Air Inc. "
"LGA",2018,2,1051,-1,1419,-20,0,"","Endeavor Air Inc. "
"LGA",2018,8,1859,NA,2233,NA,1,"National Air System","Endeavor Air Inc. "
"LGA",2018,7,1445,-19,1817,-19,0,"","Endeavor Air Inc. "
"LGA",2018,12,1125,-5,1448,-4,0,"","Endeavor Air Inc. "
"LGA",2018,8,1445,39,1817,101,0,"","Endeavor Air Inc. "
"LGA",2018,8,1505,57,1835,51,0,"","Endeavor Air Inc. "
"LGA",2018,2,1856,-12,2223,-30,0,"","Endeavor Air Inc. "
"LGA",2018,5,1432,-1,1804,-9,0,"","Endeavor Air Inc. "
"LGA",2018,4,1640,-8,2018,-10,0,"","Endeavor Air Inc. "
"LGA",2018,7,1859,160,2233,145,0,"","Endeavor Air Inc. "
"LGA",2018,12,1710,26,2036,34,0,"","Endeavor Air Inc. "
"LGA",2018,5,1045,-4,1420,-9,0,"","Endeavor Air Inc. "
"LGA",2018,12,1125,95,1448,117,0,"","Endeavor Air Inc. "
"LGA",2018,10,1035,-5,1359,-18,0,"","Endeavor Air Inc. "
"LGA",2018,12,1125,-7,1448,14,0,"","Endeavor Air Inc. "
"LGA",2018,11,700,-12,1029,-13,0,"","Endeavor Air Inc. "
"LGA",2018,2,1057,93,1419,79,0,"","Endeavor Air Inc. "
"LGA",2018,10,1459,-10,1826,-16,0,"","Endeavor Air Inc. "
"LGA",2018,11,1445,48,1820,13,0,"","Endeavor Air Inc. "
"LGA",2018,4,1834,17,2159,23,0,"","Endeavor Air Inc. "
"LGA",2018,10,1858,-6,2225,-23,0,"","Endeavor Air Inc. "
"LGA",2018,1,1858,-5,2228,-16,0,"","Endeavor Air Inc. "
"CVG",2018,1,1300,-8,1507,35,0,"","Endeavor Air Inc. "
"LGA",2018,11,1042,-10,1405,-26,0,"","Endeavor Air Inc. "
"MSP",2018,6,1714,-5,1857,-20,0,"","Endeavor Air Inc. "
"CVG",2018,3,1245,-4,1455,-12,0,"","Endeavor Air Inc. "
"MSP",2018,6,1112,-2,1246,-8,0,"","Endeavor Air Inc. "
"LGA",2018,9,700,-1,1033,-9,0,"","Endeavor Air Inc. "
"LGA",2018,11,645,-3,1011,-20,0,"","Endeavor Air Inc. "
"LGA",2018,6,1640,250,2019,242,0,"","Endeavor Air Inc. "
"LGA",2018,3,1650,61,2020,56,0,"","Endeavor Air Inc. "
"LGA",2018,8,1033,41,1403,47,0,"","Endeavor Air Inc. "
"LGA",2018,9,1900,10,2230,-2,0,"","Endeavor Air Inc. "
"LGA",2018,10,1035,-4,1400,-6,0,"","Endeavor Air Inc. "
"LGA",2018,10,1443,31,1810,22,0,"","Endeavor Air Inc. "
"LGA",2018,8,1859,1,2233,1,0,"","Endeavor Air Inc. "
"LGA",2018,6,600,-5,935,-21,0,"","Endeavor Air Inc. "
"LGA",2018,5,1249,-18,1620,-23,0,"","Endeavor Air Inc. "
"LGA",2018,7,1015,-8,1345,-23,0,"","Endeavor Air Inc. "
"LGA",2018,8,1629,11,2005,12,0,"","Endeavor Air Inc. "
"LGA",2018,12,1710,39,2036,44,0,"","Endeavor Air Inc. "
"MSP",2018,4,1949,15,2121,20,0,"","Endeavor Air Inc. "
"LGA",2018,11,1445,27,1822,17,0,"","Endeavor Air Inc. "
"LGA",2018,11,613,-8,948,-26,0,"","Endeavor Air Inc. "
"LGA",2018,2,1659,68,2019,82,0,"","Endeavor Air Inc. "
"LGA",2018,6,1512,61,1845,42,0,"","Endeavor Air Inc. "
"LGA",2018,3,1834,124,2201,127,0,"","Endeavor Air Inc. "
"LGA",2018,3,1440,8,1810,6,0,"","Endeavor Air Inc. "
"LGA",2018,12,645,-8,1011,-20,0,"","Endeavor Air Inc. "
"LGA",2018,4,1055,-1,1419,-4,0,"","Endeavor Air Inc. "
"LGA",2018,3,1055,-7,1422,6,0,"","Endeavor Air Inc. "
"LGA",2018,1,1320,28,1647,15,0,"","Endeavor Air Inc. "
"LGA",2018,8,1245,-9,1616,-11,0,"","Endeavor Air Inc. "
"MSP",2018,2,1700,-7,1837,-11,0,"","Endeavor Air Inc. "
"LGA",2018,7,1859,-5,2230,-17,0,"","Endeavor Air Inc. "
"LGA",2018,6,1859,-14,2233,-28,0,"","Endeavor Air Inc. "
"LGA",2018,2,1057,1,1419,-6,0,"","Endeavor Air Inc. "
"LGA",2018,5,1830,7,2202,7,0,"","Endeavor Air Inc. "
"LGA",2018,7,1859,-6,2233,-28,0,"","Endeavor Air Inc. "
"LGA",2018,4,1445,45,1812,37,0,"","Endeavor Air Inc. "
"LGA",2018,6,600,-8,934,-18,0,"","Endeavor Air Inc. "
"LGA",2018,6,1249,-9,1620,-1,0,"","Endeavor Air Inc. "
"LGA",2018,8,1025,-4,1355,-9,0,"","Endeavor Air Inc. "
"LGA",2018,10,1443,123,1810,126,0,"","Endeavor Air Inc. "
"LGA",2018,6,1505,NA,1835,-16,0,"","Endeavor Air Inc. "
"LGA",2018,9,1500,-11,1831,-41,0,"","Endeavor Air Inc. "
"CVG",2018,4,1243,-12,1455,-18,0,"","Endeavor Air Inc. "
"LGA",2018,7,1245,-1,1616,3,0,"","Endeavor Air Inc. "
