"Destination","Year","Month","Scheduled Departure Time","Departure Delay Time (mins)","Scheduled Arrival Time","Arrival Delay Time (mins)","Flight Cancellation","Cancellation Reason","Airline"
"DTW",2018,5,645,-4,919,-18,0,"","Endeavor Air Inc. "
"DTW",2018,1,1200,-2,1433,-2,0,"","Endeavor Air Inc. "
"DTW",2018,5,1045,-7,1310,-18,0,"","Endeavor Air Inc. "
"ATL",2018,4,1250,-2,1515,-8,0,"","Endeavor Air Inc. "
"DTW",2018,9,1635,-6,1904,-12,0,"","Endeavor Air Inc. "
"DTW",2018,10,1047,-11,1310,-17,0,"","Endeavor Air Inc. "
"ATL",2018,12,1305,-4,1539,-15,0,"","Endeavor Air Inc. "
"ATL",2018,4,1050,1,1319,NA,0,"","Endeavor Air Inc. "
"DTW",2018,12,1115,-17,1344,-31,0,"","Endeavor Air Inc. "
"ATL",2018,9,1030,-9,1305,-21,0,"","Endeavor Air Inc. "
"DTW",2018,9,1635,-8,1904,-24,0,"","Endeavor Air Inc. "
"ATL",2018,8,1038,-7,1300,-10,0,"","Endeavor Air Inc. "
"ATL",2018,1,1110,-6,1337,4,0,"","Endeavor Air Inc. "
"DTW",2018,5,645,-5,919,-13,0,"","Endeavor Air Inc. "
"ATL",2018,10,1647,0,1915,4,0,"","Endeavor Air Inc. "
"DTW",2018,6,654,-8,925,-6,0,"","Endeavor Air Inc. "
"DTW",2018,8,653,-8,925,-11,0,"","Endeavor Air Inc. "
"DTW",2018,5,645,15,919,15,0,"","Endeavor Air Inc. "
"DTW",2018,11,1047,32,1310,21,0,"","Endeavor Air Inc. "
"ATL",2018,8,1030,-4,1250,-14,0,"","Endeavor Air Inc. "
"ATL",2018,5,1045,-7,1315,-23,0,"","Endeavor Air Inc. "
"ATL",2018,1,1110,-4,1337,-11,0,"","Endeavor Air Inc. "
"DTW",2018,6,654,-8,925,-11,0,"","Endeavor Air Inc. "
"DTW",2018,1,1641,10,1919,NA,0,"","Endeavor Air Inc. "
"ATL",2018,10,1647,0,1915,2,0,"","Endeavor Air Inc. "
"DTW",2018,7,653,-8,925,-13,0,"","Endeavor Air Inc. "
