"Destination","Year","Month","Scheduled Departure Time","Departure Delay Time (mins)","Scheduled Arrival Time","Arrival Delay Time (mins)","Flight Cancellation","Cancellation Reason","Airline"
"JFK",2018,5,1755,-4,2000,-5,0,"","Endeavor Air Inc. "
"LGA",2018,2,1828,3,2015,10,0,"","Endeavor Air Inc. "
"MSP",2018,1,1736,9,1855,-7,0,"","Endeavor Air Inc. "
"LGA",2018,5,1135,-4,1322,3,0,"","Endeavor Air Inc. "
"LGA",2018,3,1821,-12,2010,-28,0,"","Endeavor Air Inc. "
"DTW",2018,1,1150,-6,1301,-16,0,"","Endeavor Air Inc. "
"DTW",2018,1,1535,-6,1644,-8,0,"","Endeavor Air Inc. "
"DTW",2018,1,1535,-7,1644,-18,0,"","Endeavor Air Inc. "
"DTW",2018,1,1150,-3,1301,-20,0,"","Endeavor Air Inc. "
"DTW",2018,3,1521,2,1629,-9,0,"","Endeavor Air Inc. "
"LGA",2018,4,1829,1,2016,-3,0,"","Endeavor Air Inc. "
"DTW",2018,6,1021,43,1129,39,0,"","Endeavor Air Inc. "
"DTW",2018,9,1200,-5,1306,-18,0,"","Endeavor Air Inc. "
"RDU",2018,6,600,-10,723,-25,0,"","Endeavor Air Inc. "
"RDU",2018,2,600,-5,720,-11,0,"","Endeavor Air Inc. "
"LGA",2018,1,1835,-1,2025,-10,0,"","Endeavor Air Inc. "
"RDU",2018,2,600,-5,720,-5,0,"","Endeavor Air Inc. "
"LGA",2018,1,1835,-8,2025,-17,0,"","Endeavor Air Inc. "
"LGA",2018,3,1821,17,2010,16,0,"","Endeavor Air Inc. "
"LGA",2018,11,1814,79,2008,75,0,"","Endeavor Air Inc. "
"MSP",2018,2,1300,-2,1409,-24,0,"","Endeavor Air Inc. "
"LGA",2018,4,1115,-4,1258,-19,0,"","Endeavor Air Inc. "
"RDU",2018,1,600,104,720,107,0,"","Endeavor Air Inc. "
"MSP",2018,12,1241,-5,1350,-21,0,"","Endeavor Air Inc. "
"DTW",2018,8,1535,133,1646,121,0,"","Endeavor Air Inc. "
"DTW",2018,3,1521,-3,1629,4,0,"","Endeavor Air Inc. "
"RDU",2018,6,1900,4,2020,3,0,"","Endeavor Air Inc. "
"DTW",2018,1,1535,147,1644,174,0,"","Endeavor Air Inc. "
"LGA",2018,1,1835,-6,2025,-25,0,"","Endeavor Air Inc. "
"DTW",2018,8,930,-6,1037,-17,0,"","Endeavor Air Inc. "
"MSP",2018,6,930,-4,1034,-11,0,"","Endeavor Air Inc. "
"MSP",2018,2,1736,-4,1855,-15,0,"","Endeavor Air Inc. "
"DTW",2018,7,1015,-6,1124,-22,0,"","Endeavor Air Inc. "
"DTW",2018,9,1200,-3,1306,-6,0,"","Endeavor Air Inc. "
"MSP",2018,2,1300,-7,1412,-31,0,"","Endeavor Air Inc. "
"MSP",2018,1,1238,-3,1349,-22,0,"","Endeavor Air Inc. "
